key,vmac,vsini,vmac_src,SpType,logTeff_sp,logL_sp,logg_sp,ev_tau,ev_logM,ev_logR,ev_phase,ev_Mini,ev_dist,ev_R,f_rot
HD35039,20.0,11.0,SimonDiaz2017,B2 IV-V,4.3,2.87,,0.8642487411382672,0.9539508417953793,0.8509228222978614,0.0,9.0,0.9148562618199071,7.094516813603566,0.03064656003576347
HD35299,15.0,8.0,SimonDiaz2017,B1.5 V,4.37,2.69,,0.22478279660688594,0.9542128092451555,0.6053987784064714,0.0,9.0,0.020069375299533773,4.030869874730969,0.03922862440204382
HD35468,27.0,53.0,SimonDiaz2017,B2 III,4.29,2.99,,0.9286252286936396,0.9510157359202099,0.9081110029621103,0.0,8.944627149809653,0.25521549422659134,8.093027254768039,0.12944245388085834
HD35497,18.0,58.0,SimonDiaz2017,B7 III,4.1,2.54,,1.0009968830895173,0.727734646055296,0.9560348009654772,2.0,5.3465368459367095,0.11362224796379253,9.037218880298187,0.12685426208796763
HD35600,32.0,24.0,SimonDiaz2017,B9 Ib,4.08,3.13,,1.0018909568780316,0.9745209037661925,1.4144547808221888,2.0,9.559678693192405,0.3848487981260426,25.968973357649805,0.018267046388580642
HD35619,62.0,43.0,SimonDiaz2017,O7.5 V((f))z,4.58,3.8,,0.5694521730788182,1.49843278620412,1.0106867397646724,0.0,32.88988328647836,0.22288745499867957,10.249123817066561,0.08292654786303805
HD35633,123.0,176.0,SimonDiaz2017,B0.5 IV,4.53,4.24,,0.8882580646851169,1.6909758484933868,1.4309021635018127,0.0,63.289047839961654,0.24866840969778997,26.97131762619884,0.12898000073478924
HD35912,21.0,10.0,SimonDiaz2017,B2 V,4.28,2.47,,0.527186105523233,0.8199394441436657,0.6069595984302031,0.0,6.607380299026298,0.06072966092784496,4.045382565408009,0.0488598660858007
HD36267,46.0,136.0,SimonDiaz2017,B5 V,4.18,2.2,,0.7169479601502233,0.6911979258659494,0.6133443425543539,0.0,4.91389996811415,0.3850984380594502,4.105294737813544,0.6547966314911585
HD36285,19.0,11.0,SimonDiaz2017,B2 IV-V,4.31,2.65,,0.6060668819111851,0.8842996704291077,0.6698118964457335,0.0,7.663559105318441,0.14531295384821472,4.675325976325329,0.046504251586693184
HD36351,17.0,30.0,SimonDiaz2017,B1.5 V,4.34,2.74,,0.5234611392746783,0.9502909481896946,0.678651258893881,0.0,8.92436135266973,0.9610177288761896,4.771459686699732,0.12427445481471597
HD36371,45.0,35.0,SimonDiaz2017,B5 Iab,4.16,3.97,,1.0015499640997403,1.398318001185092,1.8890112373721508,2.0,26.554518770642357,0.1567713934811827,77.44818372651325,0.008932410589301032
HD36408,29.0,52.0,SimonDiaz2017,B7 II,4.06,2.45,,1.0015771688400277,0.6941339965698075,0.9739120338523997,2.0,4.94858087135079,0.10581189891201852,9.416988365380169,0.1091448329615921
HD36430,30.0,13.0,SimonDiaz2017,B2 V,4.28,2.4,,0.40856695238702606,0.80612007339349,0.5656759939791755,0.0,6.399999999999999,0.10158477232214608,3.6785443291748376,0.06985206172377648
HD36483,72.0,174.0,SimonDiaz2017,O9.5 IV(n),4.51,3.64,,0.7110800605693444,1.3447737235239698,0.9944509514100226,0.0,22.64056720989076,0.46820582638552155,9.87304124751693,0.3483454703511943
HD36486,96.0,128.0,SimonDiaz2017,O9.5 II Nwk,4.51,3.99,,0.8714202804131984,1.527807748416766,1.2643199672548728,0.0,37.43995916241501,0.18735727163800464,18.37891914898023,0.13765813238314034
HD36512,25.0,15.0,SimonDiaz2017,O9.7 V,4.53,3.3,,0.04364520325406247,1.2784734881850575,0.7520777688132793,0.0,19.000000000000004,0.0726736677095658,5.650381467447879,0.052471727320636374
HD36591,19.0,9.0,SimonDiaz2017,B1 IV,4.43,3.03,,0.40576350003141953,1.0788190628953767,0.7214268142357668,0.0,11.999999999999998,0.36310525816913247,5.265344776964201,0.03378528337759996
HD36629,18.0,10.0,SimonDiaz2017,B2 Vv,4.29,2.47,,0.45750168186058787,0.8324404437169198,0.5930724824909581,0.0,6.8,0.08801806536008734,3.9180726314848657,0.05044746971338316
HD36822,38.0,18.0,SimonDiaz2017,B0.2 IV,4.46,3.34,,0.6493804044779175,1.2016986747602882,0.87757549263959,0.0,16.0,0.13162099542481986,7.543545125584565,0.04716381022688354
HD36861,75.0,51.0,SimonDiaz2017,O8 III((f)),4.55,4.06,,0.8203213267769675,1.6097798221497925,1.2601107910519302,0.0,46.63747794243677,0.14646508078946988,18.201651341152406,0.05538233417428405
HD36862,5.0,75.0,SimonDiaz2017,B0.5 V,4.4,2.9,,0.3476224882243657,1.04105986809758,0.6849604544172466,0.0,10.999999999999996,0.4685039431673768,4.841282822744209,0.3062052832615179
HD36959,14.0,12.0,SimonDiaz2017,B1 V,4.39,2.86,,0.41160232366112504,0.9978896313159868,0.6750117800829328,0.0,10.000000000000002,0.3584905291483077,4.7316409319469415,0.05012811071367695
HD36960,37.0,22.0,SimonDiaz2017,B0.5 V,4.46,3.33,,0.6398032292680396,1.200503456513488,0.8725133323549098,0.0,15.954651415439368,0.2152990549537243,7.456127611543706,0.058320497389614874
HD37020,15.0,55.0,SimonDiaz2017,B0.5 V,4.48,3.13,,0.14358028369309808,1.1757582434673588,0.7164441982485389,0.0,15.0,0.04493622793622034,5.205281227408596,0.2088480198802601
HD37022,56.0,26.0,SimonDiaz2017,O7 Vp,4.59,3.58,,0.11659505094677829,1.4451051087071471,0.8596115163141546,0.0,28.000000000000007,0.21822345833876458,7.237882297248329,0.07100251012174001
HD37041,47.0,133.0,SimonDiaz2017,O9.5 IVp,4.54,3.31,,0.011491859426219359,1.300887383586861,0.7517961148043832,0.0,20.000000000000004,0.10027270339241522,5.646718200435034,0.46555114265710246
HD37042,13.0,33.0,SimonDiaz2017,B2-B5,4.47,3.08,,0.14402013993069443,1.14587475086355,0.6993984767241325,0.0,14.000000000000002,0.23594827661185752,5.004935404888575,0.13032488006166917
HD37043,84.0,104.0,SimonDiaz2017,O9 III var,4.52,3.96,,0.8486428511154458,1.516428185166831,1.222977335777895,0.0,36.078372761351346,0.06072875025108293,16.710034085501363,0.12301777684971567
HD37061,93.0,191.0,SimonDiaz2017,O9 V,4.45,3.01,,0.16089995800457646,1.1137382978947152,0.6850915531713566,0.0,13.000000000000004,0.018212487709716212,4.842744462202094,0.7795674275875755
HD37128,85.0,42.0,SimonDiaz2017,B0 Ia,4.47,4.05,,0.9722600497694462,1.506525772480786,1.3581011402951342,0.0,35.84917081867049,0.12162546636381978,22.808731893353603,0.036396533380749344
HD37209,15.0,50.0,SimonDiaz2017,B2 IV,4.38,2.76,,0.2153089258405136,0.999023744017334,0.6310609134771409,0.0,10.000000000000004,0.6871149095991871,4.276228596712424,0.23111118353638455
HD37320,26.0,27.0,SimonDiaz2017,B8 III,4.09,2.34,,0.9997349062503902,0.6635768324308978,0.843942468110818,1.6786004926933351,4.6118981683370635,0.03144037358037051,6.981399139112984,0.07644219811493397
HD37366,39.0,18.0,SimonDiaz2017,O9.5 IV,4.52,3.26,,0.050350270087758296,1.2550080355789548,0.740627028907905,0.0,17.999999999999996,0.094432207383875,5.503348670967968,0.06464833540674524
HD37468D,48.0,197.0,SimonDiaz2017,B2 V,4.3,2.79,,0.7911613810552749,0.9029358485368139,0.7678272626754434,0.0,8.0,0.22218822283841955,5.859050788775595,0.664585458205865
HD37481,21.0,73.0,SimonDiaz2017,B1.5 IV,4.34,2.78,,0.5954796470377064,0.9541379175170233,0.7057471647606521,0.0,9.000000000000002,0.6466123758942515,5.078636911112172,0.2841106842759503
HD37711,51.0,71.0,SimonDiaz2017,B3 IV,4.21,2.61,,0.9347248166993628,0.7985493570714742,0.8096843517866301,0.0,6.294307848381883,0.17336224037919723,6.4518513359641725,0.2175133252218875
HD37742,100.0,116.0,SimonDiaz2017,O9.2 Ib var Nwk,4.52,4.3,,0.9806375245149028,1.4015380266143973,1.3374145366041799,1.0368286895557532,59.0623783051321,0.2173263304630648,21.747760248208454,0.10542784353916308
HD37744,11.0,37.0,SimonDiaz2017,B1.5 V,4.37,2.81,,0.4660837293518024,0.9716491394632476,0.6741469539568019,0.0,9.399977050700517,0.7683531255609142,4.7222280214647006,0.15486976554265047
HD3827,22.0,177.0,SimonDiaz2017,B0.7 V((n)),4.36,3.42,,0.987442151980337,1.1348828966507458,1.0839732200430867,0.3042627696406743,14.0,0.14835165355805038,12.133140314178727,0.28834466277441523
HD38771,83.0,43.0,SimonDiaz2017,B0.5 Ia,4.47,4.06,,0.9738601528018225,1.5173941383016065,1.3738673476064622,0.0,36.98285474936768,0.12157363404738537,23.651971532264756,0.03593461355264831
HD3901,19.0,129.0,SimonDiaz2017,B2 V,4.21,2.73,,0.9839926134221818,0.8380156638761228,0.889024637700403,0.10833436077082095,6.89179877925419,0.03299091973764417,7.745057345776526,0.3292129749950712
HD3950,55.0,46.0,SimonDiaz2017,B1 III,4.38,3.53,,0.9894767474666054,1.1911360707529008,1.129030685840165,0.4248056321044689,16.0,0.157330178086841,13.459554515450623,0.06755212520963835
HD40111,58.0,145.0,SimonDiaz2017,B1 Ib,4.43,3.79,,0.978545006146843,1.3423212117046042,1.229063576039181,0.4946840375813994,22.951590615346802,0.015174217490510929,16.945858514259456,0.1691283052173197
HD41117,67.0,43.0,SimonDiaz2017,B2 Ia,4.27,4.21,,1.0000461708275068,1.5977151023561946,1.8863566965002265,1.909057328691759,47.850340107837525,0.15228486944131822,76.97624050987227,0.011041386941483195
HD4142,29.0,189.0,SimonDiaz2017,B5 V,4.19,2.65,,0.9948289516897705,0.7989408272178077,0.8693902931962607,0.38323794130321887,6.298806640981533,0.08626061195099914,7.402702447180839,0.5046419870898899
HD41692,20.0,30.0,SimonDiaz2017,B5 IV,4.12,2.71,,1.0012658876948612,0.7940428428413328,1.0383299552313416,2.0,6.228445993539247,0.0692480745272201,10.922698733215618,0.05428791599202475
HD42087,56.0,39.0,SimonDiaz2017,B2.5 Ib,4.27,3.9,,1.0014554779840774,1.3641950670542464,1.6186701056575412,2.0,24.212251841571007,0.021965441370417123,41.55948006816584,0.01854839654733743
HD42088,67.0,40.0,SimonDiaz2017,O6 V((f))z,4.6,3.96,,0.6472562723285393,1.6028711524858743,1.1091268201500595,0.0,43.76669132884657,0.3109999865604514,12.856620366877042,0.061495741422340953
HD42352,47.0,163.0,SimonDiaz2017,B1 III,4.37,3.37,,0.9632754472132509,1.1215588073296918,1.0346447969229378,0.3635011962797327,13.53075483627411,0.12477825284174994,10.830407485611188,0.2974778803097247
HD42400,34.0,25.0,SimonDiaz2017,B5 II,4.17,3.46,,1.001648094730516,1.1227199810472333,1.4753030743457178,2.0,13.6437572710827,0.35222206851014254,29.874667086358645,0.016540506530190104
HD42401,59.0,129.0,SimonDiaz2017,B2.5 V,4.28,2.99,,0.9505406458544081,0.9493448047607757,0.9294117411606588,0.0,8.912841592091409,0.0665662165132063,8.499859385271275,0.29997830019739125
HD4253,24.0,145.0,SimonDiaz2017,B9 II,4.09,2.66,,1.0016183290079326,0.7715366692073817,1.057467434377196,2.0,5.913906792167998,0.0863532446513531,11.41477707569479,0.2510801842176792
HD43384,52.0,30.0,SimonDiaz2017,B3 Iab,4.18,4.02,,1.000780399226732,1.4299436308047972,1.887216921368934,2.0,28.959178424240232,0.09975921085621693,77.12886160387121,0.007688050087922503
HD43818,71.0,62.0,SimonDiaz2017,B0 II,4.48,4.15,,0.9700099966039107,1.5815619337177527,1.4269660460063593,0.0,44.72270079511787,0.1862233681798305,26.727974359533007,0.045849807249431766
HD44743,40.0,26.0,SimonDiaz2017,B1 II-III,4.37,3.2,,0.8570278710433393,1.073236256610726,0.9195959754525002,0.0,12.0,0.04789825530977229,8.309903403350473,0.061842814064858406
HD44811,48.0,26.0,SimonDiaz2017,O7 V(n)z,4.57,3.77,,0.5880771301160881,1.4700040617891978,1.0021625472027942,0.0,30.682219812984247,0.21562344042454792,10.049918670111243,0.05113551939467077
HD46064,29.0,59.0,SimonDiaz2017,B1.5 V,4.27,2.83,,0.8972742634757108,0.9020420231895463,0.8494628636835284,0.0,7.984779699275112,0.04631626356601062,7.070707368107457,0.16493051638495126
HD46075,18.0,53.0,SimonDiaz2017,B6 III,4.11,2.19,,0.9601501402509087,0.6422226038919622,0.7342324962783366,0.0,4.394690765856635,0.33001492832875673,5.422911241744473,0.19317692296303368
HD46149,60.0,31.0,SimonDiaz2017,O8.5 V,4.56,3.61,,0.4163074630427733,1.408054756611078,0.9095392718260946,0.0,26.000000000000004,0.09902256725324056,8.119686692806383,0.0754630393336511
HD46150,94.0,66.0,SimonDiaz2017,O5 V((f))z,4.61,3.98,,0.6172088958871761,1.6280625054277396,1.1078150647079756,0.0,46.44534158380335,0.1518341615965398,12.8178464503649,0.10177491342002093
HD46202,34.0,20.0,SimonDiaz2017,O9.2 V,4.54,3.46,,0.2964141175358579,1.3396350557268772,0.8418569293641244,0.0,22.000000000000004,0.0859874222319644,6.947953918298172,0.05689641950304765
HD46223,91.0,58.0,SimonDiaz2017,O4 V((f)),4.64,4.11,,0.6254439253617636,1.7352032275111509,1.1678101416360986,0.0,62.698099822309196,0.3291805761852221,14.716689995496393,0.0778986125778623
HD46328,20.0,9.0,SimonDiaz2017,B0.7 IV,4.39,3.22,,0.8206418212106631,1.1103046860459351,0.9163662324135154,0.0,12.999999999999998,0.45682299861416475,8.248333883849703,0.021566921014050312
HD4636,23.0,98.0,SimonDiaz2017,B9 III,4.07,2.28,,1.0003067475235443,0.6390947555461646,0.8441691656060403,1.8047909140450227,4.359661654842781,0.21424473844965625,6.985044312846203,0.27731207523937124
HD46573,109.0,88.0,SimonDiaz2017,O7 V((f))z,4.56,4.0,,0.7789321999083468,1.5700254179783761,1.1859565954514195,0.0,41.29005719479073,0.28805091377122205,15.344636167499655,0.11335428645136167
HD46769,23.0,69.0,SimonDiaz2017,B8 Ib,4.1,3.23,,1.0017208986813997,1.0198591992294042,1.4495885827208432,2.0,10.726821847574314,0.3401400316122204,28.15714275701658,0.04843645818788387
HD46966,66.0,38.0,SimonDiaz2017,O8.5 IV,4.55,3.75,,0.6641643838910211,1.4347617500387932,1.0192972032072785,0.0,28.27205162890029,0.10222514392575083,10.454354032219133,0.07184528372097851
HD47240,74.0,111.0,SimonDiaz2017,B1 II,4.29,4.08,,1.0004246779820936,1.4769235756441494,1.7199608630772676,2.0,32.97400990701761,0.06892261686425959,52.47601687817898,0.04180940494517298
HD47417,123.0,107.0,SimonDiaz2017,B0 IV,4.47,3.67,,0.8440583702787949,1.3309733222242313,1.0841447490521756,0.0,21.999999999999996,0.04378174559110185,12.13793336743808,0.17424121844979626
HD47432,68.0,97.0,SimonDiaz2017,O9.7 Ib,4.51,4.09,,0.8872100096498642,1.6024527761251601,1.351519212305464,0.0,46.553943359123075,0.09789195676371287,22.465661573157792,0.08534230976237787
HD47839,65.0,39.0,SimonDiaz2017,O7 V((f))z var,4.58,3.74,,0.49595582749930595,1.4738464336895567,0.9689319030727881,0.0,30.70786141579875,0.24201229444095235,9.309618901579574,0.08280271456382743
HD47964,17.0,52.0,SimonDiaz2017,B8 III,4.09,2.54,,1.0012185829970401,0.7279270867340711,0.9768897379584578,2.0,5.34919082159113,0.14998362321018033,9.481777020516025,0.1083990500848899
HD48038,52.0,150.0,SimonDiaz2017,B2 III,4.28,3.51,,1.0010830256595897,1.1414965689480272,1.2873284726537795,2.0480658618376255,14.260455970194375,0.18627503698928546,19.37887104045651,0.15299409083147394
HD48279,90.0,140.0,SimonDiaz2017,O8.5 Vz Nstr var?,4.56,3.74,,0.6015782331219777,1.445038112455645,0.9944971217051046,0.0,28.859365592922803,0.2755728703827343,9.874090916527441,0.2802481695941821
HD4841,59.0,37.0,SimonDiaz2017,B5 Ia,4.12,3.99,,1.0014615151560105,1.4062687190021044,1.9838346828770526,2.0,27.144699209617148,0.32097519143169256,96.34622054274497,0.007590649040547578
HD48434,82.0,42.0,SimonDiaz2017,B0 III,4.48,3.93,,0.9684979306275829,1.4310940322866765,1.2452680863768848,0.0,29.001541814778815,0.042256660293365916,17.590091006025975,0.04719468315681894
HD48691,58.0,52.0,SimonDiaz2017,B0.5 IV,4.44,3.56,,0.8586994421884795,1.2609741131175245,1.0541304678286856,0.0,18.520032309473326,0.2757084016148265,11.327406024436875,0.09073706900974013
HD48807,35.0,33.0,SimonDiaz2017,B7 Iab,4.07,3.68,,1.0024221792425887,1.217779750512549,1.8393981020639238,2.0,17.117698105955764,0.13858099656245423,69.08728118189474,0.009441211105720002
HD49340,28.0,190.0,SimonDiaz2017,B7 III,4.12,2.86,,1.0015841515125932,0.8547248912252975,1.1442587813307206,2.0,7.162590786527482,0.1716781597646872,13.939871851385613,0.2694056443171968
HD49606,25.0,19.0,SimonDiaz2017,B7 III,4.13,2.51,,1.0003223883507375,0.7259613380383118,0.8830272909218165,2.0,5.324890753575999,0.2657193765612768,7.638837842742312,0.04916297786566829
HD5005A,86.0,65.0,SimonDiaz2017,O4 V((fc)),4.62,4.03,,0.6208544186741815,1.6718919124634068,1.1371974205929751,0.0,52.34222149765742,0.33830380892545625,13.715050801264614,0.09367588544093323
HD50707,46.0,24.0,SimonDiaz2017,B1 Ib,4.38,3.31,,0.8885349540277346,1.1056187437626959,0.9665356808222548,0.0,12.93964202778364,0.3501480124127984,9.25839447233359,0.051237441049369815
HD51309,43.0,27.0,SimonDiaz2017,B3 II,4.2,3.64,,1.0017714519902252,1.20222027716509,1.5447746100535722,2.0,16.488165005770103,0.29881158438074007,35.05698881371537,0.015223027252777474
HD51688,19.0,33.0,SimonDiaz2017,B8 III,4.1,2.26,,0.997852015056982,0.6475865025022866,0.7766123968832418,0.0,4.4457301760069114,0.1104519991730683,5.978777574568925,0.1090971520889091
HD52273,25.0,86.0,SimonDiaz2017,B2 III,4.29,3.18,,0.9991075015481479,1.0041075395997765,1.0251406656587574,1.6146942933790966,10.328974582962728,0.5938418520698229,10.595968673587135,0.16042411655836686
HD53138,56.0,38.0,SimonDiaz2017,B3 Iab,4.23,4.13,,1.0003502727612903,1.5168025352029704,1.8912568925695614,2.0,37.093829342898964,0.07240474324492958,77.84969090286437,0.00964802843599606
HD53244,21.0,36.0,SimonDiaz2017,B8 II,4.14,2.74,,1.0010221505933696,0.8049780232159301,1.0155164788049182,2.0,6.387373278545928,0.022837013825971756,10.363739277024314,0.06865906623678722
HD53929,26.0,25.0,SimonDiaz2017,B9 III,4.09,2.44,,1.0007505887734138,0.6936249933541547,0.9086074983766856,2.0,4.9428285923113044,0.1684760033718608,8.102284679824585,0.06098799851597769
HD53975,77.0,186.0,SimonDiaz2017,O7.5 Vz,4.55,4.0,,0.7991484533749311,1.555093553010276,1.1959465895989372,0.0,39.760682539016976,0.1397644259677964,15.701696898607192,0.23414140786166512
HD54764,87.0,123.0,SimonDiaz2017,B1 II,4.3,4.16,,1.0000883219885717,1.5354309092538534,1.7662349832083308,1.8797609287463668,39.21861910473389,0.11797404669497735,58.37608736539855,0.04164683468499398
HD54879,10.0,8.0,SimonDiaz2017,O9.7 V,4.52,3.16,,0.002406274996500217,1.228136919215209,0.7070137235884227,0.0,16.914571575939405,0.5177824829591731,5.09346966029562,0.031044747662275687
HD55213,12.0,184.0,SimonDiaz2017,B7 III,4.11,2.62,,1.001109783438033,0.7588939833893582,0.99367039216128,2.0,5.744928064444519,0.28310263263452934,9.8553123270017,0.36902798479661697
HD55879,60.0,29.0,SimonDiaz2017,O9.7 III,4.51,3.71,,0.7591207084386157,1.3673901984142156,1.036898296637794,0.0,23.999999999999996,0.27505732523304777,10.886751168374749,0.05265159985092319
HD57061,93.0,56.0,SimonDiaz2017,O9 II,4.51,4.01,,0.8815057611323537,1.5339906100574732,1.2775144334184354,0.0,38.17738410326435,0.10172243614787725,18.94586478327234,0.058423216621002465
HD57236,34.0,29.0,SimonDiaz2017,O8.5 V,4.58,3.51,,0.03876299833365562,1.414352115465884,0.8251772672443728,0.0,26.000000000000004,0.06823895964625239,6.68616773135587,0.08572995611607236
HD57539,13.0,171.0,SimonDiaz2017,B5 III,4.13,2.64,,1.000821814076301,0.7687955225210421,0.9690416532044428,2.0,5.876683215431834,0.07493988531374725,9.311971823511561,0.3629663197117523
HD57682,38.0,16.0,SimonDiaz2017,O9.2 IV,4.54,3.62,,0.5504040255009541,1.372203916043905,0.9351554638179933,0.0,24.000000000000004,0.15287912903777442,8.61302016143914,0.0367177778213661
HD58350,64.0,41.0,SimonDiaz2017,B5 Ia,4.16,4.29,,1.0158461436043644,1.4962691077363408,2.0984660369526265,2.3306293953396797,52.46853145037504,0.3510599802989058,125.44866296466041,0.0064599579424464
HD60308,54.0,44.0,SimonDiaz2017,B2 Iab,4.22,4.05,,1.0006976094794235,1.4570813741179338,1.8401531887023261,2.0,31.213375085643577,0.29094124650421244,69.20750435161355,0.012566413858717094
HD60325,54.0,117.0,SimonDiaz2017,B2 IIIp,4.27,3.42,,1.0010086968365821,1.1033897903637793,1.2471668783285752,2.0,13.031896239500027,0.04610273438469341,17.66716553852946,0.13089734993273902
HD61068,23.0,11.0,SimonDiaz2017,B2 III,4.39,3.08,,0.7150018986929697,1.0369236698203836,0.8052112538579399,0.0,10.999999999999998,0.6094334980860701,6.3857403221133175,0.034048132947078646
HD61347,78.0,115.0,SimonDiaz2017,O9 Ib,4.49,4.23,,0.9163907144453365,1.6714594074206846,1.4929641870989339,0.0,59.52134356392915,0.11426395546209375,31.114597485484452,0.07305425631151445
HD62747,29.0,100.0,SimonDiaz2017,B2 II,4.34,3.36,,0.9886017172095909,1.1032168136372758,1.072373528923521,0.23256369490997697,13.0,0.03723080720901097,11.813362450305563,0.1673163345687033
HD63975,20.0,27.0,SimonDiaz2017,B8 II,4.08,2.81,,1.002015612946617,0.8336063538360582,1.1844005729993943,2.0,6.8226163945711935,0.09788625615654005,15.289756639890822,0.034903988904516334
HD6675,61.0,35.0,SimonDiaz2017,B0.2 III,4.48,3.68,,0.8197607757592092,1.3314614591372853,1.0625013086374346,0.0,22.000000000000004,0.2513758814257618,11.54785464340418,0.059907142738064814
HD66834,17.0,176.0,SimonDiaz2017,B3 III,4.24,3.42,,1.0012028464081106,1.1032558241350001,1.3078237246405173,2.0,13.028676205169331,0.06588419018617918,20.315322669394973,0.1712382630518644
HD68099,26.0,56.0,SimonDiaz2017,B6 III,4.12,2.52,,1.0005274230338153,0.7259193446067538,0.9074952342902637,2.0,5.324380926553591,0.2528080186843456,8.081560608019789,0.13696344258148904
HD69686,42.0,173.0,SimonDiaz2017,B8,4.18,2.31,,0.8058825049719162,0.715832403980697,0.6764813721464723,0.0,5.200000000000001,0.026643992092426034,4.747679266555288,0.7202389462595008
HD71833,20.0,32.0,SimonDiaz2017,B8 II,4.1,2.65,,1.0014049113003451,0.7694207374251172,1.0338205159298797,2.0,5.885180204475546,0.094885699917767,10.809871114872667,0.05851151365228731
HD7374,20.0,19.0,SimonDiaz2017,B8 III,4.07,2.06,,0.9201327308301144,0.6018278609786829,0.708272798297824,0.0,4.0,0.17655937148204245,5.108257699805618,0.07351782894517248
HD77770,8.0,27.0,SimonDiaz2017,B2 IV,4.23,3.08,,1.0007640045019792,0.9563010097094362,1.0866361499125574,2.0,9.071696284898575,0.09873420520923017,12.2077647022846,0.0437159061569749
HD7902,55.0,35.0,SimonDiaz2017,B6 Ib,4.12,3.93,,1.0020419455396765,1.3668358101901381,1.9327180311612386,2.0,24.40036232293046,0.06894415183238828,85.64815877968927,0.008077219479058935
HD829,21.0,12.0,SimonDiaz2017,B2 V,4.23,2.76,,0.9953322281600054,0.8365561160502321,0.8605114698817404,0.291294928272836,6.868797484882486,0.03434997146867372,7.252896330121868,0.032702552152708966
HD886,16.0,8.0,SimonDiaz2017,B2 IV,4.33,2.95,,0.8051063410320981,0.954019742404834,0.8065758363266569,0.0,8.999999999999998,0.6887722767094964,6.40583630257822,0.024684595868566334
HD90994,54.0,77.0,SimonDiaz2017,B6 V,4.14,2.0,,0.6798591473526949,0.6231157835451853,0.559570961538015,0.0,4.200000000000001,0.17021119134881738,3.627195479563649,0.41959628499342316
HD91316,70.0,45.0,SimonDiaz2017,B1 Iab,4.37,4.0,,1.0000669850471802,1.4284521683666882,1.4957552840909027,1.7351666467136924,28.81552601041632,0.1922224411389979,31.31520680298286,0.02840331959001413
HD9311,55.0,30.0,SimonDiaz2017,B5 Ib,4.12,3.57,,1.0020931112055624,1.1818369258630157,1.6734985695049638,2.297641987887287,15.702358012112713,0.1998095723873779,47.15183182296213,0.01257576913366573
HD97991,9.0,140.0,SimonDiaz2017,B1 V,4.36,2.97,,0.7292081201945135,0.9951440609422219,0.7857042989844114,0.0,10.000000000000002,0.18143738191688386,6.105261902670577,0.4532476984407372
BD+001617A,8.0,36.0,deBurgos2024,O9.2V,4.52244423350632,3.460718026680018,4.02,0.4480771041814962,1.297637784286681,0.8589589851847516,0.0,20.0,0.3058329237493001,7.227015483711296,0.09845899224732187
BD+001617C,121.0,3.0,deBurgos2024,O9.5IV,4.507855871695831,3.5023645794380625,3.92,0.5793652250577302,1.2955816024513631,0.90348126070928,0.0,19.969628920269773,0.1263114663492959,8.007210775984776,0.007405457003997469
BD+353955,67.0,52.0,deBurgos2024,B0.7Iab,4.3979400086720375,4.062701127342887,2.92,0.9999815136942896,1.4733468926324378,1.4979626367652055,1.0506113817003506,32.62059575194793,0.10426983545075204,31.474775185806184,0.03265521726757803
BD+453341,91.0,84.0,deBurgos2024,B1II,4.394451680826216,4.108747815959601,2.86,0.9997266620180731,1.5160426708996027,1.5490788021368918,0.0,36.97113456440656,0.11235452295897441,35.406157924226335,0.046893468277786676
BD+483437,54.0,37.0,deBurgos2024,B1Ib,4.3979400086720375,3.832701127342887,3.15,1.000678144312804,1.3251761892873535,1.3086256549645823,2.0,22.058409953654934,0.05012174579231381,20.35286982792564,0.03593254183347319
BD+552770,59.0,43.0,deBurgos2024,B1.5III,4.437750562820388,3.471943343936289,3.67,0.823987495300263,1.2260742143384842,0.9984929014942618,0.0,17.000000000000004,0.06660931406394585,9.965357917103418,0.08528790072973283
BD+56508,51.0,40.0,deBurgos2024,B2.0V,4.401400540781544,3.386543255780912,3.61,0.8724469138909507,1.1722439224478702,1.0041789250384296,0.0,15.000000000000004,0.2429356801914795,10.096687739656081,0.07830562081675349
BD+56525,63.0,136.0,deBurgos2024,B0.5V,4.350248018334163,3.49193316599139,3.3,1.0005813668236907,1.1629681781561918,1.1589720604534495,2.0,14.999999999999996,0.3263252216885911,14.420225786377058,0.18641408292914496
BD+56527,58.0,97.0,deBurgos2024,B1.5II,4.357934847000454,3.892680480656553,2.93,1.001039095064329,1.364603578051409,1.4373310834540522,2.0,24.22934972430827,0.02916976642986058,27.373547475091296,0.07004102960121676
BD+56553,34.0,36.0,deBurgos2024,B1IV,4.378397900948138,3.4745326964472887,3.43,0.9997421006466585,1.160936731870279,1.0938537042102505,1.3567512468364349,14.927053836794785,0.2573195368873009,12.412341168922879,0.057327191687541565
BD+56576,30.0,15.0,deBurgos2024,B1III,4.3747483460101035,3.339934476695152,3.55,0.9962365994369508,1.0715910391075043,0.9872778644853663,0.15377928031652074,12.089297275576122,0.13067004980546307,9.711311046318485,0.03052989181413343
BD+56578,49.0,55.0,deBurgos2024,BN2II-III,4.354108439147401,3.5773748492443422,3.23,1.00064049607164,1.188282919045324,1.1992288238331368,2.0,15.93442553501768,0.11347670576797116,15.820813967967299,0.06871408003818721
BD+56640,53.0,176.0,deBurgos2024,B2III:,4.451786435524291,3.4380868347519,3.76,0.7625066515754054,1.2265470484129424,0.9537220762764081,0.0,17.0,0.12337185433061543,8.989221384736137,0.38699242329845834
