model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
1779,8,7.95797,0,3.7071,3.72072,2.8181,995955,0.827645,3.78687,181100,0.620213,0.191563,0.00243883,0,,,,,,,,,,,,,,,
1819,8,7.95792,0,3.65685,3.64402,2.74139,1.55293e+06,0.918419,4.85874,100352,0.805313,0.205756,0.0129622,135.846,2.13945,0.0438799,11431.6,1.32741e+09,1.47632e+09,1.48908e+08,1.48908e+08,0.003538,166,1.55293e+06,3.8676e+06,1.03592e-05,9.31436e-06,9.23455e-05,9.23455e-05
1904,8,7.95783,6.11675e-36,3.60671,3.7846,2.88199,5.22316e+07,0.981507,19.3028,100239,0.721169,1.13304,0.0102714,15369.6,1.63136,0.0339831,3398.36,5.17049e+10,5.29353e+10,1.23039e+09,1.23039e+09,0.00154503,460,5.22316e+07,1.89963e+08,2.65951e-07,2.5977e-07,1.11761e-05,1.11761e-05
857,9,8.99975,0.738572,4.41085,3.61195,2.65589,3114.43,0.861338,4.39662,180807,0.981986,0.153061,0.63996,0,,,,,,,,,,,,,,,
877,9,8.99946,0.687764,4.40126,3.64252,2.68648,3428.62,0.855528,4.27523,181158,0.980319,0.159696,0.582738,0,,,,,,,,,,,,,,,
887,9,8.99918,0.638597,4.39791,3.67316,2.71713,3512.59,0.849601,4.15716,181017,0.979213,0.16664,0.568268,0,,,,,,,,,,,,,,,
897,9,8.99884,0.583947,4.39433,3.70635,2.75034,3670.23,0.842655,4.03317,181565,0.977838,0.174517,0.543949,0,,,,,,,,,,,,,,,
926,9,8.99598,0.538449,4.39085,3.73274,2.77687,3767.71,0.837173,3.93709,181139,0.976687,0.18109,0.533654,0,,,,,,,,,,,,,,,
976,9,8.99103,0.488274,4.38633,3.76079,2.80516,3913.4,0.830899,3.83717,181229,0.975272,0.188373,0.512202,0,,,,,,,,,,,,,,,
1020,9,8.9861,0.438887,4.3811,3.78752,2.83213,4105.26,0.824702,3.74443,181265,0.9737,0.195597,0.489276,0,,,,,,,,,,,,,,,
1060,9,8.98103,0.388502,4.3749,3.81378,2.85863,4339.15,0.818345,3.65553,181374,0.97192,0.202971,0.46256,0,,,,,,,,,,,,,,,
1096,9,8.97592,0.337705,4.36768,3.83926,2.88436,4607.46,0.812034,3.57133,181277,0.969936,0.210399,0.435608,0,,,,,,,,,,,,,,,
1127,9,8.97101,0.288495,4.35967,3.86301,2.90835,4986.57,0.805789,3.49466,181534,0.967664,0.217572,0.40396,0,,,,,,,,,,,,,,,
1155,9,8.96609,0.238512,4.35045,3.88613,2.93171,5374.22,0.799638,3.42155,181477,0.965182,0.224792,0.373494,0,,,,,,,,,,,,,,,
1180,9,8.96118,0.18759,4.33988,3.90873,2.95455,5884.53,0.793548,3.35168,181201,0.962256,0.232092,0.343245,0,,,,,,,,,,,,,,,
1201,9,8.95662,0.138627,4.32869,3.92963,2.97567,6543.08,0.787414,3.28825,181584,0.95896,0.239046,0.308806,0,,,,,,,,,,,,,,,
1220,9,8.95212,0.0884488,4.31678,3.95042,2.99668,7221.11,0.781338,3.22634,181558,0.955392,0.246172,0.279,0,,,,,,,,,,,,,,,
1236,9,8.94782,0.0382904,4.30785,3.97189,3.01835,7744.31,0.775048,3.16379,181248,0.952164,0.25375,0.260703,0,,,,,,,,,,,,,,,
1259,9,8.94461,0.000955262,4.34078,4.01469,3.06131,5771.3,0.761633,3.04321,181303,0.956403,0.269459,0.349452,0.00364587,0.0451434,0.000670063,1.58297e+06,5306.79,22622.3,28102.8,17315.5,0.00635116,20,3837.12,4780.29,2.59121,0.607851,0.48931,0.794142
1624,9,8.94432,0,4.28942,4.02875,3.07538,8994.09,0.757404,3.00475,180786,0.943701,0.274814,0.22655,0.0288595,0.233365,0.00347155,311651,24186.7,63931.9,70930.6,39745.2,0.0202882,33,5499.18,8108.01,0.568536,0.215088,0.193865,0.345979
1655,9,8.94421,0,4.23828,4.05688,3.10352,13937.4,0.748,2.92922,180860,0.926213,0.285838,0.146573,0.160066,0.867635,0.0127924,87073.1,90359.4,182501,182501,92141.1,0.0452365,45,7766.05,13816.5,0.152181,0.0753476,0.0753476,0.149238
1682,9,8.94412,0,4.18736,4.06395,3.11059,21438.1,0.745779,2.91092,180663,0.906725,0.288718,0.0961557,0.36708,1.30499,0.0192335,58401.8,238404,458400,439784,219996,0.0436168,42,11806,21799,0.0576793,0.0299978,0.0312676,0.0625057
1707,9,8.94406,0,4.13595,4.06105,3.1077,33238.5,0.746674,2.91928,180938,0.88385,0.287623,0.0625973,0.647884,1.48032,0.0218531,51303.2,527967,1.06207e+06,1.0417e+06,534104,0.0326367,44,18629.3,33238.5,0.0260452,0.0129473,0.0132005,0.0257459
1730,9,8.94402,0,4.08521,4.05204,3.09869,50294.9,0.749925,2.94355,180705,0.85822,0.284059,0.0418489,0.95168,1.41859,0.0210176,52848.5,1.14513e+06,2.38002e+06,2.33558e+06,1.23489e+06,0.0213436,42,28809.8,50294.9,0.0120083,0.00577768,0.00588762,0.0111354
1752,9,8.94399,0,4.03389,4.03866,3.08531,76881.7,0.754043,2.97902,181161,0.828176,0.278761,0.0276953,1.23703,1.18642,0.0176474,62150.1,2.03551e+06,4.95514e+06,5.22687e+06,2.91964e+06,0.012358,33,46020.3,72301,0.00675556,0.00277509,0.00263083,0.00470983
1773,9,8.94392,0,3.98175,4.02207,3.06873,116235,0.759283,3.02313,181289,0.794146,0.272291,0.018575,1.29223,0.802286,0.01199,89949.2,2.91857e+06,1.00248e+07,1.14266e+07,7.1062e+06,0.00587751,22,76221.9,102208,0.00471155,0.0013717,0.00120342,0.00193507
1793,9,8.94384,0,3.92942,4.00336,3.05002,172309,0.765501,3.07423,180802,0.757557,0.265219,0.0127591,0,,,,,,,,,,,,,,,
1812,9,8.94377,0,3.87918,3.9836,3.03026,256184,0.771313,3.1294,181334,0.72045,0.257975,0.00876482,0,,,,,,,,,,,,,,,
1833,9,8.94371,0,3.82828,3.96156,3.00822,370954,0.778282,3.19176,180703,0.683338,0.2501,0.00619311,0,,,,,,,,,,,,,,,
1859,9,8.94366,0,3.77648,3.93595,2.98261,550380,0.785271,3.26533,181432,0.642401,0.241219,0.00427095,0,,,,,,,,,,,,,,,
1887,9,8.94361,0,3.72525,3.90443,2.9511,796942,0.794279,3.35723,180767,0.605217,0.230671,0.00305217,0,,,,,,,,,,,,,,,
1918,9,8.94357,0,3.67448,3.85778,2.90445,1.27212e+06,0.80623,3.49654,180918,0.582396,0.215779,0.00205728,0,,,,,,,,,,,,,,,
1983,9,8.94347,0,3.6243,3.76926,2.81593,1.9239e+07,0.972706,13.2608,100329,0.768554,0.665677,0.010544,4354.9,1.8522,0.0385046,4417.79,2.20486e+10,2.26929e+10,6.44315e+08,6.44315e+08,0.00217358,345,1.9239e+07,6.908e+07,6.23666e-07,6.05959e-07,2.1342e-05,2.1342e-05
873,10,9.99965,0.738881,4.43304,3.75384,2.75204,2560.71,0.842441,4.02696,181150,0.982537,0.174931,0.777462,0,,,,,,,,,,,,,,,
897,10,9.99907,0.685535,4.42316,3.7862,2.78442,2793.04,0.835613,3.91008,180913,0.980892,0.183003,0.71645,0,,,,,,,,,,,,,,,
910,10,9.99854,0.63598,4.41993,3.81718,2.81542,2896.49,0.828441,3.80146,181552,0.979729,0.191084,0.686112,0,,,,,,,,,,,,,,,
922,10,9.998,0.585791,4.41673,3.8478,2.84607,2960.06,0.821503,3.69737,181043,0.978585,0.199439,0.676257,0,,,,,,,,,,,,,,,
933,10,9.99747,0.537097,4.41314,3.87667,2.87496,3079.49,0.814349,3.60187,181354,0.977295,0.207655,0.650928,0,,,,,,,,,,,,,,,
944,10,9.99692,0.486115,4.40867,3.90606,2.90437,3187.67,0.806908,3.50722,181332,0.975886,0.216364,0.626812,0,,,,,,,,,,,,,,,
954,10,9.99642,0.437805,4.40366,3.93306,2.9314,3335.24,0.799845,3.42257,181227,0.974361,0.224698,0.601996,0,,,,,,,,,,,,,,,
964,10,9.99592,0.38798,4.39762,3.95993,2.95829,3534.47,0.792376,3.34034,181465,0.972579,0.233308,0.56816,0,,,,,,,,,,,,,,,
979,10,9.99308,0.33846,4.39062,3.98541,2.98389,3748.19,0.785215,3.26393,181276,0.970643,0.241816,0.537319,0,,,,,,,,,,,,,,,
1022,10,9.98511,0.288986,4.38248,4.00941,3.00824,3975.25,0.778288,3.19284,180884,0.968526,0.250188,0.505582,0,,,,,,,,,,,,,,,
1061,10,9.97697,0.237783,4.37288,4.03327,3.03245,4333.42,0.770912,3.12373,180960,0.965894,0.258805,0.464421,0,,,,,,,,,,,,,,,
1093,10,9.96934,0.188922,4.36253,4.05517,3.05469,4731.68,0.764098,3.06153,180730,0.963061,0.266977,0.427127,0,,,,,,,,,,,,,,,
1122,10,9.96149,0.137143,4.35038,4.07755,3.0774,5258.26,0.756596,2.99919,181004,0.959605,0.275587,0.38204,0.0113477,0.157476,0.00235272,463376,9018.98,22626.6,24446.9,13607.6,0.0230523,35,3204.09,4825.75,1.52467,0.607736,0.562484,1.01054
1146,10,9.95417,0.0869728,4.33805,4.09862,3.0988,5865.44,0.749596,2.94171,180848,0.955846,0.283953,0.345057,0.0278862,0.356903,0.00529409,210335,15376.1,31526.7,31987.3,16150.6,0.0443696,43,3285.71,5726.88,0.894308,0.43617,0.429889,0.851424
1166,10,9.94706,0.0362942,4.32866,4.12058,3.12107,6346.69,0.742032,2.88293,180768,0.952385,0.292923,0.319422,0.049022,0.597351,0.00879946,129466,23535.3,42097.6,39616,18562.3,0.0645487,57,3332.79,6586.29,0.584271,0.326646,0.347107,0.740803
1185,10,9.94207,0.000888592,4.36144,4.16114,3.16184,4696.63,0.727523,2.77815,180702,0.956704,0.31006,0.4288,0.0460322,0.800619,0.011487,102029,18452.1,28627.8,24188.4,10175.8,0.103531,73,2251.97,5316.73,0.745228,0.480336,0.568496,1.35134
1512,10,9.94163,0,4.31006,4.17072,3.17145,7445.45,0.723986,2.75424,180739,0.944149,0.314266,0.274039,0.115792,1.28688,0.0185833,64300.4,48302.5,73618.3,61813.7,25315.8,0.103591,70,3482.13,8456.71,0.284685,0.186788,0.222458,0.543178
1542,10,9.94148,0,4.25865,4.19757,3.1983,11534.7,0.714123,2.68899,180616,0.926745,0.326394,0.177684,0.292005,2.16962,0.0311316,39501.7,139031,201632,159484,62600.5,0.104752,69,5182.89,13736.6,0.0989057,0.0681985,0.0862218,0.219663
1569,10,9.94136,0,4.20667,4.20553,3.20626,18012.2,0.711552,2.67274,180617,0.906644,0.330422,0.115015,0.564207,2.70869,0.0388905,31924.8,361511,516751,395159,155240,0.0828176,73,8057.95,22065.5,0.0380376,0.0266105,0.0347986,0.0885786
1593,10,9.94127,0,4.1564,4.20393,3.20467,27560.5,0.712542,2.68078,180988,0.88421,0.330201,0.0754111,0.919478,2.87508,0.0414676,29974,854465,1.21605e+06,915412,361580,0.0583458,71,12302.1,34275.4,0.0160931,0.011308,0.0150216,0.0380303
1616,10,9.94121,0,4.10491,4.19635,3.19709,42290.6,0.716048,2.7033,181021,0.857731,0.327219,0.0498348,1.38479,2.78744,0.0404039,30539.4,1.95216e+06,2.80784e+06,2.09786e+06,855680,0.0382505,73,19260.4,52407.4,0.00704399,0.00489736,0.00655476,0.0160702
1637,10,9.94118,0,4.05483,4.18503,3.18577,64098.8,0.720597,2.73377,181184,0.827976,0.322393,0.033582,1.95931,2.56038,0.0372953,32715,4.08475e+06,6.03954e+06,4.61597e+06,1.95479e+06,0.024532,64,29939.6,79208,0.00336642,0.00227683,0.002979,0.00703451
1657,10,9.94113,0,4.00414,4.17084,3.17159,95714.5,0.725892,2.76981,181284,0.794364,0.316146,0.0228181,2.64057,2.26706,0.0331662,36247.7,8.05094e+06,1.2409e+07,9.86926e+06,4.35802e+06,0.0153899,62,45992.5,114750,0.001708,0.00110815,0.00139331,0.00315533
1676,10,9.94103,0,3.95346,4.15472,3.15547,138764,0.73191,2.80937,180823,0.758275,0.308977,0.0158835,3.37407,1.95424,0.028716,41126.8,1.50767e+07,2.47606e+07,2.0138e+07,9.68393e+06,0.00957614,60,71327.6,164854,0.00091207,0.000555357,0.000682839,0.00141998
1695,10,9.94094,0,3.90104,4.13628,3.13703,208476,0.737799,2.85409,181292,0.717596,0.300851,0.010816,4.33117,1.63307,0.0240949,48133.9,2.83509e+07,4.98846e+07,4.27997e+07,2.15338e+07,0.00578177,52,110628,235215,0.000485029,0.000275656,0.000321287,0.000638578
1714,10,9.94086,0,3.85027,4.11616,3.11692,300275,0.744639,2.90255,180735,0.679791,0.292115,0.00765668,5.19459,1.32437,0.0196027,57805.3,4.70749e+07,9.40038e+07,8.53699e+07,4.69289e+07,0.0034692,46,171192,324834,0.000292108,0.000146281,0.000161075,0.000293018
1737,10,9.94079,0,3.79872,4.09266,3.09342,436026,0.752083,2.95951,180473,0.639457,0.282166,0.00541758,5.89434,1.00473,0.0149112,73973.7,7.44225e+07,1.76376e+08,1.70354e+08,1.01953e+08,0.00197307,37,266629,440754,0.000184769,7.79642e-05,8.07199e-05,0.000134876
1763,10,9.94073,0,3.74818,4.06432,3.06508,632613,0.760255,3.02998,181019,0.599642,0.270649,0.00381585,5.49994,0.624871,0.00932787,115022,8.19203e+07,3.0802e+08,3.32725e+08,2.261e+08,0.000940443,23,433834,578708,0.000167858,4.46431e-05,4.13283e-05,6.08181e-05
1791,10,9.94067,0,3.69812,4.02649,3.02725,920284,0.771951,3.13028,180424,0.56668,0.256307,0.00273484,0,,,,,,,,,,,,,,,
1827,10,9.9406,0,3.64761,3.94487,2.94563,2.12871e+06,0.795879,3.37205,180293,0.588638,0.227469,0.00158778,3.47862e-103,1e-104,2.00135e-106,6.11941e+108,4.04999e+07,2.31455e+08,1.57005e+09,1.90955e+08,8.41638e-108,15,746686,789135,0.000339531,5.94111e-05,8.75833e-06,7.20117e-05
1913,10,9.94046,0,3.59712,4.06012,3.0609,2.04552e+07,0.96209,9.73308,100207,0.69484,0.864293,0.0101614,3641.33,2.02317,0.0420002,5617.5,4.04054e+10,4.14749e+10,1.06952e+09,1.06952e+09,0.00120773,468,2.04552e+07,8.89837e+07,3.40326e-07,3.3155e-07,1.28572e-05,1.28572e-05
2395,10,9.55216,0,3.64793,4.29873,3.31681,976921,0.674372,2.48547,181950,0.403213,0.39633,0.00329636,20.0476,2.0033,0.0279072,48730.1,1.26158e+09,1.87289e+09,1.25034e+09,6.11306e+08,0.00130155,115,451798,1.47856e+06,1.08998e-05,7.34214e-06,1.09978e-05,2.24944e-05
2421,10,9.55159,0,3.69988,4.31026,3.32837,666309,0.670215,2.46729,182998,0.442178,0.404021,0.00431011,14.902,2.21116,0.0309539,44712.7,7.19299e+08,1.00426e+09,6.46598e+08,2.84966e+08,0.00187707,114,270348,1.03097e+06,1.91172e-05,1.36926e-05,2.12667e-05,4.82548e-05
2445,10,9.55113,0,3.75126,4.31497,3.33309,488064,0.668731,2.45868,182714,0.49198,0.407035,0.00562817,11.8161,2.40436,0.0337108,41304.8,4.276e+08,5.71432e+08,3.5309e+08,1.43831e+08,0.00263015,109,188752,764724,3.21585e-05,2.40641e-05,3.89447e-05,9.56049e-05
2467,10,9.55067,0,3.80284,4.31662,3.33477,354127,0.668082,2.45419,182376,0.545855,0.407871,0.00741369,9.30065,2.61341,0.0366784,38075.5,2.3949e+08,3.11905e+08,1.88659e+08,7.24155e+07,0.00373393,113,133702,560293,5.74179e-05,4.40871e-05,7.2888e-05,0.00018989
2486,10,9.55014,0,3.85401,4.31522,3.33339,255794,0.668217,2.45444,182249,0.599199,0.406626,0.00988791,7.28957,2.83456,0.0397699,35090.4,1.34172e+08,1.69718e+08,9.87044e+07,3.55458e+07,0.00541471,114,93686.7,410836,0.000102487,8.10224e-05,0.000139315,0.000386852
2503,10,9.54926,0,3.90593,4.30988,3.32809,180912,0.669681,2.46125,182046,0.653348,0.402803,0.0134836,5.60337,3.06715,0.0430887,32286.4,6.8693e+07,8.56396e+07,4.9261e+07,1.69466e+07,0.00808044,119,65300,290673,0.00020018,0.000160568,0.000279146,0.000811431
2551,10,9.51326,0,3.85328,4.30477,3.32462,260948,0.671265,2.47177,182691,0.600989,0.401308,0.00965705,7.4388,2.80941,0.0403138,35079.4,1.30016e+08,1.66236e+08,9.96641e+07,3.62201e+07,0.0054184,130,96584.7,409468,0.000105764,8.27195e-05,0.000137973,0.000379651
2569,10,9.50517,0,3.80284,4.29805,3.31827,358300,0.674367,2.48659,182259,0.552524,0.397858,0.00725676,9.33289,2.54284,0.0364917,38391,2.29815e+08,3.02812e+08,1.86004e+08,7.29974e+07,0.00372053,130,138905,557453,5.98351e-05,4.5411e-05,7.39283e-05,0.000188376
2589,10,9.50125,0,3.75184,4.28851,3.30891,491606,0.678146,2.50613,182078,0.503566,0.392434,0.00548605,11.693,2.29503,0.032933,42042.8,3.9474e+08,5.39841e+08,3.42808e+08,1.45101e+08,0.0025924,114,199335,760779,3.48356e-05,2.54723e-05,4.01128e-05,9.47684e-05
2611,10,9.49889,0,3.70045,4.27566,3.29617,690601,0.682275,2.53087,182694,0.455856,0.384857,0.00410766,14.9751,2.06545,0.0296649,46116.7,6.62927e+08,9.55233e+08,6.41608e+08,2.92305e+08,0.00182182,107,293623,1.02657e+06,2.07428e-05,1.43954e-05,2.14321e-05,4.70432e-05
2636,10,9.49729,0,3.64889,4.25355,3.27413,1.03871e+06,0.689836,2.5707,181986,0.422312,0.371569,0.00302926,20.3494,1.82166,0.0262769,51044,1.17552e+09,1.81742e+09,1.26091e+09,6.41902e+08,0.00122905,104,509349,1.4984e+06,1.16978e-05,7.56622e-06,1.09056e-05,2.14222e-05
2698,10,9.49502,0,3.59887,4.15522,3.1759,5.74549e+06,0.920219,4.9562,100023,0.668295,0.57086,0.011273,607.358,2.52834,0.0523095,9459.81,1.54961e+10,1.61796e+10,6.83438e+08,6.83438e+08,0.00126522,395,5.74549e+06,2.55994e+07,8.87383e-07,8.49899e-07,2.01203e-05,2.01203e-05
887,11,10.9995,0.73888,4.4524,3.88001,2.83682,2145.83,0.823677,3.72848,181074,0.982996,0.19688,0.930113,0,,,,,,,,,,,,,,,
915,11,10.9986,0.687886,4.44277,3.91112,2.86797,2349.7,0.816165,3.62476,181148,0.981401,0.205634,0.85241,0,,,,,,,,,,,,,,,
933,11,10.9976,0.637815,4.43956,3.94255,2.89944,2406.56,0.808229,3.5229,181220,0.980303,0.214875,0.827912,0,,,,,,,,,,,,,,,
950,11,10.9966,0.586012,4.43632,3.97428,2.9312,2492.38,0.799824,3.42317,181379,0.979062,0.224634,0.802447,0,,,,,,,,,,,,,,,
965,11,10.9957,0.536989,4.43274,4.00345,2.9604,2569.07,0.791839,3.33395,181357,0.977823,0.233999,0.778784,0,,,,,,,,,,,,,,,
979,11,10.9947,0.487756,4.42844,4.03194,2.98893,2650.94,0.783854,3.24908,181090,0.976479,0.243524,0.755592,0,,,,,,,,,,,,,,,
992,11,10.9938,0.438694,4.42336,4.05949,3.01652,2794.98,0.775538,3.16904,181364,0.97489,0.253106,0.718522,0,,,,,,,,,,,,,,,
1005,11,10.9929,0.386362,4.41697,4.08785,3.04492,2913.58,0.767132,3.0887,180804,0.97315,0.263356,0.689435,0,,,,,,,,,,,,,,,
1017,11,10.992,0.335118,4.40966,4.11463,3.07174,3110.36,0.75843,3.01463,181033,0.971102,0.273415,0.643552,0.00269558,0.0627634,0.000937442,1.15387e+06,2557.15,7378.76,8436.59,4821.61,0.0157266,30,1942,2756.74,5.37747,1.86359,1.62992,2.85195
1028,11,10.9912,0.28597,4.40156,4.13942,3.09655,3348.29,0.750302,2.94771,180926,0.968853,0.283064,0.601645,0.00847708,0.189522,0.0028025,394982,5018.78,10235.5,10361,5216.76,0.0413957,43,1875.47,3248.95,2.73991,1.34345,1.32718,2.63592
1039,11,10.9896,0.236641,4.39225,4.16327,3.12047,3639.12,0.742068,2.8845,181022,0.966284,0.292676,0.553849,0.0156889,0.333367,0.00501431,231955,7594.26,13640.3,12964.4,6046.02,0.0628584,54,1909.07,3715.63,1.81071,1.00812,1.06067,2.27439
1077,11,10.9783,0.18841,4.38177,4.18492,3.14257,3975.84,0.73439,2.82725,180864,0.963427,0.301843,0.507849,0.0264418,0.529575,0.00776305,150362,11149.7,18324,16396.1,7174.3,0.0858559,65,1974.44,4305.05,1.23331,0.750436,0.838677,1.9167
1115,11,10.9665,0.137583,4.36948,4.20697,3.16509,4439.56,0.726182,2.77003,180916,0.959899,0.311474,0.45625,0.0412267,0.762292,0.0110996,107687,16397.1,25301,21599.4,8903.92,0.104343,74,2095.36,4966.34,0.838623,0.543495,0.636637,1.54437
1146,11,10.9554,0.0882285,4.35686,4.22782,3.18637,4900.01,0.718589,2.71693,180447,0.956208,0.320848,0.414154,0.0601719,1.036,0.0149891,81433.4,23187.4,34386.3,28035.5,11198.9,0.120188,80,2249.91,5716.88,0.593038,0.399898,0.490484,1.22789
1172,11,10.9444,0.0377736,4.34657,4.24965,3.20863,5353.76,0.710024,2.66248,180477,0.952489,0.330956,0.379335,0.0828775,1.34574,0.0193403,64598.5,32018.5,45477.4,35482.6,13458.9,0.13431,87,2352.07,6454.47,0.42947,0.30237,0.387542,1.0217
1195,11,10.9364,0.000825752,4.379,4.28984,3.24915,4019.07,0.693595,2.5657,180698,0.956507,0.350111,0.504314,0.062733,1.4338,0.020043,64066.2,22666.8,30333.3,22243.5,7666.42,0.170015,101,1633.05,5032.21,0.606656,0.45333,0.618204,1.79366
1493,11,10.9357,0,4.32864,4.30258,3.26191,6230.87,0.68856,2.53647,180513,0.944044,0.356442,0.327101,0.145819,2.18504,0.0306991,42730.3,58696.9,77616.6,55463.9,18919.7,0.161421,97,2502.78,8023.35,0.234271,0.177166,0.247927,0.726809
1522,11,10.9355,0,4.27835,4.32543,3.28477,9696.28,0.67907,2.4864,180818,0.927019,0.36829,0.21184,0.319746,3.17272,0.044395,30325,160483,206461,141926,45978.9,0.142866,98,3714.37,12863.8,0.0856853,0.0666032,0.0968886,0.299072
1548,11,10.9354,0,4.22817,4.33314,3.29249,14838.7,0.676768,2.47419,180803,0.907804,0.373054,0.139203,0.573152,3.7429,0.0525119,25889.7,402044,512796,338889,110752,0.108399,93,5687.67,20338.2,0.0342027,0.0268157,0.0405767,0.12416
1573,11,10.9352,0,4.17604,4.33223,3.29159,23424.2,0.678319,2.4839,181153,0.884173,0.373741,0.0900028,0.948873,3.90652,0.0551036,24686.3,1.00682e+06,1.27413e+06,825098,267307,0.0739686,95,8830.55,32747.8,0.0136578,0.0107924,0.0166659,0.0514426
1596,11,10.9351,0,4.12433,4.32553,3.28489,36349.8,0.682284,2.50666,181532,0.857143,0.371392,0.0589252,1.44067,3.77504,0.0535825,25231.2,2.36373e+06,2.99927e+06,1.91629e+06,635539,0.0481533,96,13831.9,51611,0.00581749,0.00458478,0.00717583,0.0216367
1617,11,10.9351,0,4.07377,4.31518,3.27454,55114.6,0.687512,2.53618,181766,0.826951,0.366918,0.0395077,2.05493,3.49288,0.0499216,26820.7,5.1629e+06,6.62509e+06,4.22308e+06,1.46219e+06,0.0309658,93,21527.1,77782.3,0.00266342,0.00207559,0.00325615,0.00940437
1637,11,10.9351,0,4.02256,4.30196,3.26132,82031.9,0.693559,2.57033,181800,0.792876,0.360709,0.0267941,2.80332,3.13948,0.0451216,29262.4,1.06923e+07,1.39782e+07,9.0049e+06,3.28588e+06,0.0196422,90,33144.4,116925,0.00128606,0.000983745,0.00152706,0.00418487
1656,11,10.9349,0,3.97121,4.28687,3.24624,122264,0.699834,2.60707,181875,0.754334,0.353379,0.0184131,3.76617,2.77195,0.0400215,32463.6,2.10346e+07,2.82985e+07,1.89929e+07,7.26385e+06,0.012467,85,50884.8,168881,0.000653731,0.000485927,0.000724008,0.00189307
1674,11,10.9348,0,3.92003,4.27023,3.2296,177438,0.706484,2.64585,181591,0.714113,0.345154,0.012913,4.87515,2.41765,0.0350644,36396.3,3.98967e+07,5.56378e+07,3.83949e+07,1.57411e+07,0.0079529,81,77623.3,241739,0.000344665,0.000247152,0.000358146,0.000873574
1692,11,10.9347,4.23381e-29,3.86876,4.25142,3.2108,258353,0.713283,2.6885,181659,0.673608,0.335862,0.00903521,6.2496,2.07928,0.0302648,41339.1,7.29268e+07,1.07038e+08,7.74108e+07,3.41111e+07,0.00504931,77,119140,339352,0.000188559,0.000128468,0.000177636,0.000403123
1712,11,10.9346,0,3.81782,4.22976,3.18914,370461,0.721114,2.73691,181123,0.63357,0.325282,0.00647445,7.79905,1.76014,0.0256794,47500.8,1.29795e+08,2.02489e+08,1.51613e+08,7.26938e+07,0.0032178,72,182285,472986,0.000105944,6.79099e-05,9.06978e-05,0.000189163
1736,11,10.9345,0,3.76762,4.20386,3.16324,531759,0.729442,2.79468,181367,0.593056,0.312928,0.00462566,9.58847,1.46257,0.021411,55458.2,2.10831e+08,3.62583e+08,2.91614e+08,1.51752e+08,0.00205658,64,279144,643258,6.52228e-05,3.79251e-05,4.71548e-05,9.06148e-05
1762,11,10.9345,0,3.71741,4.16993,3.12931,754039,0.74041,2.87087,180784,0.557277,0.297317,0.00334727,11.2105,1.15701,0.017031,67261.9,3.22667e+08,6.35158e+08,5.46025e+08,3.12492e+08,0.00127288,59,429309,863414,4.26167e-05,2.16497e-05,2.51838e-05,4.40043e-05
1791,11,10.9344,0,3.66683,4.11814,3.07752,1.17609e+06,0.755671,2.99066,180836,0.533598,0.274827,0.00228767,12.2819,0.76493,0.0113733,95757.9,4.13243e+08,1.12872e+09,1.09808e+09,7.15477e+08,0.000657089,41,769811,1.18662e+06,3.32758e-05,1.21828e-05,1.25227e-05,1.92193e-05
1852,11,10.9343,0,3.6166,4.0182,2.97759,7.93471e+06,0.947089,7.16295,100044,0.748587,0.520567,0.0104609,1105.32,2.20966,0.045753,7178.68,1.61432e+10,1.67213e+10,5.78025e+08,5.78025e+08,0.00170462,340,7.93471e+06,3.1967e+07,8.51812e-07,8.22366e-07,2.37896e-05,2.37896e-05
2344,11,10.2353,0,3.56644,4.43515,3.42323,9.99259e+06,0.913166,4.59999,100362,0.553754,0.937262,0.0120372,1050.27,2.73613,0.0565297,9514.26,1.79599e+10,1.93237e+10,1.3638e+09,1.3638e+09,0.000708033,505,9.99259e+06,4.45375e+07,7.65651e-07,7.11614e-07,1.00828e-05,1.00828e-05
900,12,11.9994,0.738987,4.4697,3.99318,2.9122,1846.21,0.8048,3.48245,181490,0.983347,0.218745,1.07884,0,,,,,,,,,,,,,,,
935,12,11.9978,0.688375,4.46009,4.02422,2.94329,2000.68,0.796725,3.38594,181031,0.981821,0.228466,1.00185,0,,,,,,,,,,,,,,,
960,12,11.9963,0.637987,4.45691,4.05591,2.97505,2060.75,0.787841,3.29014,181105,0.980693,0.238842,0.973411,0,,,,,,,,,,,,,,,
983,12,11.9947,0.586877,4.45375,4.08726,3.00646,2108.07,0.778755,3.19802,181002,0.979536,0.249567,0.950157,0,,,,,,,,,,,,,,,
1003,12,11.9931,0.538238,4.45021,4.11626,3.03551,2166.37,0.769944,3.11508,180996,0.978327,0.259913,0.922077,0,,,,,,,,,,,,,,,
1022,12,11.9916,0.488596,4.44588,4.14504,3.06434,2273.1,0.760729,3.03493,181197,0.976874,0.270607,0.884186,0.000766278,0.0241812,0.000362995,2.96642e+06,978.049,3607.42,4393.98,2629.37,0.00852032,23,1478,1908.47,14.0596,3.81186,3.12951,5.22976
