model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
2234,30,29.8882,0.600991,4.62565,5.13875,3.66143,372.668,0.570383,1.30537,174042,0.984408,0.460274,5.43915,0.000296813,0.10258,0.00136146,1.25556e+06,725.917,993.664,772.476,267.747,0.0364333,90,157.695,447.177,18.9429,13.8387,17.8012,51.3582
2588,30,29.8502,0.550896,4.62144,5.16498,3.68821,384.914,0.5549,1.27353,173880,0.983204,0.477604,5.26755,0.000423987,0.146983,0.00191871,907843,978.451,1267.49,912.908,289.041,0.0460926,107,151.356,488.602,14.0538,10.849,15.0628,47.5746
2906,30,29.8109,0.500879,4.61624,5.19028,3.71408,404.226,0.539185,1.24336,174060,0.981781,0.494914,5.01244,0.000592485,0.202488,0.00260096,682256,1298.37,1617.59,1108.97,319.212,0.0555166,111,147.232,531.021,10.5909,8.50093,12.3998,43.0779
3186,30,29.7705,0.450945,4.60992,5.21486,3.73925,428.992,0.523389,1.21453,174235,0.980121,0.512283,4.72336,0.000821312,0.273554,0.00345913,522326,1733.18,2096.69,1375.93,363.506,0.0649701,121,145.934,581.19,7.93396,6.55843,9.99396,37.8288
3431,30,29.7293,0.400986,4.60234,5.23864,3.76364,460.469,0.507748,1.18706,174224,0.978177,0.529614,4.42349,0.00113917,0.365086,0.00453668,404216,2356.06,2783.69,1746.33,427.63,0.0744594,132,147.557,643.584,5.83643,4.93984,7.87422,32.1563
3645,30,29.6875,0.350929,4.59332,5.26172,3.78732,493.529,0.49247,1.16073,173769,0.975979,0.546896,4.13796,0.00157152,0.484496,0.00592314,314045,3214.06,3732.25,2232.15,518.195,0.0841204,140,151.652,714.185,4.27839,3.68437,6.16041,26.5363
3823,30,29.6456,0.300695,4.5826,5.28426,3.81048,543.11,0.476592,1.1353,173933,0.973243,0.564215,3.75396,0.00222948,0.644137,0.00774468,243603,4557.92,5212.06,2987.42,654.143,0.0933971,149,159.583,809.006,3.01694,2.6383,4.60296,21.0214
3962,30,29.6047,0.250892,4.5701,5.30583,3.83265,603.56,0.461328,1.11126,173706,0.970022,0.581191,3.3878,0.00320662,0.857971,0.0101434,188223,6547.75,7397.13,4088.63,849.376,0.102794,150,170.331,922.176,2.10011,1.85896,3.36323,16.1895
4073,30,29.5647,0.20073,4.55538,5.32688,3.85428,686.432,0.445904,1.08808,173660,0.966026,0.598127,2.98631,0.00477197,1.1548,0.0134113,143846,9783.09,10935.6,5849.89,1152.52,0.11205,164,186.12,1071.92,1.40559,1.25745,2.35064,11.9313
4156,30,29.5272,0.150809,4.53818,5.34723,3.87519,795.074,0.430591,1.06593,173647,0.961127,0.614846,2.57572,0.00731532,1.57062,0.0179346,108686,15290,16910.7,8697,1620.62,0.120933,171,206.569,1263.38,0.899343,0.813155,1.58112,8.48501
4217,30,29.4924,0.100159,4.51821,5.36749,3.89596,941.293,0.415277,1.04419,173392,0.95498,0.631815,2.18504,0.0116798,2.17511,0.0243415,80591.7,24397.7,26812.2,13557.4,2414.44,0.12995,163,236.383,1514.12,0.563617,0.512864,1.01428,5.69532
4260,30,29.4624,0.0506826,4.49693,5.38693,3.91584,1122.56,0.400486,1.02363,172981,0.947747,0.64839,1.84326,0.0187191,2.99705,0.0329042,59968.9,40414.9,44039.3,21457.3,3624.38,0.138001,177,270.509,1850.82,0.340246,0.312244,0.640855,3.79403
4348,30,29.4354,0.00098198,4.50898,5.41626,3.94557,1004.6,0.377064,0.993295,173020,0.946602,0.673745,2.06251,0.0189179,3.51678,0.0368826,53103,39977.6,43073.6,20182.1,3096.05,0.159434,185,225.84,1690.82,0.343968,0.319244,0.681345,4.44146
4714,30,29.4329,0,4.45868,5.47613,4.00548,1518.96,0.328546,0.934283,172694,0.920732,0.727454,1.3833,0.0565821,7.4984,0.0741782,26845.3,140576,149140,65824.3,8563.79,0.171923,182,302.661,2626.43,0.0978186,0.0922017,0.208904,1.60571
4765,30,29.4327,0,4.40811,5.48413,4.01348,2352.59,0.322573,0.928144,173267,0.898313,0.736108,0.898679,0.11115,9.59501,0.0948988,21166,360706,382032,163921,21325.5,0.139367,173,465.919,4173.82,0.0381224,0.0359944,0.0838881,0.644814
4789,30,29.4315,0,4.35729,5.50054,4.02991,3622.23,0.31183,0.916344,173588,0.867016,0.754777,0.599081,0.198843,11.3253,0.112028,18216.5,978741,1.03119e+06,421085,52449.3,0.102734,173,683.738,6662.34,0.0140497,0.0133351,0.0326561,0.262177
4824,30,29.3455,0,4.30707,5.52213,4.05277,5619.75,0.296625,0.90129,175535,0.823411,0.782499,0.397784,0.336698,12.6337,0.124655,16690.8,2.65883e+06,2.78834e+06,1.11076e+06,129508,0.0714062,221,985.607,10736.2,0.00517182,0.00493161,0.0123798,0.106179
4871,30,29.0329,0,4.2569,5.53243,4.06772,8269.01,0.290443,0.894726,175831,0.77531,0.804011,0.280495,0.500457,12.8742,0.126792,16522.9,6.47078e+06,6.77252e+06,2.53863e+06,301746,0.0488274,228,1414.97,16926.9,0.00212509,0.00203041,0.00541671,0.0455713
4897,30,28.8749,0,4.20477,5.53792,4.07557,12224.6,0.290075,0.894775,176502,0.721962,0.818725,0.196741,0.716338,12.4714,0.123498,17065.4,1.43343e+07,1.50307e+07,5.53698e+06,696421,0.032976,249,2084.8,25985.9,0.000959308,0.00091486,0.00248348,0.0197452
4918,30,28.7909,0,4.15202,5.54119,4.08011,17571.3,0.292316,0.897305,176621,0.664739,0.829662,0.14234,0.977921,11.8075,0.117693,17968,2.91056e+07,3.06587e+07,1.12692e+07,1.55312e+06,0.0225776,245,3059.66,38975,0.000472452,0.000448518,0.00122023,0.00885378
4935,30,28.7494,0,4.10182,5.54297,4.08252,24533,0.295063,0.900631,177160,0.606353,0.837365,0.106266,1.28877,11.1019,0.111215,19035.9,5.30497e+07,5.62265e+07,2.12729e+07,3.17679e+06,0.0160777,243,4325.62,55052.3,0.00025921,0.000244564,0.00064641,0.00432858
4950,30,28.7291,0,4.05,5.54361,4.08347,33148,0.298575,0.90449,177110,0.54568,0.842797,0.081519,1.63772,10.3893,0.104794,20240.3,9.1906e+07,9.82961e+07,3.80168e+07,6.39005e+06,0.01164,245,6116.38,75064.3,0.00014962,0.000139894,0.000361708,0.00215194
4969,30,28.6985,0,3.99922,5.54274,4.08306,43728.9,0.302129,0.908574,177367,0.48529,0.845808,0.0641457,2.03616,9.74182,0.0985794,21476.1,1.48407e+08,1.60406e+08,6.4225e+07,1.19988e+07,0.00874043,254,8374.43,99053,9.26574e-05,8.57264e-05,0.000214106,0.00114603
4987,30,28.6568,0,3.94662,5.54068,4.08163,57023.4,0.305825,0.912882,177738,0.423839,0.847035,0.0513209,2.50453,9.14034,0.0931946,22768.1,2.25452e+08,2.47561e+08,1.05474e+08,2.21092e+07,0.0067087,260,11446.9,127007,6.09931e-05,5.55459e-05,0.000130373,0.000621958
5002,30,28.6317,0,3.89488,5.53675,4.07809,72685.5,0.310608,0.918331,177882,0.369448,0.845157,0.0417892,3.00493,8.54423,0.0874519,24188.8,3.31921e+08,3.71094e+08,1.65652e+08,3.91723e+07,0.00523951,261,15425.7,158887,4.14285e-05,3.70553e-05,8.30115e-05,0.000351039
1034,40,39.985,0.750972,4.67378,5.33562,3.7319,239.85,0.528274,1.22292,173900,0.98804,0.507159,8.44259,0.000245488,0.144744,0.00183986,977035,519.042,633.241,420.187,114.199,0.062656,113,83.5667,320.806,26.493,21.7152,32.7258,120.412
1854,40,39.9128,0.700952,4.66636,5.36207,3.75914,256.554,0.51093,1.1921,173899,0.986788,0.526381,7.90514,0.000348358,0.199085,0.00248643,736467,716.219,849.357,536.498,133.138,0.0732957,123,83.1749,356.792,19.1994,16.1899,25.631,103.284
2651,40,39.8373,0.650999,4.66346,5.38764,3.78553,262.787,0.493571,1.16271,173884,0.985779,0.545569,7.71497,0.000445569,0.257425,0.00315429,589778,898.468,1043.96,629.514,145.491,0.0840591,137,80.6282,375.297,15.3049,13.172,21.8438,94.5146
3389,40,39.7584,0.600937,4.65961,5.4122,3.81096,272.471,0.476163,1.13478,174049,0.984602,0.56457,7.43276,0.00057091,0.329052,0.00396286,477257,1167.9,1329.82,754.907,161.919,0.0945004,145,78.9527,403.635,11.7741,10.3405,18.2155,84.9251
4072,40,39.6764,0.550958,4.65476,5.4358,3.83544,282.789,0.459221,1.10824,173846,0.983287,0.583352,7.16436,0.000730975,0.419065,0.0049483,386865,1473.05,1657.2,911.886,184.15,0.105313,153,78.2902,434.396,9.33507,8.29774,15.0797,74.6727
4695,40,39.5912,0.500938,4.64878,5.45865,3.85923,296.688,0.442483,1.08282,173478,0.981744,0.602053,6.86697,0.000948267,0.534206,0.00619223,312874,1928.09,2143.68,1125.93,215.584,0.116508,160,78.9879,466.14,7.13191,6.41467,12.213,63.7849
5240,40,39.5033,0.450959,4.64151,5.48086,3.8824,317.059,0.425126,1.05834,173742,0.979871,0.620694,6.40254,0.0012591,0.684405,0.00777547,251814,2547.34,2802.21,1437.78,254.879,0.12744,164,79.6705,503.841,5.39818,4.90719,9.56404,53.951
5714,40,39.413,0.400993,4.63279,5.5023,3.90484,342.86,0.408272,1.03496,173627,0.977646,0.639161,5.95329,0.00170815,0.883797,0.00983779,200720,3501.73,3816.14,1882.43,314.405,0.139232,172,82.5649,558.416,3.92691,3.60338,7.3049,43.7365
6120,40,39.3207,0.350944,4.62241,5.52304,3.9266,370.445,0.391903,1.01254,173142,0.975083,0.657455,5.50773,0.00234424,1.15364,0.0125724,158024,4827.62,5219.23,2486.41,391.605,0.152016,181,85.355,615.883,2.8484,2.63468,5.53046,35.1144
6447,40,39.2276,0.300831,4.61001,5.54328,3.94787,412.309,0.375175,0.990912,173022,0.971818,0.675705,4.96193,0.00336328,1.52798,0.0163017,122591,6956.58,7467.15,3465.38,510.568,0.164949,185,90.5081,687.526,1.97669,1.84153,3.9681,26.9327
6708,40,39.1354,0.250944,4.59539,5.56269,3.9683,466.56,0.358901,0.970385,172776,0.967818,0.693583,4.40083,0.00498883,2.05512,0.0214156,93521,10359.7,11053.8,5000.04,694.068,0.178687,195,98.1405,796.723,1.32735,1.244,2.75018,19.8122
6911,40,39.0451,0.200825,4.578,5.58164,3.98825,536.952,0.343041,0.950584,172235,0.962834,0.711362,3.84231,0.007686,2.81919,0.0287119,69861,16248,17239,7505,990.974,0.193236,202,108.981,930.26,0.846316,0.797666,1.83224,13.8762
7052,40,38.9591,0.150642,4.55742,5.60028,4.00785,637.624,0.326802,0.931348,172010,0.956361,0.729139,3.24093,0.0124322,3.935,0.0391676,51288.3,26826.3,28352.8,11994.3,1526.58,0.206226,199,126.456,1122.47,0.512594,0.484995,1.14646,9.00772
7148,40,38.8814,0.100913,4.53323,5.61814,4.02658,785.342,0.310897,0.9132,171922,0.947924,0.746437,2.64618,0.0210919,5.54832,0.0538105,37234.3,46793.9,49255.1,20534.1,2461.24,0.215941,204,149.369,1376.73,0.293863,0.279179,0.669665,5.58702
7215,40,38.8125,0.0501116,4.50525,5.63645,4.04566,997.444,0.294568,0.89504,171842,0.936787,0.764455,2.09821,0.0367746,7.79715,0.0737201,27123.1,87667.2,91922,37648,4254.75,0.217829,213,182.162,1763.59,0.156854,0.149594,0.365252,3.23192
7324,40,38.7554,0.000977867,4.51022,5.66269,4.07254,952.592,0.270493,0.869447,172077,0.932461,0.790006,2.2033,0.0418021,9.59712,0.0854065,22788.2,99490.1,103765,41592.4,4274.48,0.24418,215,164.354,1692.67,0.138215,0.132521,0.330613,3.21699
7689,40,38.7505,0,4.46,5.73168,4.14158,1446.23,0.210715,0.808536,172930,0.8911,0.861249,1.48568,0.108869,17.8123,0.144674,13284.2,443499,456301,165377,12802,0.206612,218,207.887,2693.45,0.0310057,0.0301358,0.0831495,1.07412
7735,40,38.75,0,4.40887,5.73139,4.14129,2266.18,0.215393,0.813928,173544,0.864056,0.866422,0.971069,0.174781,18.1415,0.150967,12965.8,1.06948e+06,1.10037e+06,388017,30888.2,0.142442,215,323.973,4445.54,0.0128576,0.0124967,0.0354391,0.445186
7758,40,38.7485,0,4.35798,5.74087,4.1508,3472.57,0.213343,0.812571,174370,0.826325,0.884108,0.650426,0.272019,18.4737,0.156647,12765.9,2.75518e+06,2.83099e+06,934200,75814.5,0.0957259,227,486.028,7298.43,0.00499096,0.00485731,0.0147195,0.181377
7777,40,38.7419,0,4.30572,5.75309,4.16309,5312.32,0.210321,0.810155,175277,0.777156,0.906782,0.443942,0.411659,18.3452,0.156399,12904.7,6.75042e+06,6.93501e+06,2.25052e+06,184588,0.063317,234,710.461,11778.9,0.00203706,0.00198284,0.00611013,0.0744955
7813,40,38.5106,0,4.25537,5.76352,4.17612,7630.39,0.207007,0.806945,175567,0.720816,0.9307,0.322137,0.581947,18.1312,0.155187,13111.8,1.49245e+07,1.53514e+07,4.85543e+06,426890,0.0436234,284,1010.38,17877.5,0.000921367,0.000895746,0.00283209,0.032212
7847,40,38.1507,0,4.20371,5.76868,4.18536,10822.2,0.206149,0.806397,176167,0.658268,0.950072,0.236368,0.788312,17.3357,0.14865,13728.3,2.98606e+07,3.08134e+07,9.87728e+06,952801,0.030193,295,1433.6,26161.2,0.000460506,0.000446266,0.00139218,0.0144322
7871,40,37.9473,0,4.15156,5.77203,4.19103,15231.9,0.207375,0.807971,176899,0.592545,0.964435,0.177109,1.04725,16.3375,0.140557,14544.6,5.44902e+07,5.65341e+07,1.9098e+07,2.04391e+06,0.0214776,317,2034.23,36772.7,0.000252357,0.000243234,0.000720022,0.00672778
7890,40,37.8313,0,4.10136,5.77426,4.19459,20262.3,0.209392,0.8101,177062,0.529878,0.974933,0.138909,1.31501,15.3824,0.132791,15408.5,9.17422e+07,9.58145e+07,3.3232e+07,4.07228e+06,0.0159338,319,2815.94,49422.1,0.000149887,0.000143517,0.000413788,0.00337673
7907,40,37.7583,0,4.0496,5.77587,4.19703,26247.1,0.211587,0.812361,177078,0.466369,0.98318,0.111282,1.60799,14.4802,0.125398,16323,1.43627e+08,1.51489e+08,5.51615e+07,7.86201e+06,0.0120755,312,3854.91,64503.8,9.57409e-05,9.07721e-05,0.000249286,0.00174904
7926,40,37.5683,0,3.99947,5.77592,4.19928,33014.1,0.212937,0.81383,177330,0.40444,0.99007,0.0926593,1.94609,13.9089,0.121377,16964.3,2.06293e+08,2.20402e+08,8.61564e+07,1.41097e+07,0.00971549,334,5100.16,79550.9,6.66577e-05,6.23904e-05,0.000159605,0.000974576
7954,40,37.2402,0,3.94815,5.7753,4.20247,39780.1,0.212997,0.813844,177176,0.343436,0.997392,0.0804087,2.25159,13.3543,0.11608,17667.6,2.82449e+08,3.06683e+08,1.26885e+08,2.42335e+07,0.00801092,337,6571.53,94688.2,4.86848e-05,4.48378e-05,0.000108374,0.000567437
7981,40,36.9466,0,3.89757,5.77462,4.20523,46912.4,0.212783,0.813658,177286,0.289126,1.0035,0.0710018,2.5676,12.9168,0.112065,18270.9,3.6953e+08,4.09284e+08,1.795e+08,3.9754e+07,0.00680381,349,8274.96,110340,3.72121e-05,3.35976e-05,7.66073e-05,0.000345902
8013,40,36.6364,0,3.84678,5.77374,4.208,55834,0.212357,0.813293,177556,0.24302,1.00947,0.062523,2.94967,12.4746,0.107774,18928.9,4.86636e+08,5.54765e+08,2.60883e+08,6.81289e+07,0.0057645,350,10546.6,128120,2.82572e-05,2.47871e-05,5.27094e-05,0.000201838
8054,40,36.3282,0,3.79638,5.77264,4.21058,66167.8,0.211886,0.812782,177450,0.204205,1.01481,0.0558159,3.37086,12.0366,0.103818,19629.3,6.27578e+08,7.50214e+08,3.84283e+08,1.22636e+08,0.00490918,351,13809.1,148053,2.19112e-05,1.83294e-05,3.57834e-05,0.000112128
8110,40,36.041,0,3.74585,5.77126,4.21265,77159.7,0.211181,0.812067,177490,0.170384,1.01874,0.0502845,3.79453,11.6296,0.100089,20334.4,7.87656e+08,1.00731e+09,5.63038e+08,2.19655e+08,0.00423376,288,17848.3,168331,1.74581e-05,1.36512e-05,2.44228e-05,6.26027e-05
8194,40,35.7299,0,3.69558,5.76913,4.21428,92303.7,0.210081,0.810955,177575,0.141152,1.02114,0.0460131,4.42718,11.3583,0.0959791,20849.3,9.80318e+08,1.39908e+09,8.72438e+08,4.18766e+08,0.00374041,265,24573.4,190790,1.40271e-05,9.82857e-06,1.57616e-05,3.28369e-05
8365,40,35.1128,0,3.64557,5.76004,4.21276,141171,0.209412,0.808572,177971,0.121528,1.01435,0.0389928,6.45196,10.8322,0.0917562,21880.4,1.43791e+09,2.44368e+09,1.74037e+09,1.00578e+09,0.00301169,338,55139.3,258441,9.56319e-06,5.62715e-06,7.9012e-06,1.3672e-05
1062,50,49.9735,0.750978,4.69745,5.53833,3.83777,191.709,0.457804,1.10575,173595,0.988183,0.585162,10.5789,0.000344634,0.292207,0.00344781,556270,699.065,784.554,425.22,85.4897,0.106977,149,52.9708,294.585,19.6706,17.5271,32.3386,160.85
2319,50,49.853,0.700984,4.68973,5.56244,3.86293,205.8,0.439519,1.07889,173752,0.986878,0.604996,9.83843,0.000469283,0.383152,0.00443025,438541,943.445,1045.85,551.221,102.404,0.118568,162,53.5933,324.672,14.5753,13.1482,24.9464,134.282
3496,50,49.727,0.650958,4.68637,5.58572,3.88731,210.747,0.42175,1.05321,173440,0.985816,0.624706,9.637,0.000583398,0.479888,0.00543213,361240,1192.38,1306.4,654.137,114.017,0.131133,167,52.3793,339.791,11.5324,10.5259,21.0216,120.605
4636,50,49.5959,0.600955,4.68202,5.60797,3.9107,217.105,0.404307,1.02889,173094,0.984607,0.644053,9.3649,0.000732101,0.602204,0.00666824,296551,1506.41,1635.78,786.879,129.367,0.144246,175,51.7308,357.578,9.12829,8.40638,17.4753,106.295
5661,50,49.4595,0.550986,4.67657,5.62937,3.9333,227.221,0.386787,1.0057,173001,0.98316,0.663164,8.95428,0.000939385,0.760023,0.00823753,241883,1920.86,2068.93,974.015,148.072,0.157783,186,51.1144,380.865,7.15878,6.64643,14.1178,92.8672
6584,50,49.3174,0.500962,4.66989,5.65005,3.95523,241.348,0.369182,0.983481,173085,0.981424,0.682101,8.43149,0.00123683,0.969146,0.0102575,195135,2593.24,2767.77,1240.83,174.528,0.172214,191,51.3562,410.986,5.30262,4.96825,11.0821,78.7895
7402,50,49.1702,0.450952,4.66177,5.67019,3.97667,258.463,0.351989,0.962051,172810,0.979366,0.700995,7.91357,0.00166469,1.25123,0.0129369,155262,3397.59,3609.88,1615.24,212.292,0.188329,201,52.4592,442.359,4.04728,3.80926,8.51326,64.7741
8102,50,49.0185,0.400974,4.65205,5.68954,3.99736,277.42,0.335336,0.941598,172278,0.976977,0.719576,7.37275,0.00228095,1.63833,0.0165167,121624,4706.57,4974.2,2128.45,267.626,0.206449,198,54.684,486.452,2.92165,2.76446,6.46058,51.3814
8704,50,48.8629,0.350969,4.64047,5.70843,4.01763,303,0.318626,0.921763,171825,0.974025,0.73807,6.74666,0.00323671,2.18207,0.0214281,93613.5,6743.99,7095.99,2909.97,352.001,0.226081,213,58.331,538.319,2.039,1.93785,4.72547,39.0652
9195,50,48.7048,0.300954,4.62656,5.72663,4.03724,345.986,0.301123,0.902761,172232,0.970085,0.756247,5.92007,0.00489248,2.96273,0.0282923,70717.8,9940.7,10418.3,4300.48,477.549,0.245344,214,62.9211,612.574,1.3833,1.31989,3.19754,28.7949
9578,50,48.5466,0.250868,4.60995,5.74434,4.05637,394.445,0.285084,0.884376,171571,0.965345,0.774199,5.21974,0.00752866,4.09078,0.0380129,52392.5,15448.9,16138.2,6435.06,689.231,0.266975,212,70.2817,704.599,0.890093,0.852079,2.13689,19.9512
9861,50,48.3918,0.200848,4.59008,5.76157,4.07498,469.192,0.268495,0.866599,171522,0.958991,0.79186,4.41016,0.0123028,5.75033,0.051944,38136.9,26301.4,27340.1,10435,1038.7,0.285806,218,79.7171,845.699,0.522824,0.502961,1.31777,13.2386
10061,50,48.2447,0.150845,4.56607,5.77849,4.09322,578,0.252077,0.849333,171486,0.950495,0.809373,3.60225,0.0210685,8.17303,0.0716264,27434.3,45692.8,47401.9,18216.9,1709.11,0.298484,233,94.8838,1041.42,0.300944,0.290094,0.754847,8.0457
10192,50,48.1117,0.100942,4.5373,5.7951,4.11103,735.325,0.236536,0.832836,171168,0.939137,0.826874,2.8548,0.036617,11.3976,0.0969982,20081.5,88180.2,91209.2,34107.2,3029.05,0.295177,224,116.727,1330.95,0.155942,0.150763,0.403169,4.5397
10274,50,47.9985,0.0506814,4.50317,5.81183,4.12878,1004.55,0.22017,0.817382,172209,0.922838,0.845388,2.10084,0.064652,15.0463,0.124643,15537.8,192080,197934,73042.2,5854,0.261721,240,149.225,1817.09,0.07159,0.0694727,0.188261,2.34899
10397,50,47.9068,0.000984449,4.50003,5.83612,4.1539,1017.38,0.198276,0.794845,171991,0.913704,0.871037,2.09391,0.0770891,18.2119,0.140953,13197.5,261894,268712,94310.7,6817.59,0.26717,247,142.808,1882.06,0.0525058,0.0511737,0.145805,2.01699
1089,60,59.9579,0.750981,4.71443,5.69461,3.91495,161.972,0.400892,1.0245,173221,0.988194,0.647608,12.4897,0.000421654,0.467566,0.00515968,384134,855.915,928.055,448.532,72.1406,0.147041,173,38.0057,266.511,16.0658,14.817,30.6577,190.614
2735,60,59.7826,0.700981,4.70642,5.71674,3.93835,172.756,0.382873,1.00056,172922,0.986874,0.66748,11.7236,0.000568686,0.609023,0.00656983,303782,1188.23,1274.78,581.375,86.5535,0.16171,178,38.3016,294.174,11.5727,10.787,23.6525,158.873
4313,60,59.5999,0.650979,4.70267,5.73806,3.96099,177.461,0.365048,0.97769,172602,0.985748,0.687141,11.4464,0.000711833,0.763547,0.00803429,249302,1476.92,1575.06,699.535,98.1434,0.177982,185,37.7892,306.666,9.3106,8.73045,19.6573,140.111
5766,60,59.41,0.600975,4.69786,5.75839,3.98272,185.828,0.347005,0.956038,172779,0.984384,0.706384,10.9301,0.000915055,0.963975,0.00988834,203079,1883.87,1995.85,870.074,111.984,0.19471,196,37.2481,322.038,7.29935,6.88979,15.8044,122.794
7115,60,59.2122,0.550981,4.69188,5.77794,4.00371,193.857,0.329854,0.935365,172373,0.982861,0.725331,10.4873,0.00118684,1.22998,0.0122924,163339,2460.12,2592.95,1084.29,132.828,0.214129,198,37.661,342.776,5.58955,5.30322,12.682,103.524
8307,60,59.0061,0.500965,4.68459,5.7968,4.02408,206.109,0.31259,0.915503,172219,0.980995,0.744028,9.8833,0.00158735,1.58713,0.0154822,129845,3234.69,3394.59,1400.87,159.904,0.23472,193,38.2104,364.01,4.2511,4.05085,9.81603,85.9951
9343,60,58.7922,0.450975,4.67575,5.81514,4.044,221.201,0.295588,0.896249,171911,0.978757,0.76256,9.22585,0.0021841,2.08513,0.0197462,101278,4390.72,4589.99,1854.52,199.274,0.258373,197,39.4766,393.013,3.13183,2.99586,7.41484,69.0055
10258,60,58.5707,0.400958,4.66513,5.83289,4.06339,239.84,0.279135,0.877625,171312,0.976057,0.780819,8.54571,0.00309359,2.78751,0.025613,77528,6238.4,6494.5,2519.75,256.1,0.28543,215,41.3475,433.423,2.20425,2.11733,5.45728,53.6938
11043,60,58.3425,0.35095,4.65244,5.85,4.08219,267.634,0.262338,0.859665,171198,0.972593,0.798681,7.68031,0.00458377,3.78757,0.0338028,58387.2,9088.42,9433,3617.35,344.573,0.312966,217,44.4133,482.525,1.51302,1.45775,3.8014,39.9073
11670,60,58.11,0.300992,4.63714,5.86676,4.10069,305.497,0.245612,0.842063,171071,0.968146,0.816363,6.7543,0.00711016,5.26365,0.0454296,42966.3,14202.3,14687.8,5462.41,485.489,0.342294,226,48.6873,556.318,0.968221,0.936218,2.51738,28.324
12163,60,57.8757,0.250898,4.61871,5.88322,4.1189,357.383,0.228946,0.824773,170962,0.96235,0.833846,5.78572,0.0115096,7.44442,0.0620763,31050.9,23180,23901.8,8721.59,721.755,0.369839,230,54.636,645.466,0.593226,0.575313,1.57666,19.0521
12528,60,57.6457,0.200865,4.59639,5.899,4.13642,430.65,0.213378,0.808269,170493,0.954697,0.850791,4.84568,0.0192359,10.5335,0.0850837,22387.9,39973,41137.1,14824.2,1164.07,0.388577,227,64.1565,777.875,0.344007,0.334272,0.927601,11.8128
12775,60,57.4279,0.150833,4.56903,5.91463,4.15369,543.163,0.197739,0.792334,170424,0.944054,0.86785,3.8588,0.0330145,14.6188,0.114121,16452.2,79539.5,81550.3,27708.8,2010.78,0.381919,239,77.1874,999.31,0.172882,0.16862,0.496268,6.83864
12932,60,57.2329,0.100699,4.53542,5.93012,4.17065,737.45,0.182479,0.777818,171148,0.928417,0.88589,2.87241,0.0573804,19.07,0.144498,12852,169238,173126,59690.3,3887.85,0.334044,257,98.2343,1359.46,0.0812522,0.0794275,0.230372,3.53691
13024,60,57.0735,0.0503445,4.4942,5.94577,4.18751,1074.69,0.169376,0.765895,172434,0.905523,0.906843,1.99704,0.0981797,22.7491,0.169118,10946.1,436715,445316,146602,8600.38,0.253929,259,133.642,2053.72,0.0314873,0.0308792,0.093798,1.59888
13149,60,56.9569,0.000982416,4.47824,5.96784,4.21048,1209.89,0.152477,0.748173,172113,0.88769,0.933961,1.80928,0.123836,26.006,0.182572,9770.1,758743,771947,235213,13204.6,0.223095,264,148.749,2433.88,0.0181234,0.0178134,0.0584619,1.04138
1168,80,79.9099,0.750988,4.73711,5.92552,4.0211,127.507,0.31525,0.918378,172133,0.987991,0.741259,15.8405,0.000604865,0.973815,0.00952704,210803,1225.23,1285.87,529.288,60.6339,0.233983,206,23.7169,226.661,11.2232,10.6939,25.9802,226.787
3580,80,79.6141,0.700983,4.72861,5.94444,4.04163,138.181,0.297516,0.898534,172038,0.986498,0.760347,14.7283,0.000844807,1.28756,0.0122298,163565,1692.51,1767.34,712.582,74.8212,0.258431,213,24.2888,247.056,8.12459,7.78063,19.2974,183.785
5846,80,79.3068,0.650998,4.72421,5.9627,4.06157,141.35,0.280515,0.879358,171496,0.985277,0.779091,14.3812,0.0010781,1.64515,0.0151562,131110,2149.47,2235.88,866.354,86.4081,0.287157,215,24.1104,254.961,6.39737,6.15014,15.8723,159.14
7989,80,78.9874,0.600994,4.71864,5.98013,4.08075,148.594,0.263262,0.861031,171485,0.98373,0.797291,13.7093,0.00142948,2.12476,0.01901,103950,2802.76,2905.39,1105.45,102.637,0.317403,212,24.3333,270.538,4.90624,4.73292,12.4392,133.977
9928,80,78.6546,0.550996,4.71179,5.99684,4.09929,157.16,0.246695,0.843368,171206,0.981917,0.815004,13.0137,0.00193967,2.78725,0.0241092,81024.3,3705.83,3829.63,1435.65,123.806,0.352865,221,24.659,284.459,3.71064,3.59068,9.57825,111.069
11673,80,78.3069,0.500993,4.70346,6.01301,4.11739,166.117,0.231022,0.826154,170428,0.979821,0.832333,12.3543,0.0026789,3.71773,0.0310676,62009.3,5111.26,5264.97,1880.36,153.709,0.395011,231,25.3262,305.715,2.69033,2.61179,7.31294,89.461
13220,80,77.9441,0.450985,4.69332,6.02875,4.13515,180.626,0.214813,0.809264,170164,0.977103,0.849349,11.3952,0.00388413,5.06182,0.0407881,46503.6,7197.2,7395.51,2608.23,198.309,0.440378,234,26.5048,326.984,1.9106,1.85937,5.27214,69.3412
14556,80,77.5662,0.400965,4.6811,6.04398,4.15249,200.986,0.198566,0.792755,170121,0.97363,0.865917,10.2659,0.00586775,7.01448,0.0544108,34252.6,10824.7,11086.9,3804.5,262.133,0.487874,244,27.8731,368.184,1.27033,1.2403,3.6144,52.4581
