model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
2111,12,11.796,0,4.00538,4.36773,3.29418,119851,0.629566,3.70586,187062,0.768832,0.560941,0.0216051,5.87655,5.44518,0.0766955,20394.8,4.108e+07,4.38918e+07,1.512e+07,2.81178e+06,0.0257978,177,23761.5,280584,0.000334736,0.000313293,0.000909455,0.00489049
2130,12,11.7959,0,3.95419,4.34902,3.27547,180519,0.639729,3.78594,187829,0.728697,0.548893,0.0147359,7.99949,4.78617,0.0679232,22566.4,8.01737e+07,8.63583e+07,3.13612e+07,6.18459e+06,0.0166414,170,36658.1,412391,0.000171515,0.000159232,0.000438472,0.00222343
2148,12,11.7957,0,3.90418,4.32906,3.25551,261735,0.649541,3.86364,188119,0.688862,0.535,0.0103318,10.4885,4.21026,0.060071,24954.5,1.49314e+08,1.62382e+08,6.16269e+07,1.30686e+07,0.0109664,165,55316.6,586916,9.20947e-05,8.46828e-05,0.000223133,0.00105221
2167,12,11.7956,0,3.85287,4.30619,3.23265,382484,0.659564,3.9464,188452,0.648579,0.518433,0.00720796,13.7768,3.67614,0.0526671,27762.9,2.77771e+08,3.06563e+08,1.22551e+08,2.87923e+07,0.00718907,163,86555.3,843119,4.95048e-05,4.48553e-05,0.000112206,0.000477593
2189,12,11.7955,0,3.8022,4.28037,3.20684,551078,0.66996,4.03473,188565,0.608186,0.499444,0.00512607,17.8539,3.20559,0.0460389,30866,4.91982e+08,5.53121e+08,2.36657e+08,6.11385e+07,0.00480941,160,132866,1.16775e+06,2.79502e-05,2.48607e-05,5.81051e-05,0.000224915
2215,12,11.7954,0,3.75124,4.24889,3.17536,784024,0.681644,4.13813,188555,0.569102,0.476404,0.00366209,22.8639,2.78326,0.0401171,34291,8.55122e+08,9.81533e+08,4.46137e+08,1.2641e+08,0.00325472,159,201520,1.60358e+06,1.60807e-05,1.40097e-05,3.08223e-05,0.00010878
2242,12,11.7953,0,3.70098,4.20835,3.13482,1.11481e+06,0.695564,4.26849,188507,0.534646,0.447534,0.00261429,29.2367,2.39356,0.0346403,38130.5,1.43181e+09,1.69573e+09,8.25557e+08,2.6392e+08,0.00222668,156,317805,2.19834e+06,9.60395e-06,8.1092e-06,1.66566e-05,5.21028e-05
2269,12,11.7953,0,3.64947,4.14978,3.07626,1.68638e+06,0.71381,4.45757,189032,0.506866,0.40801,0.0017857,39.283,1.99859,0.0291339,42929,2.37798e+09,2.94866e+09,1.59523e+09,5.70675e+08,0.00149409,150,549452,3.05749e+06,5.78263e-06,4.66348e-06,8.62004e-06,2.4096e-05
2323,12,11.7951,0,3.59894,4.02454,2.95102,1.12028e+07,0.855791,7.00861,186859,0.568666,0.46471,0.000907067,587.8,2.26836,0.0470844,19058.9,1.61336e+10,1.67052e+10,4.28514e+09,5.71539e+08,0.00128101,356,4.20475e+06,2.61706e+07,8.52318e-07,8.23158e-07,3.209e-06,2.40596e-05
2423,12,11.7948,0,3.5488,4.40843,3.33492,2.44029e+07,0.839107,6.60314,187884,0.344973,1.11134,0.00160104,1288.17,2.54618,0.0530753,18943.8,2.56249e+10,2.72311e+10,7.82571e+09,1.60626e+09,0.000636367,537,9.68466e+06,6.48977e+07,5.36626e-07,5.04973e-07,1.75715e-06,8.56089e-06
893,13,12.9989,0.714796,4.46456,4.09139,2.97567,2075.57,0.729285,4.58638,184750,0.98216,0.333416,0.961428,0.0453782,1.77437,0.0253595,45739.3,3733.54,4477.64,2611.65,744.095,0.864053,91,692.757,3104.68,3.68309,3.07104,5.26525,18.4802
946,13,12.9954,0.664178,4.45548,4.12243,3.00682,2243.61,0.717887,4.45761,184522,0.980516,0.348157,0.892172,0.0561237,2.11565,0.0302941,39976.1,4910.36,5803.5,3307.64,893.139,0.87215,127,716.503,3417.66,2.8004,2.36943,4.15734,15.3962
987,13,12.992,0.614092,4.4511,4.15418,3.03868,2325.24,0.705571,4.32912,184437,0.979159,0.363856,0.861094,0.0643068,2.44113,0.0347037,36158.5,6034.91,7027.72,3862.74,992.809,0.88566,125,713.773,3597.32,2.27857,1.95668,3.5599,13.8506
1023,13,12.9887,0.564359,4.44702,4.18499,3.0696,2379.14,0.693651,4.20728,183941,0.977817,0.379713,0.841733,0.0723098,2.79135,0.039324,32902.1,7244.16,8341.94,4427.43,1097.78,0.897834,123,709.805,3756.86,1.89822,1.64842,3.10586,12.5262
1056,13,12.9852,0.513478,4.44241,4.21562,3.10035,2504.88,0.680238,4.08898,184294,0.97617,0.396112,0.802508,0.0833789,3.19092,0.0445427,30042.2,8896.59,10123.1,5286.97,1226.52,0.900026,136,709.247,4006.82,1.54565,1.35838,2.60092,11.2114
1085,13,12.9818,0.463331,4.43715,4.24496,3.12981,2572.39,0.668568,3.97827,183417,0.974568,0.41243,0.783725,0.094067,3.63342,0.0503235,27346.3,11074.8,12465.5,6132.2,1390.72,0.903953,138,716.019,4240.56,1.24165,1.10312,2.24242,9.88766
1110,13,12.9786,0.414613,4.43119,4.27251,3.15746,2688.46,0.656283,3.87649,183281,0.972748,0.428303,0.747085,0.107392,4.11615,0.0564363,25034,13691.3,15282.9,7282.07,1591.57,0.896792,146,727.428,4511.48,1.00436,0.899763,1.88834,8.63988
1133,13,12.9754,0.364082,4.42397,4.30008,3.18514,2876.88,0.643502,3.77698,183233,0.970509,0.444769,0.703089,0.12581,4.67381,0.0635937,22866.9,16869.2,18739.1,9000.61,1869.93,0.880818,155,749.083,4777.64,0.815153,0.733811,1.52778,7.35375
1153,13,12.9724,0.313855,4.4156,4.32655,3.21171,3100.91,0.630729,3.68356,183295,0.96798,0.461134,0.653355,0.148133,5.28845,0.0713025,20933.3,22216.2,24464.1,11292.9,2247.95,0.854908,155,782.213,5266.74,0.618963,0.562088,1.21766,6.11711
1177,13,12.9643,0.264999,4.4061,4.3509,3.23633,3326.26,0.619808,3.59952,182626,0.965277,0.476898,0.611945,0.172923,5.92544,0.0797996,19235.5,28694.2,31439.7,14114.3,2745.5,0.822453,160,824.929,5804.31,0.479226,0.437377,0.974263,5.00856
1293,13,12.9261,0.214927,4.39439,4.37293,3.25964,3660.51,0.609024,3.52252,182240,0.961918,0.49243,0.558508,0.206966,6.62718,0.0885938,17686.5,38633.8,42137.4,18429.8,3503.57,0.776044,163,892.825,6487.91,0.355932,0.326337,0.746129,3.92485
1386,13,12.8885,0.164596,4.38096,4.39434,3.28231,4166.29,0.597434,3.45077,182574,0.957725,0.508253,0.493788,0.25334,7.33856,0.0974419,16445.5,54350.1,58923,25377.1,4572.96,0.711932,166,975.207,7465,0.253008,0.233372,0.541866,3.00702
1458,13,12.8526,0.11484,4.36616,4.41484,3.30403,4706.82,0.587542,3.38562,182257,0.953092,0.524229,0.438468,0.305039,8.01361,0.105816,15430.2,79881.9,85987.1,34777.3,6105.24,0.641862,165,1078.48,8734.19,0.172142,0.159919,0.395401,2.25232
1515,13,12.818,0.0648378,4.35082,4.43531,3.32567,5387.74,0.577627,3.32417,182120,0.947715,0.541007,0.386331,0.366968,8.62459,0.113248,14681.8,115978,124207,48606.5,8228.51,0.567811,173,1198.06,10234.1,0.118565,0.11071,0.282904,1.67114
1560,13,12.7839,0.013842,4.34594,4.46015,3.35167,5655.83,0.563801,3.24539,182338,0.943944,0.56077,0.370312,0.395122,9.13567,0.118864,14314.1,142973,152203,57914.2,9230.4,0.532245,182,1201.38,10909.5,0.0961791,0.0903463,0.237437,1.48975
1641,13,12.7749,0.000991848,4.37399,4.48632,3.37814,4256.6,0.548153,3.1469,181126,0.948877,0.57793,0.488949,0.292174,9.29802,0.116977,14568.7,94255.3,100003,37041.2,5747.55,0.639174,188,894.234,8257.57,0.145891,0.137506,0.371235,2.39249
1990,13,12.7724,0,4.32327,4.5158,3.40771,6878.65,0.536467,3.09198,181988,0.931503,0.607844,0.31128,0.506819,10.2388,0.130045,13572.2,281425,296247,102271,14821.9,0.41654,182,1353.32,14163.5,0.0488619,0.0464172,0.134457,0.927749
2018,13,12.7719,0,4.27157,4.52538,3.41731,11250.1,0.538935,3.11199,182875,0.911434,0.625452,0.197603,0.824764,10.1334,0.130228,13640.4,767075,804394,264598,37318.7,0.261568,179,2107.35,24502.3,0.0179265,0.0170948,0.0519694,0.368474
2044,13,12.7714,0,4.22032,4.52721,3.41915,18394.2,0.546444,3.16025,183968,0.887837,0.637859,0.126454,1.29078,9.54163,0.124549,14250.5,1.97829e+06,2.06931e+06,654934,91020.6,0.162483,185,3281.83,42380.8,0.00695096,0.00664522,0.020996,0.151076
2068,13,12.7712,0,4.1698,4.52186,3.41381,29278.2,0.557453,3.22804,184958,0.861557,0.643581,0.0823092,1.92437,8.72016,0.115713,15214.4,4.66162e+06,4.87362e+06,1.51114e+06,211997,0.101716,191,5051.06,70081,0.00294983,0.00282152,0.00909973,0.064864
2091,13,12.771,0,4.11814,4.51083,3.40279,46718.3,0.57047,3.30884,185816,0.830993,0.643149,0.0538424,2.83168,7.80496,0.10527,16498.5,1.06492e+07,1.11478e+07,3.43878e+06,498610,0.0635308,197,7945.67,113856,0.00129127,0.00123352,0.00399879,0.0275786
2112,13,12.7708,0,4.06777,4.49504,3.387,71858.3,0.58392,3.39522,186642,0.798356,0.636382,0.0359587,3.98702,6.92101,0.0945862,18023,2.22657e+07,2.33926e+07,7.31549e+06,1.12689e+06,0.0405595,195,12393.4,176674,0.000617585,0.000587834,0.00187971,0.0122027
2132,13,12.7707,0,4.01691,4.47584,3.3678,108744,0.597686,3.48449,186885,0.762289,0.624871,0.0245453,5.48914,6.08814,0.0841951,19810.8,4.43088e+07,4.67975e+07,1.51443e+07,2.48869e+06,0.0261717,186,19166.7,268181,0.000310344,0.00029384,0.000907998,0.0055254
2153,13,12.7705,0,3.96462,4.45465,3.34662,163028,0.610582,3.57295,187316,0.722018,0.610231,0.0167277,7.44198,5.32923,0.0744383,21906.5,8.73461e+07,9.29145e+07,3.10387e+07,5.5684e+06,0.0168793,177,30088.3,397350,0.000157431,0.000147996,0.000443027,0.00246947
2171,13,12.7704,0,3.91175,4.43308,3.32505,243229,0.622099,3.65644,187934,0.678597,0.594232,0.011466,10.0005,4.65807,0.0655833,24321.7,1.66072e+08,1.78329e+08,6.32212e+07,1.22569e+07,0.0109494,176,46663.5,576103,8.28015e-05,7.71103e-05,0.000217506,0.00112189
2189,13,12.7702,0,3.8593,4.41173,3.30371,357103,0.632539,3.73422,188311,0.635763,0.577769,0.0079857,13.2041,4.07332,0.0576631,27044.8,3.0736e+08,3.34356e+08,1.26502e+08,2.69961e+07,0.00716656,173,72540.6,818447,4.4739e-05,4.11268e-05,0.000108702,0.000509369
2209,13,12.7701,2.70279e-31,3.80857,4.39024,3.28222,509814,0.642163,3.808,188524,0.5936,0.560734,0.00571172,17.0067,3.57861,0.0507345,29977.2,5.49914e+08,6.06954e+08,2.42118e+08,5.70398e+07,0.00481576,172,110198,1.15033e+06,2.50057e-05,2.26557e-05,5.67945e-05,0.000241077
2234,13,12.77,1.39663e-29,3.75721,4.36509,3.25708,724822,0.652553,3.88966,188516,0.550897,0.540512,0.00413309,21.8512,3.14017,0.0446653,33170.8,9.44497e+08,1.06502e+09,4.57577e+08,1.20527e+08,0.00328311,174,169083,1.57857e+06,1.45591e-05,1.29114e-05,3.00517e-05,0.00011409
2261,13,12.7699,0,3.70594,4.33227,3.22426,1.03328e+06,0.664634,3.99122,188941,0.511379,0.514184,0.00296057,28.127,2.73681,0.039064,36736.3,1.60629e+09,1.85673e+09,8.54637e+08,2.50443e+08,0.00225802,173,261134,2.1576e+06,8.56073e-06,7.40603e-06,1.60899e-05,5.49067e-05
2287,13,12.7697,0,3.65581,4.28745,3.17945,1.47766e+06,0.680442,4.12714,188539,0.478772,0.479294,0.00214777,36.3781,2.35849,0.0338699,40619.6,2.62166e+09,3.13426e+09,1.55656e+09,5.12602e+08,0.00157694,170,421675,2.94004e+06,5.24515e-06,4.38731e-06,8.83422e-06,2.68259e-05
2325,13,12.7696,0,3.60557,4.19096,3.08296,3.58007e+06,0.733955,4.68332,188843,0.504105,0.426076,0.00118455,86.8966,1.93591,0.0385295,41199.2,7.41111e+09,7.85542e+09,3.73107e+09,4.44312e+08,0.000954773,313,956061,6.7192e+06,1.85546e-06,1.75051e-06,3.68553e-06,3.0949e-05
2429,13,12.7691,0,3.55548,4.40966,3.30167,2.07914e+07,0.832127,6.43781,188048,0.380442,1.00766,0.00140394,1042.64,2.52378,0.0526447,19941.1,3.18779e+10,3.33167e+10,7.85305e+09,1.43883e+09,0.000649959,536,7.78181e+06,6.07685e+07,4.31364e-07,4.12735e-07,1.75104e-06,9.55708e-06
906,14,13.9985,0.714595,4.47924,4.1868,3.0389,1804.5,0.705476,4.32791,184415,0.982427,0.363934,1.10899,0.040091,1.96169,0.0277184,45010.2,3697.13,4302.4,2328.48,605.27,0.915654,102,560.054,2798.08,3.71937,3.19612,5.90557,22.7187
978,14,13.9935,0.664515,4.47024,4.21757,3.06982,1933.17,0.693378,4.20598,184045,0.980841,0.379786,1.03339,0.0491577,2.33746,0.0329705,39326,4849.55,5575.33,2923.52,725.775,0.924016,138,578.034,3069.11,2.83552,2.4664,4.70358,18.9466
1036,14,13.9884,0.614452,4.46585,4.24921,3.10163,2005.65,0.679961,4.08346,184027,0.979473,0.39674,0.995651,0.0562571,2.6912,0.0376286,35651.5,5817.98,6626.38,3432.44,808.397,0.933875,134,575.457,3226.5,2.36353,2.07519,4.00619,17.0102
1086,14,13.9833,0.564975,4.46176,4.27977,3.13234,2077.24,0.666754,3.96783,183820,0.978057,0.413757,0.966512,0.0638483,3.07079,0.0425484,32533.9,7110.44,8003.1,4009.63,892.664,0.941335,141,570.411,3397.39,1.93392,1.71821,3.42949,15.4044
1132,14,13.978,0.513995,4.45709,4.31036,3.1631,2124.77,0.653931,3.85454,182995,0.976573,0.431439,0.947633,0.0718931,3.51041,0.0481646,29554.6,8617.66,9623.4,4636.47,1005.74,0.948983,141,572.486,3555.1,1.59567,1.42891,2.96583,13.6725
1172,14,13.9729,0.464247,4.45181,4.33937,3.19226,2208.36,0.640682,3.74936,182667,0.974892,0.448815,0.913044,0.081918,3.99584,0.054294,26958.2,10546.1,11695.7,5479.87,1149.6,0.947497,152,580.836,3748.57,1.30389,1.17573,2.50937,11.9616
1207,14,13.9679,0.414305,4.44559,4.36751,3.22056,2315.2,0.627415,3.64941,182346,0.972989,0.466268,0.872464,0.0942255,4.54596,0.0611775,24570.9,13176.7,14492.6,6584.02,1315.9,0.939254,151,586.855,3994.88,1.04358,0.948825,2.08854,10.4498
1238,14,13.9629,0.36347,4.43817,4.39515,3.24836,2447.29,0.614191,3.55335,181919,0.970803,0.484,0.82719,0.109545,5.17728,0.0690167,22340.4,16821.7,18392.2,8057.83,1570.5,0.923649,158,610.07,4307.27,0.817455,0.747653,1.70654,8.75581
1264,14,13.9584,0.313828,4.42971,4.42125,3.27459,2625.2,0.601082,3.46488,181708,0.968301,0.501337,0.773181,0.128664,5.86137,0.0774059,20403.5,21640.8,23519.6,10086.5,1878.89,0.896823,160,632.831,4667.35,0.635421,0.58466,1.3633,7.31867
1286,14,13.9542,0.264905,4.42006,4.44599,3.29947,2849.66,0.588382,3.3832,181531,0.965442,0.51838,0.71473,0.152325,6.59619,0.0862505,18707.7,28639.2,30972.5,12882,2333.32,0.859475,164,674.324,5148.46,0.480146,0.443974,1.06746,5.8933
1306,14,13.9498,0.213442,4.40834,4.47098,3.32459,3172.41,0.574898,3.30342,181661,0.961853,0.536292,0.644337,0.182285,7.32279,0.0971776,17403.5,39008,41970.5,17258.4,2962.54,0.795207,171,721.457,5790.46,0.352517,0.327635,0.796768,4.64162
1407,14,13.9026,0.164645,4.39485,4.49139,3.34648,3537.13,0.564128,3.23722,181284,0.957866,0.552711,0.579164,0.221999,8.20124,0.106207,15933.1,55059.9,58914.5,23174.1,3854.59,0.741501,177,785.024,6616.63,0.249746,0.233406,0.593376,3.56743
1503,14,13.8527,0.114516,4.37927,4.51166,3.36831,4076.1,0.553244,3.17501,181155,0.952814,0.570033,0.508704,0.273228,8.97782,0.115479,14918.3,80808.2,86068.5,32906.9,5260.3,0.663279,180,877.818,7798.01,0.170168,0.159768,0.417875,2.61411
1576,14,13.8051,0.064835,4.36315,4.53166,3.3898,4728.05,0.542385,3.11745,181298,0.947036,0.588094,0.442306,0.333042,9.66358,0.123595,14196.5,120993,128151,47197.8,7158.04,0.580791,185,976.035,9208.41,0.113651,0.107303,0.291348,1.92105
1632,14,13.759,0.0147229,4.35658,4.5553,3.4149,4977.61,0.529295,3.04587,180983,0.94292,0.608775,0.423297,0.361207,10.2401,0.129739,13780.5,152711,161004,57118.9,8292.73,0.5392,184,994.544,9924.98,0.0900456,0.0854077,0.240743,1.6582
1724,14,13.7458,0.000985331,4.38465,4.58081,3.44082,3807.61,0.511706,2.95182,180357,0.947636,0.626272,0.551279,0.272378,10.4718,0.127734,13979.1,101399,106644,37531.3,5244.81,0.646138,196,748.953,7508.86,0.135612,0.128943,0.366387,2.62183
2082,14,13.7422,0,4.33328,4.62605,3.48618,6156.88,0.490991,2.85762,180956,0.927471,0.673026,0.353242,0.474905,11.7704,0.143954,12964.4,333792,347702,110729,13909.8,0.406942,191,1102.21,13138.4,0.0411963,0.0395482,0.124186,0.988585
2110,14,13.7413,0,4.28157,4.63338,3.49353,10082.2,0.495585,2.88716,182045,0.906596,0.691597,0.223508,0.765925,11.4879,0.142853,13163.4,898363,933400,283428,35036.7,0.254689,190,1725.59,22850.2,0.0153067,0.0147321,0.0485166,0.392474
2135,14,13.7407,0,4.23151,4.63148,3.49165,16402.3,0.506107,2.94614,183331,0.88309,0.702672,0.143911,1.18663,10.7118,0.135813,13822.6,2.21594e+06,2.29793e+06,678930,81986.7,0.160745,193,2639.24,38907.1,0.00620547,0.00598407,0.0202539,0.167722
2159,14,13.7402,0,4.18054,4.6266,3.48679,26000.1,0.518944,3.01411,183950,0.855874,0.710877,0.0943676,1.75926,9.75825,0.126091,14779,5.28845e+06,5.48395e+06,1.5505e+06,195495,0.100748,192,4134.92,65400.4,0.00260019,0.0025075,0.00886876,0.0703394
2183,14,13.7399,0,4.12919,4.61767,3.47786,41747.9,0.5322,3.08968,185197,0.823776,0.71388,0.0615768,2.59985,8.7336,0.114596,16057.9,1.19543e+07,1.24101e+07,3.53109e+06,455822,0.063066,195,6446.65,106840,0.0011503,0.00110804,0.00389426,0.0301675
2210,14,13.7397,0,4.07843,4.60912,3.46932,64180.2,0.54396,3.15713,185988,0.787791,0.715255,0.041385,3.66755,7.81265,0.104227,17499.5,2.54676e+07,2.65078e+07,7.58731e+06,1.04026e+06,0.0401163,197,9961.4,167338,0.000539941,0.000518752,0.00181237,0.0132188
2229,14,13.7396,0,4.02616,4.60798,3.46819,96935.6,0.551215,3.19806,186062,0.743111,0.722645,0.0286888,5.05163,7.01145,0.0943567,19189,5.28341e+07,5.52152e+07,1.63328e+07,2.38108e+06,0.0253887,197,15138.5,254893,0.000260267,0.000249044,0.000841926,0.0057751
2247,14,13.7392,0,3.9738,4.60919,3.46941,142782,0.555674,3.22497,186416,0.692092,0.730778,0.0202459,6.77872,6.32408,0.0855582,21063.3,1.06419e+08,1.11753e+08,3.4027e+07,5.33431e+06,0.0163501,197,22688.9,376453,0.000129215,0.000123048,0.00040412,0.00257784
2264,14,13.7387,0,3.92156,4.61035,3.47059,206056,0.558875,3.24545,186925,0.637127,0.737414,0.0145862,8.92037,5.72505,0.077714,23099.5,2.02525e+08,2.13991e+08,6.84133e+07,1.1466e+07,0.0107939,205,33140.2,536224,6.78977e-05,6.42596e-05,0.000200999,0.00119928
2281,14,13.738,0,3.86954,4.61314,3.4734,287217,0.560899,3.25634,186694,0.582037,0.744699,0.0108848,11.366,5.20935,0.070732,25269.8,3.74018e+08,3.98745e+08,1.32177e+08,2.47265e+07,0.00727044,209,48656.5,753974,3.67655e-05,3.44857e-05,0.000104034,0.000556123
2300,14,13.7372,0,3.81797,4.6171,3.47738,401074,0.561131,3.25988,187280,0.525044,0.752376,0.00820229,14.5444,4.77119,0.0646129,27575.8,6.52492e+08,7.03716e+08,2.52922e+08,5.12238e+07,0.00502057,212,69107.9,1.01963e+06,2.10746e-05,1.95405e-05,5.43686e-05,0.000268449
2325,14,13.736,0,3.76637,4.62154,3.48186,539816,0.560663,3.258,187543,0.467918,0.759751,0.00638009,18.0657,4.40785,0.0594298,29880.8,1.0815e+09,1.18601e+09,4.6028e+08,1.04508e+08,0.00357455,218,97704,1.33359e+06,1.27147e-05,1.15943e-05,2.98753e-05,0.000131578
2354,14,13.7338,0,3.71493,4.62776,3.48815,709144,0.558947,3.24775,187471,0.411404,0.768414,0.00514797,22.0984,4.12038,0.0552857,32090.4,1.73879e+09,1.94766e+09,8.09754e+08,2.08874e+08,0.00263133,222,136602,1.71312e+06,7.90838e-06,7.06025e-06,1.69817e-05,6.58338e-05
2417,14,13.7229,0,3.76562,4.67567,3.5364,492399,0.535582,3.1141,186792,0.441039,0.823354,0.0072617,16.8796,4.77282,0.0622975,29171.2,1.09557e+09,1.19979e+09,4.58537e+08,1.04221e+08,0.00365964,223,86136.5,1.25453e+06,1.25515e-05,1.14612e-05,2.99888e-05,0.000131941
2442,14,13.7208,0,3.81607,4.68424,3.54504,368163,0.529483,3.08114,186771,0.489547,0.831011,0.00938551,13.6619,5.23438,0.0681578,26948.3,6.9087e+08,7.4321e+08,2.63101e+08,5.23404e+07,0.00503997,238,59810.4,958893,1.99039e-05,1.85022e-05,5.2265e-05,0.000262722
2462,14,13.7187,0,3.86776,4.68973,3.55059,266922,0.52405,3.05184,186618,0.541668,0.833693,0.0123856,10.7734,5.75901,0.0747434,24776.2,4.06127e+08,4.31532e+08,1.43399e+08,2.54052e+07,0.00714219,244,41168.2,707273,3.38589e-05,3.18655e-05,9.5893e-05,0.000541267
2479,14,13.7164,0,3.91914,4.69214,3.55308,190940,0.519548,3.02646,186046,0.596233,0.831498,0.0166367,8.3977,6.33481,0.0819987,22737.2,2.35969e+08,2.48245e+08,7.64387e+07,1.2276e+07,0.0103007,237,28439.6,521888,5.82744e-05,5.53927e-05,0.000179896,0.00112015
2496,14,13.7131,0,3.96957,4.69074,3.55179,136430,0.515953,3.00669,185704,0.652,0.823621,0.0223227,6.53384,6.94971,0.0898868,20880.5,1.31553e+08,1.3752e+08,4.03721e+07,5.96691e+06,0.0150126,220,19880.6,374159,0.000104528,9.99926e-05,0.000340606,0.00230454
2531,14,13.6712,0,3.91906,4.6888,3.55117,190666,0.520558,3.03139,185954,0.596878,0.829204,0.0166254,8.49803,6.4062,0.0848246,22436.5,2.33787e+08,2.46002e+08,7.59839e+07,1.22153e+07,0.0104578,280,28448.7,519555,5.88185e-05,5.58979e-05,0.000180972,0.00112572
2556,14,13.6164,0,3.86739,4.69387,3.55799,262765,0.520447,3.03245,186452,0.536932,0.842615,0.012612,10.7927,5.90501,0.0782085,24346.5,4.08358e+08,4.33643e+08,1.43149e+08,2.52852e+07,0.00725825,289,40231.2,704783,3.36739e-05,3.17104e-05,9.60605e-05,0.000543836
2581,14,13.5663,0,3.81647,4.69594,3.56165,354330,0.521473,3.03751,186357,0.480471,0.851177,0.00987693,13.4369,5.44025,0.0719172,26369.9,6.81127e+08,7.32592e+08,2.58928e+08,5.14655e+07,0.00518523,281,56939.1,932775,2.01886e-05,1.87703e-05,5.31074e-05,0.000267188
2609,14,13.525,0,3.76608,4.69536,3.5624,467179,0.522943,3.0461,186649,0.426598,0.85506,0.00782163,16.4226,5.02749,0.066289,28447.3,1.06593e+09,1.16747e+09,4.48588e+08,1.01532e+08,0.00380886,240,79825.4,1.19639e+06,1.29004e-05,1.17785e-05,3.0654e-05,0.000135434
2638,14,13.4946,0,3.71559,4.69206,3.56008,613775,0.525216,3.0591,187006,0.375674,0.854121,0.0062812,20.1366,4.66976,0.061293,30480.5,1.61512e+09,1.81407e+09,7.64355e+08,1.9895e+08,0.00287354,224,113016,1.50654e+06,8.51389e-06,7.58017e-06,1.79903e-05,6.91179e-05
2667,14,13.4763,0,3.66398,4.68507,3.55368,793405,0.528936,3.07818,186759,0.328666,0.846876,0.00513189,24.3976,4.34263,0.056925,32519.8,2.39358e+09,2.77946e+09,1.26983e+09,3.85879e+08,0.00220158,237,164392,1.89856e+06,5.74494e-06,4.94736e-06,1.0829e-05,3.56355e-05
2696,14,13.4663,0,3.61246,4.67045,3.53938,1.07457e+06,0.534817,3.11048,186969,0.288109,0.828025,0.004134,30.9219,4.01308,0.0526923,34751,3.53657e+09,4.29631e+09,2.16649e+09,7.59742e+08,0.00168957,256,264671,2.43726e+06,3.88823e-06,3.20065e-06,6.34713e-06,1.80995e-05
2779,14,13.453,0,3.56241,4.59851,3.46787,3.99908e+06,0.650334,3.8694,188021,0.310158,0.871222,0.00218753,121.216,3.17741,0.0602938,32991.4,1.22443e+10,1.33463e+10,5.38873e+09,1.10195e+09,0.00090447,418,1.22472e+06,9.59186e+06,1.12305e-06,1.03032e-06,2.5518e-06,1.24788e-05
917,15,14.9982,0.714658,4.49264,4.27395,3.09609,1585.7,0.682149,4.10431,184149,0.98266,0.393713,1.26228,0.035539,2.13565,0.0298695,44618.5,3512.79,4007.77,2104.43,494.986,0.956875,113,454.748,2507.15,3.91455,3.43108,6.53432,27.7805
1012,15,14.9909,0.664932,4.48361,4.30446,3.12681,1689.69,0.669697,3.98809,183445,0.981103,0.410608,1.18545,0.0434821,2.54821,0.0353795,38859.5,4679.81,5277.2,2632.77,597.393,0.967712,143,471.117,2780.58,2.93837,2.60574,5.223,23.0183
1090,15,14.9836,0.614967,4.4792,4.33591,3.15847,1760.26,0.655226,3.87085,183522,0.979706,0.428673,1.13934,0.0499115,2.93075,0.0403034,35267.7,5669.4,6340.03,3119.43,670.635,0.974418,141,471.218,2898.18,2.42548,2.16891,4.40817,20.5044
1159,15,14.9761,0.564248,4.47495,4.36707,3.18985,1806.64,0.641095,3.75715,183075,0.978297,0.447255,1.11094,0.0563575,3.35645,0.0457177,32056.8,6928.28,7681.93,3626.9,753.65,0.982056,143,471.988,3041.04,1.98476,1.79004,3.79139,18.2458
1221,15,14.9688,0.514944,4.47037,4.39649,3.21948,1864.56,0.627524,3.65199,182503,0.976785,0.465438,1.08348,0.0638625,3.82463,0.0515438,29196.5,8431.23,9272.95,4244.13,841.723,0.986925,156,470.416,3210.54,1.63096,1.48291,3.24,16.3367
1276,15,14.9613,0.464909,4.46497,4.42551,3.24872,1945.27,0.612702,3.55011,182524,0.975047,0.483962,1.03403,0.0730977,4.36304,0.0582039,26611.9,10415.2,11388.2,5067.83,972.913,0.981183,155,480.292,3363.8,1.32028,1.20748,2.71339,14.1338
1324,15,14.954,0.414598,4.45858,4.45372,3.27714,2017.91,0.599336,3.45334,181674,0.973179,0.502607,0.999506,0.0836847,4.98133,0.0657423,24113.2,13020.6,14142.4,6038.42,1121.76,0.97603,167,486.459,3603.11,1.05609,0.972324,2.27725,12.2584
1365,15,14.9468,0.364516,4.45113,4.48082,3.30445,2149.46,0.584956,3.36226,181531,0.970923,0.521115,0.940861,0.0980566,5.67624,0.074114,21920.6,16511.1,17837.8,7489.81,1326.72,0.95689,164,500.913,3858.13,0.832835,0.770891,1.83596,10.3646
1400,15,14.9401,0.314546,4.44244,4.50698,3.33081,2305.51,0.571505,3.27653,180990,0.96836,0.539601,0.884859,0.115824,6.45354,0.0832598,19905.3,22057.3,23670.2,9434.05,1612.87,0.931006,170,524.561,4223.59,0.62342,0.580941,1.45759,8.52581
