gaia,sector,Tmag,nu_in,R,a0_in,Af,nu_floor,bic_white,cw_white,bic_slf,nu_slf,a0_slf,g_slf,cw_slf,bic_floor,logk_floor,cw_floor,bic_slf+floor,nu_slf+floor,a0_slf+floor,g_slf+floor,logk_slf+floor,cw_slf+floor,dbic_above_floor,dbic_slf_vs_white
4686413810818254464,68,14.2,3,0.25,0.78659,3.1464,0.39049,-2905.9,0.31266,-5849.7,0.92972,2.1717,1.3365,0.12252,-5856.8,0.13414,0.12131,-5844.2,1.9075,1.0068,1.656,-0.087536,0.12347,-12.64,2943.8
4686417148009897344,27,13.4,0.3,0.1,0.097064,0.97064,0.81815,-5741.6,0.13827,-7512.5,0.02,11.263,1.0318,0.080278,-7496.3,-0.097406,0.081962,-7504.7,0.02,9.7958,1.0287,-0.48581,0.080591,8.425,1770.9
4686417148009897344,27,13.4,0.3,0.25,0.24266,0.97064,0.81815,-5531.7,0.14594,-7507.9,0.02,12.124,1.0497,0.080454,-7485.4,-0.077131,0.081988,-7499.4,0.02,11.049,1.0514,-0.52675,0.08071,14.037,1976.2
4686417148009897344,27,13.4,0.7,0.1,0.097064,0.97064,0.81815,-5785.5,0.13672,-7512,0.02,11.006,1.0243,0.080202,-7497,-0.098341,0.081957,-7504.2,0.02,9.4959,1.0182,-0.4859,0.080498,7.1871,1726.4
4686417148009897344,27,13.4,0.7,0.25,0.24266,0.97064,0.81815,-5476.9,0.14801,-7475.4,0.04829,6.3788,1.0912,0.080366,-7461.7,-0.044254,0.082151,-7468.1,0.02,11.386,1.0363,-0.4132,0.08052,6.3354,1998.4
4686417148009897344,27,13.4,1.5,0.1,0.097064,0.97064,0.81815,-5777.1,0.13702,-7512.6,0.032994,7.2256,1.0378,0.07999,-7499.2,-0.083548,0.08175,-7505.1,0.02,9.3839,1.0098,-0.45792,0.080235,5.9869,1735.5
4686417148009897344,27,13.4,1.5,0.25,0.24266,0.97064,0.81815,-5502.5,0.14704,-7442.7,0.037198,6.9722,1.0165,0.080059,-7425.4,-0.018661,0.082672,-7435.3,0.02,9.616,0.97141,-0.41804,0.080194,9.9088,1940.2
4686417148009897344,27,13.4,3,0.1,0.097064,0.97064,0.81815,-5623.3,0.14255,-7439.3,0.02,9.1046,0.93099,0.079409,-7408.3,-0.010318,0.08296,-7430.2,0.02,8.3505,0.92068,-0.56252,0.07952,21.85,1816
4686417148009897344,27,13.4,3,0.25,0.24266,0.97064,0.81815,-5526,0.14616,-7275.5,0.35009,1.492,1.1274,0.079827,-7228.1,0.19695,0.084303,-7266.4,0.33816,1.4655,1.107,-0.52445,0.079764,38.302,1749.5
4686417148009897344,28,13.4,0.3,0.1,0.1623,1.623,0.29868,-4694.3,0.18879,-6975.3,0.10879,4.3388,1.0249,0.090786,-6977.4,0.26995,0.094427,-6969.5,0.17674,0.66864,0.61865,0.1763,0.086835,-7.9649,2281
4686417148009897344,28,13.4,0.3,0.25,0.40576,1.623,0.29868,-4714.8,0.18783,-6963.7,0.13746,3.7257,1.0421,0.090763,-6965,0.28332,0.094408,-6958,0.051002,1.4812,0.63145,0.17273,0.087032,-6.9821,2248.8
4686417148009897344,28,13.4,0.7,0.1,0.1623,1.623,0.29868,-4615.3,0.19252,-6962.5,0.1325,3.9454,1.0478,0.090744,-6964.5,0.28925,0.094262,-6956.6,0.20782,0.70159,0.66296,0.19011,0.087286,-7.9738,2347.2
4686417148009897344,28,13.4,0.7,0.25,0.40576,1.623,0.29868,-4304.3,0.20798,-6962.6,0.071661,6.7108,1.0253,0.090686,-6966.3,0.28886,0.094225,-6956.9,0.66749,0.30154,0.5626,0.22333,0.084946,-9.4396,2658.3
4686417148009897344,28,13.4,1.5,0.1,0.1623,1.623,0.29868,-4643.2,0.1912,-6965.7,0.13217,3.9337,1.05,0.090883,-6968,0.28388,0.094314,-6959.8,0.21972,0.69983,0.6774,0.18269,0.087666,-8.1162,2322.5
4686417148009897344,28,13.4,1.5,0.25,0.40576,1.623,0.29868,-4448.6,0.20066,-6955.6,0.20395,3.2819,1.1587,0.092049,-6963.7,0.29083,0.094242,-6950.6,1.0174,0.21844,0.50403,0.24619,0.084803,-13.122,2507
4686417148009897344,28,13.4,3,0.1,0.1623,1.623,0.29868,-4545.1,0.19591,-6903,0.10639,4.4364,0.98156,0.08966,-6895.5,0.33438,0.094836,-6896.4,0.087328,2.9021,0.84226,0.078724,0.088506,0.87545,2357.9
4686417148009897344,28,13.4,3,0.25,0.40576,1.623,0.29868,-4141.8,0.21654,-6683.1,0.31694,2.4606,1.0147,0.087071,-6643,0.54313,0.094301,-6678.8,2.4446,0.5341,1.4665,0.1316,0.090324,35.86,2541.3
4686417148009897344,68,13.4,0.3,0.1,0.32528,3.2528,0.39049,-3349.2,0.28267,-6688.6,0.077389,8.0651,0.91362,0.094616,-6691.7,0.015099,0.102,-6670.7,0.25958,0.070131,3.3338,0.015093,0.102,-21.006,3339.4
4686417148009897344,68,13.4,0.3,0.25,0.81321,3.2528,0.39049,-3528.7,0.27136,-6722.3,0.083293,7.3591,0.9148,0.095021,-6726,-0.001592,0.10216,-6705,0.50497,0.036067,1.1585,-0.0016482,0.10216,-21.005,3193.6
4686417148009897344,68,13.4,0.7,0.1,0.32528,3.2528,0.39049,-3163.1,0.29489,-6658.7,0.068693,9.2322,0.9162,0.094737,-6661.9,0.026881,0.10203,-6641,0.22582,1.0424,3.0888,0.025958,0.10207,-20.96,3495.6
4686417148009897344,68,13.4,0.7,0.25,0.81321,3.2528,0.39049,-3238.8,0.28986,-6635.2,0.10107,6.9377,0.926,0.094694,-6638.1,0.035995,0.10207,-6617.1,0.03448,0.006566,2.9724,0.035993,0.10207,-21.006,3396.4
4686417148009897344,68,13.4,1.5,0.1,0.32528,3.2528,0.39049,-3298.8,0.28593,-6660.5,0.10183,6.8147,0.92614,0.094448,-6663.6,0.029819,0.10176,-6660.4,14.084,0.084066,10,-0.022145,0.099397,-3.2674,3361.6
4686417148009897344,68,13.4,1.5,0.25,0.81321,3.2528,0.39049,-2817.6,0.31901,-6491.5,0.30434,4.1373,1.0608,0.097282,-6501.1,0.098695,0.10113,-6489.7,13.871,0.07813,10,0.060495,0.099851,-11.31,3673.9
4686417148009897344,68,13.4,3,0.1,0.32528,3.2528,0.39049,-3132.6,0.29695,-6552.1,0.14915,5.5573,0.93979,0.093681,-6552.8,0.074976,0.10157,-6550.6,13.744,0.092011,10,0.01594,0.099716,-2.1941,3419.5
4686417148009897344,68,13.4,3,0.25,0.81321,3.2528,0.39049,-2403.3,0.35053,-6225.3,0.62829,3.0103,1.125,0.093294,-6225,0.22115,0.097258,-6219.5,2.9551,0.67635,1.4361,0.043159,0.096043,-5.5332,3822
4687159868124113152,27,10,0.3,0.1,0.99921,9.9921,0.81815,892.14,0.76162,-1249.5,0.02,15.797,0.5624,0.19828,-1034.9,-0.25304,0.42373,-1274.2,22.055,0.56345,2.3555,-0.35982,0.25006,239.35,2141.6
4687159868124113152,27,10,0.3,0.25,2.498,9.9921,0.81815,969.38,0.7769,-1206.2,0.02,15.668,0.55548,0.18609,-982.05,-0.25568,0.43009,-1234.1,22.158,0.56833,2.4854,-0.35886,0.25236,252.01,2175.5
4687159868124113152,27,10,0.7,0.1,0.99921,9.9921,0.81815,931.12,0.76929,-1192.9,0.02,15.768,0.55461,0.1812,-968.23,-0.25207,0.43148,-1223.1,22.092,0.57371,2.4518,-0.35544,0.25158,254.89,2124
4687159868124113152,27,10,0.7,0.25,2.498,9.9921,0.81815,1119.2,0.80743,-1205.9,0.02,18.073,0.58233,0.20156,-979.5,-0.1936,0.42619,-1229,21.609,0.59772,2.098,-0.32053,0.23988,249.46,2325.1
4687159868124113152,27,10,1.5,0.1,0.99921,9.9921,0.81815,901.56,0.76347,-1174.9,0.02,15.858,0.55051,0.16275,-916.67,-0.18382,0.43293,-1190.8,20.448,0.66285,1.7629,-0.3476,0.22175,274.08,2076.5
4687159868124113152,27,10,1.5,0.25,2.498,9.9921,0.81815,1338.8,0.85434,-1119.1,0.02,24.094,0.61956,0.18848,-827.95,0.08826,0.42076,-1116.3,0.02,11.881,0.49091,-0.37247,0.00058905,288.32,2457.9
4687159868124113152,27,10,3,0.1,0.99921,9.9921,0.81815,1118.5,0.80728,-1138.7,0.02,18.258,0.572,0.16779,-840.74,-0.063529,0.4328,-1142.2,14.945,0.89257,1.0672,-0.33249,0.13677,301.47,2257.2
4687159868124113152,27,10,3,0.25,2.498,9.9921,0.81815,1631.6,0.92117,-824.28,0.02,30.805,0.62676,0.075375,-365.32,0.44707,0.43445,-814.28,0.02,28.711,0.61453,-0.6641,0.047069,448.97,2455.9
4687159868124113152,28,10,0.3,0.1,1.8307,18.307,0.28674,9942.2,7.1459,4408,0.75133,58.661,1.7711,1.3992,4421.5,0.76626,1.3797,4415,0.7662,57.019,1.7809,-0.061109,1.3989,6.4521,5534.2
4687159868124113152,28,10,0.3,0.25,4.5768,18.307,0.28674,9918.5,7.1042,4406.4,0.75241,58.28,1.7641,1.3969,4419.1,0.76768,1.3775,4413.5,0.76806,56.578,1.7742,-0.05481,1.3966,5.6519,5512.1
4687159868124113152,28,10,0.7,0.1,1.8307,18.307,0.28674,9955.6,7.1698,4418,0.75597,58.68,1.7734,1.4016,4431.9,0.76888,1.382,4425.1,0.77121,57.017,1.7834,-0.059047,1.4013,6.8223,5537.5
4687159868124113152,28,10,0.7,0.25,4.5768,18.307,0.28674,9954.5,7.1678,4418.4,0.76161,58.385,1.7728,1.3997,4432.1,0.77119,1.38,4425.4,0.7781,56.631,1.7833,-0.052154,1.3994,6.7002,5536.1
4687159868124113152,28,10,1.5,0.1,1.8307,18.307,0.28674,9935.1,7.1335,4404,0.74387,58.854,1.7577,1.3953,4416.2,0.76767,1.3762,4411,0.75904,57.16,1.7674,-0.055457,1.395,5.2522,5531.2
4687159868124113152,28,10,1.5,0.25,4.5768,18.307,0.28674,10081,7.3961,4481.3,0.77336,59.513,1.7811,1.4172,4496.2,0.78252,1.3981,4488.3,0.79012,57.734,1.7915,-0.050784,1.417,7.8648,5599.5
4687159868124113152,28,10,3,0.1,1.8307,18.307,0.28674,9897.5,7.0672,4398.8,0.7464,58.12,1.755,1.3942,4410.4,0.76542,1.3757,4405.8,0.76224,56.386,1.765,-0.053389,1.3939,4.6542,5498.8
4687159868124113152,28,10,3,0.25,4.5768,18.307,0.28674,9911.3,7.0914,4465.2,0.90836,52.133,1.8135,1.3901,4483.1,0.80508,1.371,4467.3,2.3261,15.482,2.5889,0.58692,1.3865,15.79,5446.1
4687159868124113152,68,10,0.3,0.1,3.3171,33.171,0.39049,6306.4,2.5421,1149.4,0.23861,39.613,1.1156,0.52484,1136.7,-0.080545,0.53239,1154.9,0.11237,58.238,4.1034,-0.084437,0.53355,-18.165,5157
4687159868124113152,68,10,0.3,0.25,8.2928,33.171,0.39049,6351.7,2.5684,1321.6,0.26772,37.585,1.1267,0.54737,1308.4,-0.064189,0.55398,1328,0.22458,20.285,10,-0.067555,0.55502,-19.591,5030.1
4687159868124113152,68,10,0.7,0.1,3.3171,33.171,0.39049,6402.9,2.5985,1080.7,0.22375,42.14,1.1159,0.51444,1068.5,-0.082344,0.52113,1085.5,0.13562,42.457,10,-0.086927,0.52248,-16.977,5322.1
4687159868124113152,68,10,0.7,0.25,8.2928,33.171,0.39049,6761.5,2.8194,1182,0.20909,49.359,1.1325,0.52457,1171.1,-0.062042,0.52683,1188.1,1.0092,7.8229,10,-0.074624,0.53067,-17.004,5579.5
4687159868124113152,68,10,1.5,0.1,3.3171,33.171,0.39049,6636.9,2.7406,1339.1,0.24069,43.307,1.1445,0.55921,1327.3,-0.068075,0.56009,1345.1,0.14855,41.076,4.6709,-0.072739,0.56148,-17.791,5297.8
4687159868124113152,68,10,1.5,0.25,8.2928,33.171,0.39049,6930.3,2.9297,1696.4,0.51474,30.5,1.2911,0.59994,1685.7,0.0040606,0.5807,1701.7,1.368,7.9472,4.0961,-0.015477,0.58723,-15.98,5233.9
4687159868124113152,68,10,3,0.1,3.3171,33.171,0.39049,6616.9,2.7281,1226.5,0.52283,27.072,1.2566,0.51432,1213.6,-0.016516,0.50278,1228.9,4.0777,1.8656,10,-0.042645,0.51078,-15.241,5390.4
4687159868124113152,68,10,3,0.25,8.2928,33.171,0.39049,7333.4,3.2111,1831.7,1.207,20.739,1.4297,0.50274,1834.5,0.15957,0.45891,1831.7,2.6643,8.9219,1.821,-0.076595,0.51039,2.8055,5501.7
4687161929708394752,27,12.8,0.3,0.1,0.21024,2.1024,0.81815,-5883.4,0.13332,-6641.9,0.02,7.2191,0.94095,0.10262,-6640,-0.52374,0.10435,-6631.3,0.02,6.1515,0.94412,-0.8213,0.10309,-8.7147,758.52
4687161929708394752,27,12.8,0.3,0.25,0.5256,2.1024,0.81815,-5945.8,0.1312,-6644.6,0.023226,6.3547,0.9406,0.10245,-6646,-0.52915,0.10423,-6634.4,0.02,5.4571,0.9167,-0.78751,0.10286,-11.624,698.79
4687161929708394752,27,12.8,0.7,0.1,0.21024,2.1024,0.81815,-5864.6,0.13397,-6641.1,0.02,7.5433,0.94972,0.10261,-6638.9,-0.51745,0.10431,-6630.2,0.02,6.3933,0.94669,-0.82992,0.103,-8.6819,776.5
4687161929708394752,27,12.8,0.7,0.25,0.5256,2.1024,0.81815,-5402.9,0.15086,-6595.9,0.049119,5.7746,1.0656,0.10275,-6595.3,-0.41528,0.10439,-6586.3,0.02,10.134,1.0148,-0.71583,0.10298,-8.9499,1193.1
4687161929708394752,27,12.8,1.5,0.1,0.21024,2.1024,0.81815,-5882.6,0.13335,-6634,0.02,6.2529,0.88747,0.10196,-6632.6,-0.50309,0.10434,-6623.6,0.02,5.2715,0.88273,-0.80779,0.10246,-8.9843,751.4
4687161929708394752,27,12.8,1.5,0.25,0.5256,2.1024,0.81815,-5342.5,0.15322,-6534,0.22855,1.8483,1.0843,0.10103,-6532,-0.29317,0.10459,-6526.5,0.02,5.6028,0.80791,-0.51772,0.099921,-5.4701,1191.5
4687161929708394752,27,12.8,3,0.1,0.21024,2.1024,0.81815,-5761.8,0.13756,-6526,0.02,4.2579,0.70871,0.097446,-6482.7,-0.31792,0.10635,-6513.4,0.02,3.9404,0.69561,-0.93415,0.097362,30.712,764.18
4687161929708394752,27,12.8,3,0.25,0.5256,2.1024,0.81815,-4680.1,0.18168,-6101.3,1.6738,0.83687,1.3247,0.098945,-5901.3,0.26658,0.11224,-6093.5,2.9704,0.54054,1.6034,-0.49111,0.1001,192.16,1421.2
4687161929708394752,68,12.8,0.3,0.1,0.74697,7.4697,0.30046,5115.8,1.939,-1230.7,1.0744,13.389,1.5893,0.2815,-1195.2,0.5636,0.25284,-1223.8,1.3734,10.13,1.7148,0.17266,0.27966,28.615,6346.5
4687161929708394752,68,12.8,0.3,0.25,1.8674,7.4697,0.30046,5094.5,1.9296,-1290.6,1.0694,13.36,1.5857,0.27601,-1255.2,0.56134,0.24737,-1283.8,1.3748,10.044,1.7135,0.17584,0.27414,28.553,6385.1
4687161929708394752,68,12.8,0.7,0.1,0.74697,7.4697,0.30046,5093.5,1.9291,-1279.5,1.0897,13.226,1.5967,0.27748,-1242.2,0.56174,0.24861,-1272.7,1.409,9.8801,1.7302,0.17742,0.27554,30.566,6373
4687161929708394752,68,12.8,0.7,0.25,1.8674,7.4697,0.30046,5011.5,1.8935,-1323.2,1.1225,12.814,1.6024,0.27331,-1284.8,0.56153,0.24397,-1316.5,1.4521,9.566,1.7392,0.17777,0.27136,31.666,6334.6
4687161929708394752,68,12.8,1.5,0.1,0.74697,7.4697,0.30046,5089.9,1.9276,-1276.2,1.1056,13.13,1.6009,0.27697,-1238.1,0.56449,0.24751,-1269.4,1.4372,9.7483,1.7395,0.18425,0.27495,31.302,6366.1
4687161929708394752,68,12.8,1.5,0.25,1.8674,7.4697,0.30046,5163.6,1.9601,-1225.4,1.125,13.213,1.6206,0.28221,-1183.2,0.56669,0.25246,-1218.3,1.2447,11.769,1.6724,0.0066974,0.28128,35.147,6388.9
4687161929708394752,68,12.8,3,0.1,0.74697,7.4697,0.30046,5110.1,1.9364,-1260.9,1.1164,13.105,1.6073,0.27831,-1221.8,0.56529,0.24889,-1254,1.348,10.58,1.7038,0.12037,0.27682,32.196,6370.9
4687161929708394752,68,12.8,3,0.25,1.8674,7.4697,0.30046,5203.7,1.9781,-1225.2,1.2031,12.9,1.6244,0.2726,-1180.8,0.58864,0.23978,-1219.4,1.8084,8.1218,1.8658,0.27786,0.26938,38.645,6428.9
4687164055705068288,27,11.5,0.3,0.1,0.42871,4.2871,0.81815,-3773.4,0.2294,-5608.5,0.02,30.527,1.275,0.13568,-5569.2,-0.58522,0.1355,-5597,0.18509,3.9527,3.5083,-0.85295,0.13632,27.847,1835.2
4687164055705068288,27,11.5,0.3,0.25,1.0718,4.2871,0.81815,-3493.5,0.24652,-5591.1,0.02,39.893,1.3139,0.13559,-5553,-0.5447,0.13543,-5579.2,0.21389,3.8633,3.3088,-0.80843,0.13628,26.24,2097.6
4687164055705068288,27,11.5,0.7,0.1,0.42871,4.2871,0.81815,-3581.2,0.24103,-5584.4,0.02,32.016,1.2657,0.13602,-5544.3,-0.55431,0.13591,-5571.1,0.20266,3.9049,3.2674,-0.83329,0.13689,26.778,2003.3
4687164055705068288,27,11.5,0.7,0.25,1.0718,4.2871,0.81815,-2914.6,0.2861,-5455.4,0.059269,12.498,1.2137,0.13579,-5439.8,-0.41484,0.13723,-5445.7,0.02,31.672,1.1779,-0.72844,0.13626,5.9067,2540.7
4687164055705068288,27,11.5,1.5,0.1,0.42871,4.2871,0.81815,-3725.7,0.23223,-5515.6,0.02,17.089,1.0144,0.13437,-5494.1,-0.50088,0.13684,-5502.4,0.02,16.345,1.0231,-0.96375,0.13477,8.3279,1789.9
4687164055705068288,27,11.5,1.5,0.25,1.0718,4.2871,0.81815,-2872,0.28926,-5208.5,0.66725,2.3364,1.4834,0.13548,-5184.6,-0.13461,0.14032,-5198.8,0.68654,2.0216,1.4339,-0.5914,0.13537,14.204,2336.6
4687164055705068288,27,11.5,3,0.1,0.42871,4.2871,0.81815,-3138.2,0.27011,-5259,0.02,14.801,0.84644,0.12943,-5173.7,-0.20939,0.14279,-5245.9,0.02,14.025,0.83807,-0.93193,0.12943,72.224,2120.8
4687164055705068288,27,11.5,3,0.25,1.0718,4.2871,0.81815,-1970.4,0.36474,-4751.7,1.5503,1.9717,1.5983,0.13401,-4578.9,0.3915,0.14454,-4750.2,3.3806,0.94704,2.2854,-0.36409,0.13718,171.26,2781.3
4687164055705068288,28,11.5,0.3,0.1,0.84187,8.4187,0.29868,10038,7.4466,3266.7,0.075952,244.12,0.98049,0.0004149,3416,1.4516,0.62396,3273.6,0.076269,242.45,0.98003,0.0045308,0.00012105,142.41,6771.3
4687164055705068288,28,11.5,0.3,0.25,2.1047,8.4187,0.29868,10063,7.4942,3288.8,0.074777,248.95,0.98028,0.00028922,3436.1,1.4535,0.62754,3295.7,0.075084,247.26,0.97983,0.0051225,1.7949e-06,140.39,6774.6
4687164055705068288,28,11.5,0.7,0.1,0.84187,8.4187,0.29868,10053,7.4756,3281.6,0.075371,246.46,0.98017,1e-06,3429.8,1.4529,0.62638,3288.5,0.075719,244.67,0.97972,0.0046963,1e-06,141.29,6771.9
4687164055705068288,28,11.5,0.7,0.25,2.1047,8.4187,0.29868,10089,7.5427,3300.7,0.071798,258.49,0.97938,0.00039208,3446.7,1.4544,0.62977,3307.6,0.072162,256.54,0.97896,0.0056518,1e-06,139.15,6788.5
4687164055705068288,28,11.5,1.5,0.1,0.84187,8.4187,0.29868,10036,7.4425,3268.7,0.075825,244.38,0.98028,0.00024066,3416,1.4512,0.62473,3275.6,0.07616,242.63,0.97982,0.0048555,1e-06,140.41,6767
4687164055705068288,28,11.5,1.5,0.25,2.1047,8.4187,0.29868,10054,7.477,3305.9,0.079444,237.55,0.98174,0.00054946,3454.8,1.4559,0.62974,3312.8,0.07973,236.04,0.98127,0.0049604,1e-06,142.03,6748.4
4687164055705068288,28,11.5,3,0.1,0.84187,8.4187,0.29868,10053,7.4755,3286.2,0.076061,245.19,0.98065,0.00036153,3433.7,1.4535,0.62666,3293.1,0.076374,243.54,0.98021,0.0051246,1e-06,140.59,6767.2
4687164055705068288,28,11.5,3,0.25,2.1047,8.4187,0.29868,10127,7.6149,3273.9,0.074851,253.77,0.98482,0.00053739,3421.5,1.4543,0.62093,3280.8,0.075142,252.09,0.98436,0.0045207,1e-06,140.67,6853.4
4687164055705068288,68,11.5,0.3,0.1,1.5235,15.235,0.39049,49.72,0.61245,-4487.6,0.1575,12.042,1.1048,0.16639,-4495.5,-0.42865,0.1669,-4482.5,0.096085,22.347,3.1197,-0.44022,0.16753,-12.971,4537.3
4687164055705068288,68,11.5,0.3,0.25,3.8088,15.235,0.39049,278.82,0.64522,-4420,0.15471,13.06,1.1143,0.16815,-4426.8,-0.41166,0.16822,-4413.9,0.11965,16.197,2.9121,-0.4241,0.16893,-12.921,4698.8
4687164055705068288,68,11.5,0.7,0.1,1.5235,15.235,0.39049,-60.845,0.59724,-4579.3,0.18765,10.753,1.149,0.16547,-4585.9,-0.44576,0.16448,-4572.3,0.02,95.558,1.4484,-0.46675,0.16542,-13.588,4518.4
4687164055705068288,68,11.5,0.7,0.25,3.8088,15.235,0.39049,591.21,0.69274,-4646,0.29222,9.9754,1.2846,0.16038,-4644.7,-0.39673,0.1554,-4637.5,0.36525,7.2661,1.5322,-0.51537,0.15952,-7.1664,5237.2
4687164055705068288,68,11.5,1.5,0.1,1.5235,15.235,0.39049,644.73,0.70122,-4405.9,0.31547,9.3764,1.2599,0.16739,-4411,-0.36951,0.1633,-4398.1,0.22933,7.9141,10,-0.38112,0.16399,-12.896,5050.7
4687164055705068288,68,11.5,1.5,0.25,3.8088,15.235,0.39049,1540.1,0.85964,-3845,0.84597,6.8383,1.4825,0.17142,-3841.1,-0.18147,0.16006,-3837.3,1.2516,4.1183,1.7826,-0.34917,0.16893,-3.7559,5385.2
4687164055705068288,68,11.5,3,0.1,1.5235,15.235,0.39049,422.47,0.66665,-3935.8,1.0021,4.6533,1.3861,0.16672,-3940.8,-0.21161,0.16099,-3933.6,2.7041,1.6022,1.9807,-0.38942,0.16859,-7.2738,4358.3
4687164055705068288,68,11.5,3,0.25,3.8088,15.235,0.39049,2634.6,1.1027,-2924.3,2.1437,5.3706,1.7221,0.16383,-2877.9,0.081567,0.13294,-2923,3.6078,2.9425,2.1816,-0.20658,0.16226,45.119,5558.9
4687479173187523584,28,11.3,0.3,0.1,0.93034,9.3034,0.29868,-983.7,0.47429,-4688.2,0.0974,13.147,1.093,0.15382,-4691.9,-0.097689,0.15915,-4679.9,0.22625,1.9541,0.84119,-0.19938,0.15198,-11.994,3704.5
4687479173187523584,28,11.3,0.3,0.25,2.3258,9.3034,0.29868,-1816.5,0.3857,-4860.1,0.073019,12.658,1.0578,0.15265,-4864.8,-0.21392,0.15749,-4852.5,0.02,20.79,0.92387,-0.42277,0.15211,-12.324,3043.6
4687479173187523584,28,11.3,0.7,0.1,0.93034,9.3034,0.29868,-798.79,0.49657,-4717.1,0.049916,23.45,1.0683,0.15334,-4721,-0.11285,0.1587,-4709.5,0.02,36.089,0.99117,-0.37966,0.15324,-11.486,3918.3
4687479173187523584,28,11.3,0.7,0.25,2.3258,9.3034,0.29868,-57.785,0.59687,-4464.7,0.26729,9.129,1.2799,0.1576,-4474.6,0.036342,0.16033,-4457.9,0.15177,3.011,0.87726,-0.028599,0.15497,-16.709,4406.9
4687479173187523584,28,11.3,1.5,0.1,0.93034,9.3034,0.29868,-610.42,0.52035,-4544.8,0.22343,8.2206,1.165,0.15335,-4545.8,0.014033,0.15861,-4538.1,1.7861,1.0237,1.5338,-0.1696,0.15645,-7.6781,3934.4
4687479173187523584,28,11.3,1.5,0.25,2.3258,9.3034,0.29868,141.64,0.62716,-4001.9,0.92601,4.5863,1.5135,0.16443,-3990.6,0.24551,0.16493,-4002.3,2.2448,1.8627,1.988,-0.14927,0.16752,11.742,4143.6
4687479173187523584,28,11.3,3,0.1,0.93034,9.3034,0.29868,-281.41,0.56463,-4296.8,0.23417,8.2813,1.0792,0.14887,-4273,0.15669,0.1598,-4292.9,2.9832,0.93898,1.6766,-0.13806,0.15615,19.919,4015.4
4687479173187523584,28,11.3,3,0.25,2.3258,9.3034,0.29868,1047.5,0.78533,-3458.4,1.8931,4.0431,1.7322,0.16048,-3402,0.51039,0.15668,-3465.5,3.1341,2.4053,2.0754,-0.13815,0.16373,63.491,4505.9
4687479173187523584,67,11.3,0.3,0.1,1.7683,17.683,0.24598,-2327.9,0.35814,-5336.4,0.12277,7.6456,1.0457,0.15127,-5331.1,-0.36714,0.15676,-5329.3,2.9082,0.4913,1.9959,-0.56345,0.15543,-1.7965,3008.5
4687479173187523584,67,11.3,0.3,0.25,4.4207,17.683,0.24598,-1675.4,0.41494,-5246.1,0.17565,7.8855,1.1878,0.15607,-5253.2,-0.34772,0.15893,-5238.6,3.146,0.3668,2.1578,-0.44149,0.15829,-14.645,3570.7
4687479173187523584,67,11.3,0.7,0.1,1.7683,17.683,0.24598,-1731.4,0.40974,-5259.3,0.33671,5.2864,1.355,0.15684,-5269.6,-0.33787,0.15775,-5254.2,3.64,0.24867,10,-0.39923,0.15827,-15.332,3527.9
4687479173187523584,67,11.3,0.7,0.25,4.4207,17.683,0.24598,111.72,0.62103,-4915.6,0.59004,6.1573,1.5893,0.15855,-4923.5,-0.10361,0.15663,-4907.2,0.70484,4.6053,1.6626,-0.41765,0.15853,-16.333,5027.3
4687479173187523584,67,11.3,1.5,0.1,1.7683,17.683,0.24598,-1848.2,0.39908,-5046.8,1.3571,2.3334,1.7784,0.15537,-5023.4,-0.12331,0.15394,-5037.8,1.7154,1.8105,1.9441,-0.71936,0.15586,14.442,3198.6
4687479173187523584,67,11.3,1.5,0.25,4.4207,17.683,0.24598,803.29,0.72591,-4339.4,1.3463,4.5474,1.7887,0.16103,-4314.8,0.15351,0.15634,-4329.7,1.4107,4.2803,1.8123,-0.62261,0.16107,14.829,5142.7
4687479173187523584,67,11.3,3,0.1,1.7683,17.683,0.24598,-394.73,0.55397,-4292.5,1.88,2.8019,1.6207,0.15399,-4216,0.19905,0.15437,-4295.3,3.3905,1.6075,2.0498,-0.46616,0.15773,79.372,3897.8
4687479173187523584,67,11.3,3,0.25,4.4207,17.683,0.24598,3032.3,1.2003,-2781.5,2.194,5.8439,1.7079,0.15616,-2693.7,0.58184,0.1464,-2774,2.426,5.268,1.754,-0.38796,0.1574,80.273,5813.9
4687479173187523584,68,11.3,0.3,0.1,1.6847,16.847,0.30046,5304.9,2.0242,-354.11,0.42937,22.404,1.1328,0.28087,-358.28,0.34029,0.29696,-347.2,0.61598,13.803,1.1467,0.036697,0.2833,-11.075,5659.1
4687479173187523584,68,11.3,0.3,0.25,4.2118,16.847,0.30046,5291.3,2.0179,-501.26,0.38842,23.589,1.1255,0.27136,-506.74,0.32516,0.28742,-494.32,0.57614,13.456,1.1341,0.060465,0.27365,-12.42,5792.5
4687479173187523584,68,11.3,0.7,0.1,1.6847,16.847,0.30046,5387.1,2.0624,-333.51,0.40865,23.415,1.1295,0.28334,-338.41,0.34047,0.29954,-326.61,0.6255,13.228,1.1455,0.067189,0.28619,-11.8,5720.6
4687479173187523584,68,11.3,0.7,0.25,4.2118,16.847,0.30046,5456.8,2.0953,-374.98,0.37999,24.918,1.1291,0.28232,-381.57,0.33506,0.2974,-368.01,0.47942,16.975,1.1282,0.030773,0.28344,-13.553,5831.7
