gaia,sector,Tmag,nu_in,R,a0_in,Af,nu_floor,bic_white,cw_white,bic_slf,nu_slf,a0_slf,g_slf,cw_slf,bic_floor,logk_floor,cw_floor,bic_slf+floor,nu_slf+floor,a0_slf+floor,g_slf+floor,logk_slf+floor,cw_slf+floor,dbic_above_floor,dbic_slf_vs_white
4687164055705068288,27,11.5,3,4,17.149,4.2871,0.81815,7420.1,4.0825,557.87,2.5958,18.889,1.8408,0.12994,1153.7,1.9977,0.24973,565.08,2.6012,18.839,1.8414,-0.12083,0.13001,588.58,6862.3
4687164055705068288,27,11.5,3,8,34.297,4.2871,0.81815,10057,8.0431,3126.8,2.7596,35.222,1.8795,0.25024,3737.7,2.3192,0.44116,3133.7,2.768,35.095,1.8806,0.0047986,0.25056,603.96,6929.8
4687164055705068288,27,11.5,3,16,68.594,4.2871,0.81815,12733,16.011,5632,3.0235,67.865,1.9328,0.20231,6277.7,2.6553,0.70329,5638.9,3.023,67.873,1.9327,-0.01102,0.20228,638.88,7101.5
4687164055705068288,28,11.5,0.3,0.5,4.2094,8.4187,0.29868,9966,7.314,3243.6,0.082376,225.97,0.98188,0.00036687,3396.2,1.4498,0.62029,3250.5,0.082756,224.32,0.98142,0.0043338,1e-06,145.75,6722.5
4687164055705068288,28,11.5,0.3,1,8.4187,8.4187,0.29868,10092,7.5473,3338.7,0.07543,250.42,0.98063,0.00058553,3482.5,1.4581,0.63571,3345.6,0.075758,248.67,0.98019,0.0065006,1e-06,136.84,6753
4687164055705068288,28,11.5,0.3,2,16.837,8.4187,0.29868,10018,7.4087,3318.9,0.082555,227.84,0.98023,0.00036071,3469.1,1.4575,0.63203,3325.8,0.082924,226.25,0.9798,0.0042789,1e-06,143.29,6698.7
4687164055705068288,28,11.5,0.3,4,33.675,8.4187,0.29868,10555,8.4745,3603.5,0.06991,303.72,0.99632,0.2377,3726.1,1.4765,0.69094,3610.4,0.069706,303.44,0.99564,0.0059562,0.23667,115.69,6951.6
4687164055705068288,28,11.5,0.3,8,67.35,8.4187,0.29868,10050,7.4693,2995.7,0.044585,377.62,0.97812,4.6084e-06,3129,1.4185,0.58415,3002.6,0.044709,375.12,0.97753,0.010978,1e-06,126.38,7054.4
4687164055705068288,28,11.5,0.3,16,134.7,8.4187,0.29868,12218,12.844,4318.9,0.02,1202.4,1.0048,0.57192,4406.4,1.4671,0.9833,4308.6,28.89,1.9565,2.0784,1.3452,1e-06,97.751,7899.5
4687164055705068288,28,11.5,0.7,0.5,4.2094,8.4187,0.29868,10043,7.4554,3293.4,0.079172,238.47,0.98244,0.00049355,3441.3,1.4543,0.62799,3300.3,0.079549,236.71,0.98198,0.0059397,1e-06,140.98,6749.2
4687164055705068288,28,11.5,0.7,1,8.4187,8.4187,0.29868,10306,7.9626,3345.6,0.060459,309.69,0.97989,1e-06,3498.9,1.4623,0.63373,3352.5,0.060657,307.8,0.97944,0.003511,1e-06,146.34,6960.3
4687164055705068288,28,11.5,0.7,2,16.837,8.4187,0.29868,10227,7.8073,3373,0.069706,277.41,0.98387,1e-06,3524.5,1.466,0.63609,3379.8,0.069982,275.59,0.98344,0.0057036,1.1466e-05,144.68,6854.2
4687164055705068288,28,11.5,0.7,4,33.675,8.4187,0.29868,10386,8.1228,2874.4,0.053346,376.72,1.0142,3.4833e-05,3010.5,1.4191,0.54479,2877,17.039,2.0819,1.7075,1.2276,0.00080101,133.51,7511.2
4687164055705068288,28,11.5,0.7,8,67.35,8.4187,0.29868,11383,10.424,2968.8,0.02,1338,1.0535,0.084207,3060.8,1.4365,0.53066,2965.2,22.59,1.5597,1.9654,1.3004,1.447e-06,95.546,8414.4
4687164055705068288,28,11.5,0.7,16,134.7,8.4187,0.29868,13298,16.825,4893.9,0.02,2163.2,1.0525,0.0017519,4989.6,1.618,0.93489,4900.7,0.02,2159.9,1.0523,0.011094,0.0008187,88.876,8404.5
4687164055705068288,28,11.5,1.5,0.5,4.2094,8.4187,0.29868,10067,7.5003,3167.5,0.069256,264.61,0.98346,1e-06,3322.1,1.4424,0.60768,3174.4,0.069512,262.85,0.98297,0.0041549,1e-06,147.73,6899.2
4687164055705068288,28,11.5,1.5,1,8.4187,8.4187,0.29868,10088,7.5404,3417.3,0.11673,185.91,1.005,0.14345,3547.4,1.4666,0.64325,3424.2,0.11669,185.33,1.0043,0.0057409,0.1419,123.26,6670.7
4687164055705068288,28,11.5,1.5,2,16.837,8.4187,0.29868,10247,7.8469,3740.1,0.26361,119.28,1.0917,0.37979,3838.6,1.4979,0.69231,3747,0.26414,118.83,1.0914,0.0016243,0.37953,91.618,6507.2
4687164055705068288,28,11.5,1.5,4,33.675,8.4187,0.29868,11127,9.778,4042.8,0.27229,151.02,1.1347,0.33096,4124.9,1.5623,0.66687,4049.7,0.27246,150.73,1.1344,0.0018845,0.33075,75.228,7084.7
4687164055705068288,28,11.5,1.5,8,67.35,8.4187,0.29868,12179,12.718,4000.9,0.99266,95.734,1.537,0.45249,4028.4,1.639,0.38643,4007.8,0.9945,95.519,1.5373,0.0066031,0.45261,20.552,8178
4687164055705068288,28,11.5,1.5,16,134.7,8.4187,0.29868,14951,25.432,6128.9,0.87016,215.38,1.5643,0.72874,6153.8,1.884,0.54533,6135.8,0.87026,215.34,1.5643,-0.00097672,0.72873,18.052,8822.1
4687164055705068288,28,11.5,3,0.5,4.2094,8.4187,0.29868,10094,7.5525,3375.1,0.11452,187.33,1.003,0.074987,3506.6,1.4681,0.62568,3382,0.1145,186.73,1.0024,0.0034603,0.071814,124.58,6719.3
4687164055705068288,28,11.5,3,1,8.4187,8.4187,0.29868,10249,7.8509,3420.1,0.2173,129.28,1.0616,0.00017179,3566.4,1.5112,0.55958,3427,0.21819,128.58,1.0614,-0.0014454,1e-06,139.38,6829.4
4687164055705068288,28,11.5,3,2,16.837,8.4187,0.29868,10308,7.9671,3997.6,0.86542,60.558,1.2827,0.43614,4082.8,1.5825,0.59664,4004.4,1.7486,31.212,1.4037,0.94365,0.50205,78.473,6310.6
4687164055705068288,28,11.5,3,4,33.675,8.4187,0.29868,11283,10.164,4841.8,1.3018,65.581,1.3967,0.24115,4928.6,1.7436,0.44607,4848.7,1.3078,65.286,1.3975,0.016299,0.24261,79.871,6440.7
4687164055705068288,28,11.5,3,8,67.35,8.4187,0.29868,13839,19.26,6529.4,2.6001,86.599,1.9202,0.80141,6668.2,1.9727,0.00069555,6536.3,2.603,86.486,1.9207,0.016173,0.8016,131.93,7309.7
4687164055705068288,28,11.5,3,16,134.7,8.4187,0.29868,16042,33.406,8596.6,3.1661,136.62,2.0112,0.72147,8917.2,2.2163,0.00054019,8603.5,3.1668,136.58,2.0113,0.002542,0.7216,313.69,7445.2
4687164055705068288,68,11.5,0.3,0.5,7.6176,15.235,0.39049,1187.2,0.79332,-4423.9,0.16093,16.439,1.1776,0.1647,-4422.1,-0.36362,0.16188,-4416.2,0.074731,27.399,1.317,-0.42863,0.16431,-5.8472,5611.1
4687164055705068288,68,11.5,0.3,1,15.235,15.235,0.39049,2669.4,1.1114,-4133.8,0.077823,44.317,1.1839,0.1717,-4106.1,-0.28656,0.16631,-4126.3,0.20044,20.479,1.7015,-0.36673,0.17145,20.221,6803.3
4687164055705068288,68,11.5,0.3,2,30.47,15.235,0.39049,4432.3,1.6598,-4201.5,0.15876,44.057,1.3934,0.16224,-4083,-0.18586,0.14703,-4197.2,0.38783,20.955,1.9564,-0.34804,0.15832,114.19,8633.8
4687164055705068288,68,11.5,0.3,4,60.941,15.235,0.39049,8483.5,4.1713,-1615.9,0.072182,200.1,1.2787,0.246,-1497.9,0.16246,0.21846,-1610.4,0.24859,70.126,1.7573,0.040178,0.2412,112.47,10099
4687164055705068288,68,11.5,0.3,8,121.88,15.235,0.39049,12266,9.8618,1890.2,0.031759,1006.7,1.2034,0.46285,1980.6,0.55256,0.41531,1897.3,0.029841,1087.9,1.2126,-0.024607,0.46381,83.271,10376
4687164055705068288,68,11.5,0.3,16,243.76,15.235,0.39049,14036,14.752,2696.5,0.036527,1956.8,1.3444,0.61747,2935.5,0.66437,0.47996,2686.7,0.47229,164.31,2.4815,0.52684,0.57831,248.83,11340
4687164055705068288,68,11.5,0.7,0.5,7.6176,15.235,0.39049,1313.3,0.8164,-4337.2,0.73061,7.3188,1.6674,0.17038,-4297.1,-0.28922,0.15643,-4336.9,1.3215,3.9726,3.0783,-0.42061,0.16406,39.879,5650.5
4687164055705068288,68,11.5,0.7,1,15.235,15.235,0.39049,5483.1,2.1079,-3324.9,0.24542,39.014,1.3653,0.167,-3257.7,-0.0056996,0.14417,-3329.3,0.81135,14.904,2.7889,-0.090206,0.15713,71.62,8808
4687164055705068288,68,11.5,0.7,2,30.47,15.235,0.39049,7970.6,3.7119,-1140.9,0.30552,60.483,1.3758,0.23566,-1071.9,0.27263,0.1896,-1147,0.90863,24.827,2.4542,0.18603,0.21811,75.081,9111.5
4687164055705068288,68,11.5,0.7,4,60.941,15.235,0.39049,9792.6,5.6183,1301.6,0.47185,65.291,1.4447,0.44607,1359.9,0.48396,0.37054,1306.7,0.75407,42.644,1.8366,0.33566,0.42724,53.128,8491
4687164055705068288,68,11.5,0.7,8,121.88,15.235,0.39049,13991,14.602,4498.2,0.27502,248.11,1.3375,0.74315,4559.6,0.8603,0.57053,4500.8,0.73629,109.92,2.1161,0.78216,0.68377,58.724,9493.1
4687164055705068288,68,11.5,0.7,16,243.76,15.235,0.39049,17096,29.586,6468.6,0.38052,405.05,1.5015,1.2363,6653.3,1.087,0.7801,6474.9,0.62468,272.85,1.861,0.89209,1.1443,178.36,10627
4687164055705068288,68,11.5,1.5,0.5,7.6176,15.235,0.39049,4163.6,1.5613,-3117.5,0.97357,11.753,1.6745,0.18227,-3047.4,0.0097877,0.15343,-3110.7,1.2976,8.6694,1.9725,-0.24497,0.17687,63.315,7281.1
4687164055705068288,68,11.5,1.5,1,15.235,15.235,0.39049,6137,2.446,-1805.1,1.4762,14.868,1.8791,0.21385,-1628.6,0.2381,0.15015,-1797.5,1.6055,13.575,1.9796,-0.25231,0.20968,168.89,7942.1
4687164055705068288,68,11.5,1.5,2,30.47,15.235,0.39049,9397,5.1348,174.64,1.2233,35.208,1.7593,0.25693,411.93,0.51609,0.065865,180.01,1.4963,29.205,1.9934,0.20847,0.23602,231.93,9222.4
4687164055705068288,68,11.5,1.5,4,60.941,15.235,0.39049,12150,9.6041,2579.9,1.3744,61.054,1.8255,0.41008,2883.4,0.76623,4.4502e-05,2587,1.3972,60.083,1.8426,-0.038593,0.4062,296.43,9569.7
4687164055705068288,68,11.5,1.5,8,121.88,15.235,0.39049,15289,19.618,6678.1,1.5355,120.5,1.8368,1.159,6901.9,1.1628,1e-06,6678.4,2.1952,84.049,2.4166,0.95456,0.9505,223.51,8611.3
4687164055705068288,68,11.5,1.5,16,243.76,15.235,0.39049,18878,44.38,10046,1.2374,297.8,1.7652,2.7033,10247,1.459,1.4365,10053,1.2385,297.54,1.766,0.001193,2.7026,193.41,8831.6
4687164055705068288,68,11.5,3,0.5,7.6176,15.235,0.39049,5043.2,1.9072,-1188.3,2.5006,8.7266,1.7713,0.18851,-1103.6,0.34511,0.098371,-1183.3,2.9894,7.1212,1.8969,-0.16138,0.18746,79.694,6231.5
4687164055705068288,68,11.5,3,1,15.235,15.235,0.39049,8245.5,3.9514,1172.1,3.1223,15.932,2.0507,0.29357,1378.1,0.61765,0.00021346,1170.2,4.2556,10.913,2.4026,0.23071,0.27776,207.91,7073.3
4687164055705068288,68,11.5,3,2,30.47,15.235,0.39049,11158,7.6644,3510.9,2.6733,34.643,1.8754,0.31837,3892.8,0.86585,3.6267e-05,3518.3,2.6824,34.502,1.8804,-0.14763,0.31629,374.47,7646.9
4687164055705068288,68,11.5,3,4,60.941,15.235,0.39049,13882,14.244,6191.6,3.0035,59.61,1.9194,0.45824,6688.1,1.1417,7.7731e-05,6197.4,4.2335,39.606,2.2987,0.8821,0.26878,490.65,7690.5
4687164055705068288,68,11.5,3,8,121.88,15.235,0.39049,16973,28.772,9501,3.1997,115.29,1.9993,1.384,9877.4,1.4563,0.00084388,9508,3.2062,115.02,2.0009,0.015047,1.3833,369.4,7471.9
4687164055705068288,68,11.5,3,16,243.76,15.235,0.39049,20384,62.514,12706,2.797,275.37,1.8912,2.2904,13160,1.78,0.00072656,12713,2.7976,275.31,1.8913,-0.0039046,2.2898,447.34,7678.2
4687479173187523584,28,11.3,0.3,0.5,4.6517,9.3034,0.29868,-696.53,0.50934,-4598,0.21482,8.9578,1.2331,0.15666,-4607.2,-0.043225,0.15969,-4591.5,1.1931,0.60065,0.95532,-0.10393,0.15448,-15.697,3901.4
4687479173187523584,28,11.3,0.3,1,9.3034,9.3034,0.29868,-275.96,0.5654,-4800.8,0.24519,10.532,1.683,0.16282,-4794.9,-0.19394,0.15965,-4799,0.49106,5.1509,3.5933,-0.31163,0.16144,4.1366,4524.9
4687479173187523584,28,11.3,0.3,2,18.607,9.3034,0.29868,3713.5,1.5223,-4261.4,0.026422,300.73,1.3897,0.16475,-4239.7,0.15107,0.16203,-4261.9,0.39946,16.995,3.8051,0.067625,0.16497,22.172,7975
4687479173187523584,28,11.3,0.3,4,37.214,9.3034,0.29868,5294.5,2.254,-2176.8,0.17741,53.7,1.3248,0.22894,-2187.5,0.55974,0.23293,-2171.3,0.634,11.651,10,0.54789,0.23416,-16.132,7471.4
4687479173187523584,28,11.3,0.3,8,74.427,9.3034,0.29868,8848,5.4461,-948.73,0.15678,135.59,1.4689,0.31722,-934.81,0.71874,0.30985,-941.82,0.15518,136.18,1.4723,0.0025965,0.31721,7.0172,9796.7
4687479173187523584,28,11.3,0.3,16,148.85,9.3034,0.29868,11021,9.3404,3385,0.19093,194.44,1.328,0.9155,3378.5,1.1549,0.93031,3391.9,0.19053,194.31,1.3277,-0.00048277,0.91551,-13.389,7635.9
4687479173187523584,28,11.3,0.7,0.5,4.6517,9.3034,0.29868,1218.2,0.81932,-4376.6,0.27298,13.172,1.4093,0.1596,-4390.1,0.098799,0.15933,-4372.5,1.0878,2.0728,6.5247,0.076756,0.16007,-17.632,5594.8
4687479173187523584,28,11.3,0.7,1,9.3034,9.3034,0.29868,2697.7,1.183,-3506.2,0.60055,11.431,1.5887,0.18164,-3513.9,0.35045,0.17814,-3501.5,1.7627,2.7431,2.3443,0.23776,0.18195,-12.418,6203.9
4687479173187523584,28,11.3,0.7,2,18.607,9.3034,0.29868,5022.5,2.1068,-3277.4,0.45872,26.335,1.6535,0.17727,-3270.2,0.50133,0.16682,-3281.1,1.2173,8.9543,3.4086,0.42641,0.17238,10.858,8299.9
4687479173187523584,28,11.3,0.7,4,37.214,9.3034,0.29868,8097.8,4.5207,-1803.2,0.26001,85.201,1.4559,0.18757,-1808.4,0.82163,0.18006,-1805.5,1.0359,19.34,3.4844,0.79171,0.18589,-2.9228,9901
4687479173187523584,28,11.3,0.7,8,74.427,9.3034,0.29868,10227,7.6694,1252.7,0.066547,399.39,1.1421,1e-06,1359.3,1.2825,0.24126,1170.7,26.662,0.75287,5.0913,1.1073,0.16389,188.54,8974.2
4687479173187523584,28,11.3,0.7,16,148.85,9.3034,0.29868,12679,14.098,1216.7,0.56478,164.2,1.7258,0.29553,1319.9,1.3053,0.18726,1211.2,1.1473,82.798,2.5586,1.2007,0.25466,108.75,11462
4687479173187523584,28,11.3,1.5,0.5,4.6517,9.3034,0.29868,1849.6,0.95836,-3825.5,0.88341,7.5508,1.588,0.15586,-3823.2,0.39562,0.1533,-3818.1,0.96271,6.7073,1.6118,-0.20706,0.15597,-5.1009,5675.1
4687479173187523584,28,11.3,1.5,1,9.3034,9.3034,0.29868,3961.4,1.6189,-2731.9,1.3081,10.392,1.7431,0.17065,-2708.1,0.68138,0.15887,-2724.6,1.3568,9.914,1.7578,-0.16228,0.17074,16.437,6693.3
4687479173187523584,28,11.3,1.5,2,18.607,9.3034,0.29868,6193.3,2.8175,-1655.7,1.5193,17.328,1.8078,0.16337,-1599.9,0.94933,0.12725,-1648.5,1.5356,17.087,1.8128,-0.11838,0.16339,48.627,7849
4687479173187523584,28,11.3,1.5,4,37.214,9.3034,0.29868,9862.8,7.0066,1839.6,1.8054,37.729,2.2678,0.53371,2527.8,1.5032,0.33181,1846.7,1.809,37.618,2.2701,-0.077734,0.53359,681.14,8023.2
4687479173187523584,28,11.3,1.5,8,74.427,9.3034,0.29868,12123,12.281,3354.6,1.1529,89.831,1.6808,0.39413,3415,1.5743,0.00080179,3361.5,1.1534,89.771,1.681,-0.0094931,0.39409,53.494,8768.7
4687479173187523584,28,11.3,1.5,16,148.85,9.3034,0.29868,14898,24.457,4873.1,1.1269,182.31,1.7147,0.00066491,5059.9,1.7514,0.00019302,4880,1.1271,182.27,1.7148,-0.0028569,0.0011714,179.89,10025
4687479173187523584,28,11.3,3,0.5,4.6517,9.3034,0.29868,2960.5,1.2627,-2580.1,2.3121,5.9496,1.7794,0.15184,-2500.2,0.77791,0.13918,-2574.5,2.7766,4.8785,1.8749,-0.018172,0.15388,74.304,5540.6
4687479173187523584,28,11.3,3,1,9.3034,9.3034,0.29868,5781.8,2.5439,-1080.6,2.3834,11.951,1.8447,0.15236,-985.95,1.0596,0.10243,-1073.6,2.4469,11.585,1.8564,-0.077235,0.15284,87.667,6862.4
4687479173187523584,28,11.3,3,2,18.607,9.3034,0.29868,8142.4,4.571,1516.7,2.3835,21.845,1.6854,0.1191,1626.3,1.3818,4.116e-05,1523.7,2.4061,21.615,1.6884,-0.04555,0.12009,102.65,6625.7
4687479173187523584,28,11.3,3,4,37.214,9.3034,0.29868,11001,9.2951,3898.8,2.419,43.816,1.7448,0.14939,4036.6,1.6412,6.2864e-05,3905.7,2.4262,43.669,1.7458,-0.0078966,0.15007,130.87,7102.5
4687479173187523584,28,11.3,3,8,74.427,9.3034,0.29868,13597,17.707,6835.4,2.5754,81.721,1.797,0.715,6951.2,1.9549,0.00032127,6842.3,2.5763,81.688,1.7972,-0.01517,0.71507,108.84,6761.9
4687479173187523584,28,11.3,3,16,148.85,9.3034,0.29868,16534,36.708,8983.9,2.7838,160.59,1.8936,0.40902,9261.5,2.2034,0.00062655,8990.8,2.7843,160.55,1.8937,-0.00037759,0.40914,270.7,7549.9
4687479173187523584,67,11.3,0.3,0.5,8.8413,17.683,0.24598,322.12,0.65122,-5139.5,0.045106,34.297,1.1006,0.15081,-5143,-0.21896,0.15591,-5128.7,2.4183,0.50844,1.4259,-0.30437,0.1533,-14.313,5461.6
4687479173187523584,67,11.3,0.3,1,17.683,17.683,0.24598,2876.5,1.1589,-4547.3,0.15767,27.323,1.4272,0.17402,-4554.1,-0.092811,0.1725,-4540.2,0.10644,33.042,1.5561,-0.16749,0.17369,-13.871,7423.7
4687479173187523584,67,11.3,0.3,2,35.365,17.683,0.24598,6496.9,2.623,-2462.8,0.19984,58.653,1.6409,0.27605,-2430.3,0.18589,0.2679,-2455.9,0.24669,46.773,1.8345,-0.045767,0.27472,25.61,8959.7
4687479173187523584,67,11.3,0.3,4,70.731,17.683,0.24598,8774.8,4.3854,-1053,0.11568,142.06,1.3054,0.27776,-1062.3,0.58972,0.28514,-1045.9,0.11006,144.08,1.3006,-0.01211,0.27773,-16.34,9827.8
4687479173187523584,67,11.3,0.3,8,141.46,17.683,0.24598,10768,6.8759,2518.4,0.23597,123.01,1.39,0.73196,2507.3,0.81647,0.73151,2525.4,0.23576,121.73,1.39,-3.5218e-05,0.73196,-18.029,8249.6
4687479173187523584,67,11.3,0.3,16,282.92,17.683,0.24598,13597,13.017,3979.1,0.12064,411.54,1.2848,0.82315,3975,1.1055,0.8591,3986.1,0.12005,411.83,1.2841,0.00063337,0.8231,-11.064,9617.5
4687479173187523584,67,11.3,0.7,0.5,8.8413,17.683,0.24598,2247.5,1.0055,-4678.3,0.58817,10.074,1.7872,0.1635,-4672.4,-0.0029871,0.15847,-4670.6,0.71241,7.6601,1.9574,-0.28209,0.16278,-1.8321,6925.8
4687479173187523584,67,11.3,0.7,1,17.683,17.683,0.24598,5706.9,2.1948,-3564.3,0.46297,26.624,1.6539,0.17822,-3554.4,0.31823,0.1685,-3562.7,1.2885,7.9404,3.2051,0.2472,0.1735,8.3123,9271.2
4687479173187523584,67,11.3,0.7,2,35.365,17.683,0.24598,7838.6,3.5504,-1187.7,0.53009,40.092,1.5491,0.25947,-1190.1,0.64755,0.24766,-1180.5,0.53587,39.11,1.554,-0.065862,0.25936,-9.5345,9026.3
4687479173187523584,67,11.3,0.7,4,70.731,17.683,0.24598,11532,8.1691,3146.6,0.53542,87.36,1.5834,0.79293,3146.2,0.97321,0.76439,3153.6,0.5391,86.391,1.5859,-0.0015842,0.79289,-7.4116,8385.2
4687479173187523584,67,11.3,0.7,8,141.46,17.683,0.24598,14266,15.14,3013.4,0.41511,209.69,1.5985,0.57465,3040,1.1599,0.50691,3012.4,1.1355,72.798,3.0267,1.1051,0.53956,27.587,11253
4687479173187523584,67,11.3,0.7,16,282.92,17.683,0.24598,17161,29.091,5309.8,0.47813,365.85,1.7493,1.0734,5387.8,1.3798,0.88682,5316.8,0.47883,365.28,1.7503,0.019639,1.0734,70.975,11851
4687479173187523584,67,11.3,1.5,0.5,8.8413,17.683,0.24598,3667.6,1.3853,-3226.7,1.4416,8.4264,1.882,0.18145,-3184.5,0.40831,0.17005,-3217.9,1.4748,8.1594,1.895,-0.44644,0.18138,33.408,6894.3
4687479173187523584,67,11.3,1.5,1,17.683,17.683,0.24598,6519.7,2.6365,-291.1,1.8072,14.268,1.994,0.33828,-219.98,0.74105,0.30905,-283.57,1.8637,13.723,2.0137,-0.21063,0.33834,63.595,6810.8
4687479173187523584,67,11.3,1.5,2,35.365,17.683,0.24598,10211,6.0642,662.01,1.6244,35.384,2.0827,0.33439,818.55,0.99662,0.24745,669.23,1.6359,35.061,2.089,-0.091707,0.33411,149.32,9549.2
4687479173187523584,67,11.3,1.5,4,70.731,17.683,0.24598,12803,10.882,5288.3,1.7117,60.619,1.9851,1.1278,5365,1.3314,0.99538,5295.3,1.7273,59.95,1.9905,0.044007,1.128,69.744,7514.4
4687479173187523584,67,11.3,1.5,8,141.46,17.683,0.24598,16434,24.69,7635.7,1.5653,142.88,2.0485,1.8209,7754.4,1.5955,1.5815,7642.8,1.5663,142.77,2.049,-0.013965,1.8208,111.67,8798
4687479173187523584,67,11.3,1.5,16,282.92,17.683,0.24598,19194,46.024,11185,1.63,262.87,2.0445,4.3099,11286,1.9067,3.811,11192,1.6307,262.72,2.0448,0.00254,4.3099,93.424,8008.7
4687479173187523584,67,11.3,3,0.5,8.8413,17.683,0.24598,5437.6,2.0654,-858.52,3.34,8.1317,2.0177,0.20159,-699.54,0.87251,0.15238,-851.63,3.531,7.6295,2.056,-0.23828,0.20277,152.08,6296.1
4687479173187523584,67,11.3,3,1,17.683,17.683,0.24598,8756,4.3669,1447.5,2.7856,18.983,1.9052,0.26085,1591,1.1472,0.14431,1454.4,2.872,18.315,1.9201,-0.044312,0.26195,136.61,7308.5
4687479173187523584,67,11.3,3,2,35.365,17.683,0.24598,12192,9.4821,4342.7,2.9287,40.079,2.0513,0.51526,4535.5,1.4426,0.2333,4349.2,3.0072,38.796,2.0666,0.2196,0.51674,186.29,7849.7
4687479173187523584,67,11.3,3,4,70.731,17.683,0.24598,14912,17.516,7468.3,2.642,78.014,1.8498,0.90919,7602.3,1.7513,0.32248,7475.3,2.6481,77.807,1.8509,-0.0049665,0.90965,127.02,7444.2
4687479173187523584,67,11.3,3,8,141.46,17.683,0.24598,17680,32.709,10653,2.8989,140.47,1.8986,2.0925,10806,2.0524,1.0567,10660,2.901,140.37,1.8989,-0.0069868,2.0927,145.95,7027.7
4687479173187523584,67,11.3,3,16,282.92,17.683,0.24598,21142,71.43,13452,2.6417,318.82,1.882,3.4177,13611,2.3401,1.1515,13459,2.6421,318.77,1.8821,-0.0013786,3.4177,151.97,7690
4687479173187523584,68,11.3,0.3,0.5,8.4236,16.847,0.30046,5451.4,2.0928,-344.37,0.4002,24.199,1.1309,0.2795,-349.95,0.34424,0.29533,-337.4,0.50394,16.843,1.1321,0.01929,0.2807,-12.548,5795.7
4687479173187523584,68,11.3,0.3,1,16.847,16.847,0.30046,5840.2,2.2863,-890.99,0.20081,40.309,1.1006,0.24627,-901.97,0.28957,0.2606,-883.99,0.16316,38.955,1.0707,0.00050258,0.24562,-17.977,6731.1
4687479173187523584,68,11.3,0.3,2,33.694,16.847,0.30046,6997.7,2.975,-133.76,0.14444,66.75,1.1048,0.30617,-144.84,0.35239,0.31816,-128.05,0.27166,28.137,10,0.34752,0.31981,-16.787,7131.5
4687479173187523584,68,11.3,0.3,4,67.389,16.847,0.30046,9117.4,4.8183,826.99,0.1072,139.24,1.1176,0.3154,819.36,0.51521,0.3283,834.01,0.096446,146.69,1.1134,-0.010979,0.31575,-14.641,8290.4
4687479173187523584,68,11.3,0.3,8,134.78,16.847,0.30046,11108,7.5777,2867.9,0.066245,321.53,1.1123,0.60239,2866.6,0.66168,0.6138,2874.9,0.061347,339.29,1.1109,-0.0096497,0.60283,-8.3257,8239.9
4687479173187523584,68,11.3,0.3,16,269.56,16.847,0.30046,14654,16.979,6397,0.12575,435.56,1.1475,1.2635,6394.4,1.0392,1.2674,6404,0.12493,436.68,1.1474,-8.7531e-05,1.2636,-9.657,8257.5
4687479173187523584,68,11.3,0.7,0.5,8.4236,16.847,0.30046,5389,2.0633,-166.15,0.5546,20.077,1.18,0.29716,-170.37,0.36456,0.30574,-159.23,0.73122,14.158,1.2031,-0.0049881,0.29932,-11.139,5555.1
4687479173187523584,68,11.3,0.7,1,16.847,16.847,0.30046,6279.4,2.5265,-731,0.36007,34.369,1.2479,0.2694,-741.72,0.32503,0.25715,-738.66,1.6791,6.4819,10,0.30052,0.26491,-3.0639,7010.4
4687479173187523584,68,11.3,0.7,2,33.694,16.847,0.30046,7802.5,3.5727,-165.15,0.3603,50.703,1.3024,0.27873,-163.47,0.43521,0.24621,-172.76,1.3414,14.126,4.8065,0.40426,0.26006,9.2918,7967.7
4687479173187523584,68,11.3,0.7,4,67.389,16.847,0.30046,10769,7.0148,1435.4,0.30131,114.35,1.3431,0.35958,1468.8,0.64331,0.27861,1433.9,0.89032,44.033,2.3889,0.58785,0.32204,34.912,9333.1
4687479173187523584,68,11.3,0.7,8,134.78,16.847,0.30046,13125,11.991,2322.1,0.6941,116.04,1.7814,0.52787,2662,0.78057,0.31151,2326.6,0.88375,95.258,2.0328,0.44218,0.49785,335.41,10803
4687479173187523584,68,11.3,0.7,16,269.56,16.847,0.30046,17489,32.354,6861.9,0.25648,596.26,1.3979,1.2207,6957.5,1.2099,0.78213,6862.5,0.69614,260.09,2.0623,1.1024,1.0904,95.057,10627
4687479173187523584,68,11.3,1.5,0.5,8.4236,16.847,0.30046,6112.8,2.4326,-70.28,0.71602,21.337,1.3158,0.30946,-76.435,0.40089,0.29078,-63.37,0.85343,17.021,1.3558,0.0052828,0.31022,-13.065,6183.1
4687479173187523584,68,11.3,1.5,1,16.847,16.847,0.30046,7412.6,3.2695,734.24,1.1979,22.102,1.5084,0.33834,757.9,0.55007,0.27212,740.88,1.3897,18.606,1.5698,0.074526,0.33777,17.017,6678.4
4687479173187523584,68,11.3,1.5,2,33.694,16.847,0.30046,10334,6.3543,2447,1.0305,48.064,1.5201,0.40718,2492.9,0.78717,0.2211,2450.4,2.0426,22.836,2.3406,0.69427,0.3396,42.448,7886.8
4687479173187523584,68,11.3,1.5,4,67.389,16.847,0.30046,12514,10.435,3555.2,1.4998,65.815,1.7853,0.46018,3829.1,0.94653,2.5061e-05,3542.1,2.6378,38.322,2.8448,0.82478,0.27384,286.91,8959.2
