id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
CPD_-47_2963,-1,9,0,lin,True,0,197.78,1.6912,1.9544,0.71847,2.0933,0.026449,0.035571,0.25747,14221,24.496,16407,2,True,True
CYG_OB2-11,-1,41,0,log,False,0,97.129,1.8261,2.5921,0.52689,3.7057,0.050446,0.032193,0.0069764,18259,26.588,18318,2,True,True
CYG_OB2-11,-1,41,0,log,True,2,94.661,1.8953,2.6716,0.53646,3.5389,0.050412,0.033482,0.0067524,18195,26.588,18318,2,True,True
CYG_OB2-11,-1,41,0,lin,False,0,105.31,2.0181,2.7008,0.54977,0.82479,0.020031,0.047622,0.11623,16607,26.588,18318,2,True,True
CYG_OB2-11,-1,41,0,lin,True,2,105.32,2.0186,2.7006,0.53325,0.82457,0.020029,0.047599,0.11622,16614,26.588,18318,2,True,True
CYG_OB2-11,-1,55,0,log,False,0,66.894,2.2648,2.7333,0.49699,2.3615,0.058062,0.036996,0.0066223,17709,27.163,18878,2,True,True
CYG_OB2-11,-1,55,0,log,True,2,65.693,2.3305,2.8133,0.50243,2.2838,0.057795,0.038367,0.0064066,17658,27.163,18878,2,True,True
CYG_OB2-11,-1,55,0,lin,False,0,69.281,2.681,4.3571,1.1074,0.4902,0.019091,0.10165,0.091241,15524,27.163,18878,2,True,True
CYG_OB2-11,-1,55,0,lin,True,2,69.304,2.6814,4.3529,1.0886,0.49019,0.019096,0.10145,0.09123,15534,27.163,18878,2,True,True
CYG_OB2-11,-1,56,0,log,False,0,92.178,1.66,2.2523,0.48258,3.9144,0.056958,0.029693,0.0091731,17872,27.88,19612,2,True,True
CYG_OB2-11,-1,56,0,log,True,2,90.511,1.7073,2.2968,0.48957,3.7828,0.056949,0.030313,0.0088928,17854,27.88,19612,2,True,True
