id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
GAIA DR3 4685959373284393728,4685959373284393728,67,0,log,False,0,5.9869,0.060302,1.3947,0.15768,6.6474,0.061669,0.11825,0.0013872,958.62,27.75,11443,3.3334,False,True
GAIA DR3 4685959373284393728,4685959373284393728,67,0,log,True,0,5.9869,0.060302,1.3947,0.15768,6.6474,0.061669,0.11825,0.0013872,958.62,27.75,11443,3.3334,False,True
GAIA DR3 4685959373284393728,4685959373284393728,67,0,lin,False,0,1.938,0.2899,2.7669,0.19319,0.050089,0.0077833,0.10003,0.0012025,6658,27.75,11443,3.3334,True,True
GAIA DR3 4685959373284393728,4685959373284393728,67,0,lin,True,0,1.938,0.2899,2.7669,0.19319,0.050089,0.0077833,0.10003,0.0012025,6658,27.75,11443,3.3334,True,True
GAIA DR3 4685959373284393728,4685959373284393728,68,0,log,False,0,4.0946,0.18641,1.4631,0.17453,1.1763,0.057722,0.083594,0.0017003,2017.1,27.525,11110,3.3333,True,True
GAIA DR3 4685959373284393728,4685959373284393728,68,0,log,True,0,4.0946,0.18641,1.4631,0.17453,1.1763,0.057722,0.083594,0.0017003,2017.1,27.525,11110,3.3333,True,True
GAIA DR3 4685959373284393728,4685959373284393728,68,0,lin,False,0,3.6457,0.30068,1.7926,0.21258,0.10711,0.011996,0.046099,0.0020773,8973.8,27.525,11110,3.3333,True,True
GAIA DR3 4685959373284393728,4685959373284393728,68,0,lin,True,0,3.6457,0.30068,1.7926,0.21258,0.10711,0.011996,0.046099,0.0020773,8973.8,27.525,11110,3.3333,True,True
GAIA DR3 4685972636146149504,4685972636146149504,28,0,log,False,0,5.9718,0.51911,1.6378,0.15498,0.65482,0.060546,0.051829,0.0019822,5688.5,25.236,3449,9.9999,True,True
GAIA DR3 4685972636146149504,4685972636146149504,28,0,log,True,0,5.9718,0.51911,1.6378,0.15498,0.65482,0.060546,0.051829,0.0019822,5688.5,25.236,3449,9.9999,True,True
GAIA DR3 4685972636146149504,4685972636146149504,28,0,lin,False,0,5.2691,0.86626,2.1473,0.19634,0.071667,0.016545,0.047589,0.0050051,11134,25.236,3449,9.9999,True,True
GAIA DR3 4685972636146149504,4685972636146149504,28,0,lin,True,0,5.2691,0.86626,2.1473,0.19634,0.071667,0.016545,0.047589,0.0050051,11134,25.236,3449,9.9999,True,True
GAIA DR3 4685972636146149504,4685972636146149504,67,0,log,False,0,7.7173,0.44448,1.7704,0.12436,0.7893,0.042836,0.043657,0.0012423,7676.9,27.75,11490,3.3334,True,True
GAIA DR3 4685972636146149504,4685972636146149504,67,0,log,True,1,8.545,0.36483,1.7679,0.12042,1.0265,0.040042,0.045321,0.001166,6995.4,27.75,11490,3.3334,True,True
GAIA DR3 4685972636146149504,4685972636146149504,67,0,lin,False,0,8.0633,0.52442,1.7448,0.13564,0.1363,0.013362,0.033528,0.0054617,12855,27.75,11490,3.3334,True,True
GAIA DR3 4685972636146149504,4685972636146149504,67,0,lin,True,1,8.6338,0.43094,1.8949,0.14677,0.10423,0.0073007,0.026014,0.0033852,18708,27.75,11490,3.3334,True,True
GAIA DR3 4685976621875402368,4685976621875402368,28,0,log,False,0,1.7781,0.35673,1.5733,0.082742,0.28036,0.062571,0.072453,0.00086701,3028.2,25.236,3448,9.9999,True,True
GAIA DR3 4685976621875402368,4685976621875402368,28,0,log,True,0,1.7781,0.35673,1.5733,0.082742,0.28036,0.062571,0.072453,0.00086701,3028.2,25.236,3448,9.9999,True,True
GAIA DR3 4685976621875402368,4685976621875402368,28,0,lin,False,0,2.5482,0.26536,1.457,0.096657,0.074373,0.01169,0.028079,0.0011952,12246,25.236,3448,9.9999,True,True
GAIA DR3 4685976621875402368,4685976621875402368,28,0,lin,True,0,2.5482,0.26536,1.457,0.096657,0.074373,0.01169,0.028079,0.0011952,12246,25.236,3448,9.9999,True,True
GAIA DR3 4685976621875402368,4685976621875402368,67,0,log,False,0,4.113,0.076586,1.2695,0.11745,3.0009,0.058958,0.090288,0.0013002,1413.9,27.75,11490,3.3334,False,True
GAIA DR3 4685976621875402368,4685976621875402368,67,0,log,True,0,4.113,0.076586,1.2695,0.11745,3.0009,0.058958,0.090288,0.0013002,1413.9,27.75,11490,3.3334,False,True
GAIA DR3 4685976621875402368,4685976621875402368,67,0,lin,False,0,17.937,0.02,1.2018,0.14018,10.217,0.011447,0.035248,0.0012605,8253.7,27.75,11490,3.3334,False,True
GAIA DR3 4685976621875402368,4685976621875402368,67,0,lin,True,0,17.937,0.02,1.2018,0.14018,10.217,0.011447,0.035248,0.0012605,8253.7,27.75,11490,3.3334,False,True
GAIA DR3 4685976621875402368,4685976621875402368,68,0,log,False,0,1.101,0.57995,1.7546,0.095905,0.12549,0.07551,0.091065,0.00089187,2659.1,27.525,11217,3.3333,True,True
GAIA DR3 4685976621875402368,4685976621875402368,68,0,log,True,0,1.101,0.57995,1.7546,0.095905,0.12549,0.07551,0.091065,0.00089187,2659.1,27.525,11217,3.3333,True,True
GAIA DR3 4685976621875402368,4685976621875402368,68,0,lin,False,0,2.8319,0.20467,1.2827,0.10766,0.13185,0.01492,0.029986,0.0015275,10238,27.525,11217,3.3333,True,True
GAIA DR3 4685976621875402368,4685976621875402368,68,0,lin,True,0,2.8319,0.20467,1.2827,0.10766,0.13185,0.01492,0.029986,0.0015275,10238,27.525,11217,3.3333,True,True
