gaia,sector,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
4687485387976612736,28,log,False,0,5.4355,0.12789,1.6249,0.10317,1.0383,0.023921,0.063625,0.00058803,2802.4,25.236,3449,9.9999,False,True
4687485387976612736,28,log,True,0,5.4355,0.12789,1.6249,0.10317,1.0383,0.023921,0.063625,0.00058803,2802.4,25.236,3449,9.9999,False,True
4687485387976612736,28,lin,False,0,25.379,0.0217,1.2109,0.11775,0.79722,0.00097637,0.010617,0.0010527,30601,25.236,3449,9.9999,False,True
4687485387976612736,28,lin,True,0,25.379,0.0217,1.2109,0.11775,0.79722,0.00097637,0.010617,0.0010527,30601,25.236,3449,9.9999,False,True
4687485387976612736,67,log,False,0,27.538,0.11232,1.4251,0.18341,4.7982,0.018541,0.027068,0.00058521,8731.6,27.75,11490,3.3334,False,True
4687485387976612736,67,log,True,0,27.538,0.11232,1.4251,0.18341,4.7982,0.018541,0.027068,0.00058521,8731.6,27.75,11490,3.3334,False,True
4687485387976612736,67,lin,False,0,75.507,0.033802,1.2108,0.21324,0.58757,0.00042374,0.0038002,0.00098014,1.3678e+05,27.75,11490,3.3334,False,True
4687485387976612736,67,lin,True,0,75.507,0.033802,1.2108,0.21324,0.58757,0.00042374,0.0038002,0.00098014,1.3678e+05,27.75,11490,3.3334,False,True
4687485387976612736,68,log,False,0,13.945,0.29624,1.4533,0.18789,1.4749,0.032239,0.025874,0.00064697,11803,27.525,11218,3.3333,True,True
4687485387976612736,68,log,True,1,6.2337,0.29671,1.6885,0.1725,0.68195,0.032786,0.048255,0.00049204,5639.6,27.525,11218,3.3333,True,True
4687485387976612736,68,lin,False,0,138.94,0.02,1.1678,0.22534,2.0089,0.00042578,0.0045025,0.0015036,1.156e+05,27.525,11218,3.3333,False,True
4687485387976612736,68,lin,True,0,138.94,0.02,1.1678,0.22534,2.0089,0.00042578,0.0045025,0.0015036,1.156e+05,27.525,11218,3.3333,False,True
4687485491055825536,27,log,False,0,9.0228,0.11057,1.48,0.055894,1.7167,0.019705,0.034188,0.00038238,6381.3,24.354,3351,10,False,True
4687485491055825536,27,log,True,1,11.518,0.08349,1.4575,0.056025,2.5939,0.017245,0.033624,0.00037952,6124.7,24.354,3351,10,False,True
4687485491055825536,27,lin,False,0,18.868,0.051793,1.3195,0.065111,0.30433,0.0013535,0.011654,0.0014415,29654,24.354,3351,10,False,True
4687485491055825536,27,lin,True,0,18.868,0.051793,1.3195,0.065111,0.30433,0.0013535,0.011654,0.0014415,29654,24.354,3351,10,False,True
4687485491055825536,28,log,False,0,19.186,0.092749,1.6155,0.05237,3.8939,0.015395,0.031649,0.00033294,7739.9,25.236,3449,9.9999,False,True
4687485491055825536,28,log,True,1,23.387,0.072888,1.5698,0.052099,5.5469,0.014097,0.030612,0.00033693,7556.9,25.236,3449,9.9999,False,True
4687485491055825536,28,lin,False,0,21.833,0.081558,1.4269,0.055394,0.17035,0.0010693,0.0085716,0.0014757,42652,25.236,3449,9.9999,False,True
4687485491055825536,28,lin,True,0,21.833,0.081558,1.4269,0.055394,0.17035,0.0010693,0.0085716,0.0014757,42652,25.236,3449,9.9999,False,True
4687485491055825536,67,log,False,0,12.81,0.22678,1.9925,0.071835,1.4415,0.019616,0.03897,0.00019881,10642,27.75,11490,3.3334,True,True
4687485491055825536,67,log,True,0,12.81,0.22678,1.9925,0.071835,1.4415,0.019616,0.03897,0.00019881,10642,27.75,11490,3.3334,True,True
4687485491055825536,67,lin,False,0,12.86,0.27059,2.216,0.085789,0.041793,0.0012906,0.012507,0.00072311,1.0599e+05,27.75,11490,3.3334,True,True
4687485491055825536,67,lin,True,0,12.86,0.27059,2.216,0.085789,0.041793,0.0012906,0.012507,0.00072311,1.0599e+05,27.75,11490,3.3334,True,True
4687485491055825536,68,log,False,0,4.7143,0.27988,1.4415,0.063864,0.51146,0.031381,0.025954,0.00021842,11482,27.525,11218,3.3333,True,True
4687485491055825536,68,log,True,0,4.7143,0.27988,1.4415,0.063864,0.51146,0.031381,0.025954,0.00021842,11482,27.525,11218,3.3333,True,True
4687485491055825536,68,lin,False,0,46.056,0.02,1.2138,0.078475,0.64156,0.00039735,0.0046373,0.0004574,1.1965e+05,27.525,11218,3.3333,False,True
4687485491055825536,68,lin,True,0,46.056,0.02,1.2138,0.078475,0.64156,0.00039735,0.0046373,0.0004574,1.1965e+05,27.525,11218,3.3333,False,True
4687487213367243392,27,log,False,0,1.9997,0.43767,1.5631,0.11373,0.21773,0.056921,0.061965,0.0007856,3547.5,24.354,3351,10,True,True
4687487213367243392,27,log,True,3,4.235,0.15016,1.4138,0.11397,0.77876,0.031087,0.054711,0.00076169,2960.9,24.354,3351,10,True,True
4687487213367243392,27,lin,False,0,8.0756,0.094148,1.2762,0.13611,0.17254,0.0036549,0.019126,0.0017001,15615,24.354,3351,10,False,True
4687487213367243392,27,lin,True,3,7.1291,0.12027,1.6581,0.14071,0.10105,0.0027522,0.024887,0.0013697,17905,24.354,3351,10,False,True
4687487213367243392,28,log,False,0,0.61332,1.3739,3.5886,0.075542,0.032717,0.059298,0.20628,0.00038312,3781.3,25.236,3449,9.9999,True,True
4687487213367243392,28,log,True,4,1.6526,0.29523,1.6662,0.074965,0.20841,0.040874,0.069777,0.00044346,3000.6,25.236,3449,9.9999,True,True
4687487213367243392,28,lin,False,0,5.0839,0.065224,0.97509,0.075152,0.17195,0.0045353,0.015282,0.0013522,14280,25.236,3449,9.9999,False,True
4687487213367243392,28,lin,True,3,4.2783,0.095162,1.2617,0.086795,0.079697,0.0032601,0.016527,0.00080949,18657,25.236,3449,9.9999,False,True
4687487213367243392,67,log,False,0,19.001,0.24283,1.902,0.1248,2.0837,0.021385,0.036256,0.00035124,10948,27.75,11490,3.3334,True,True
4687487213367243392,67,log,True,0,19.001,0.24283,1.902,0.1248,2.0837,0.021385,0.036256,0.00035124,10948,27.75,11490,3.3334,True,True
4687487213367243392,67,lin,False,0,23.855,0.24451,2.2584,0.15232,0.095351,0.0014131,0.015857,0.0015622,86119,27.75,11490,3.3334,True,True
4687487213367243392,67,lin,True,0,23.855,0.24451,2.2584,0.15232,0.095351,0.0014131,0.015857,0.0015622,86119,27.75,11490,3.3334,True,True
4687487213367243392,68,log,False,0,2.0553,0.33428,1.5607,0.085528,0.22814,0.041366,0.049052,0.00026011,4697.6,27.525,11218,3.3333,True,True
4687487213367243392,68,log,True,1,2.4075,0.26119,1.4959,0.085455,0.30193,0.036548,0.04637,0.00026279,4512.3,27.525,11218,3.3333,True,True
4687487213367243392,68,lin,False,0,16.525,0.02,0.99592,0.097093,0.43496,0.00088389,0.0062459,0.00041733,61772,27.525,11218,3.3333,False,True
4687487213367243392,68,lin,True,1,16.689,0.02,1.0102,0.097448,0.42913,0.00085338,0.006248,0.00040129,63441,27.525,11218,3.3333,False,True
4687487900566335744,27,log,False,0,0.48317,1.2563,2.7455,0.099097,0.032348,0.084301,0.18911,0.00052658,2188.7,24.354,3351,10,True,True
4687487900566335744,27,log,True,3,1.5326,0.16313,1.4259,0.097897,0.30435,0.039978,0.084075,0.00060869,1436,24.354,3351,10,True,True
4687487900566335744,27,lin,False,0,2.2249,0.13691,0.9332,0.10121,0.1017,0.014215,0.025402,0.0017794,6683.5,24.354,3351,10,False,True
4687487900566335744,27,lin,True,2,2.1419,0.14232,1.2743,0.11399,0.052668,0.0066413,0.025232,0.00078564,10535,24.354,3351,10,False,True
4687487900566335744,28,log,False,0,0.57261,0.88379,2.0623,0.090929,0.046366,0.082226,0.12005,0.00050983,2295,25.236,3449,9.9999,True,True
4687487900566335744,28,log,True,3,2.4579,0.10043,1.3314,0.090243,0.5963,0.028968,0.06631,0.00057116,1790.3,25.236,3449,9.9999,False,True
4687487900566335744,28,lin,False,0,7.0178,0.02,0.87808,0.09727,0.59891,0.0031903,0.017362,0.0013085,10293,25.236,3449,9.9999,False,True
4687487900566335744,28,lin,True,1,7.6918,0.02,1.0084,0.10314,0.44089,0.0018912,0.01387,0.00069965,17053,25.236,3449,9.9999,False,True
4687487900566335744,67,log,False,0,9.5477,0.31562,2.1621,0.11159,0.92245,0.024297,0.053579,0.00030381,8339.9,27.75,11490,3.3334,True,True
4687487900566335744,67,log,True,1,10.019,0.29517,2.1184,0.11165,1.0012,0.023619,0.051833,0.00030373,8294.4,27.75,11490,3.3334,True,True
4687487900566335744,67,lin,False,0,13.283,0.26617,2.2345,0.13357,0.052756,0.0015433,0.01553,0.00090722,86528,27.75,11490,3.3334,True,True
4687487900566335744,67,lin,True,1,13.218,0.26757,2.2725,0.13356,0.051598,0.0015107,0.015812,0.00089783,87305,27.75,11490,3.3334,True,True
4687487900566335744,68,log,False,0,1.8984,0.39551,1.5778,0.14448,0.20662,0.051553,0.063381,0.00042733,3175.4,27.525,11214,3.3333,True,True
4687487900566335744,68,log,True,2,3.3054,0.16769,1.3509,0.14407,0.55163,0.033636,0.050886,0.00044922,2859.7,27.525,11214,3.3333,True,True
4687487900566335744,68,lin,False,0,14.408,0.02,0.95721,0.16582,0.51981,0.0012522,0.0080235,0.00053793,40757,27.525,11214,3.3333,False,True
4687487900566335744,68,lin,True,1,14.695,0.02,0.98824,0.16698,0.51065,0.0011745,0.0081412,0.00049701,42674,27.525,11214,3.3333,False,True
4687499720314663296,28,log,False,0,2.2746,0.21061,1.5657,0.14268,0.36787,0.039916,0.085373,0.00082455,1751.9,25.236,3449,9.9999,True,True
4687499720314663296,28,log,True,0,2.2746,0.21061,1.5657,0.14268,0.36787,0.039916,0.085373,0.00082455,1751.9,25.236,3449,9.9999,True,True
4687499720314663296,28,lin,False,0,3.1966,0.17694,1.6373,0.17082,0.050494,0.0047119,0.029867,0.00096632,13759,25.236,3449,9.9999,True,True
4687499720314663296,28,lin,True,0,3.1966,0.17694,1.6373,0.17082,0.050494,0.0047119,0.029867,0.00096632,13759,25.236,3449,9.9999,True,True
4687499720314663296,67,log,False,0,25.241,0.14848,1.6655,0.19433,3.7338,0.019178,0.036171,0.00055691,7708.1,27.75,11490,3.3334,False,True
4687499720314663296,67,log,True,0,25.241,0.14848,1.6655,0.19433,3.7338,0.019178,0.036171,0.00055691,7708.1,27.75,11490,3.3334,False,True
4687499720314663296,67,lin,False,0,23.238,0.22925,2.1284,0.23357,0.096746,0.0014225,0.014496,0.0014737,85817,27.75,11490,3.3334,True,True
4687499720314663296,67,lin,True,0,23.238,0.22925,2.1284,0.23357,0.096746,0.0014225,0.014496,0.0014737,85817,27.75,11490,3.3334,True,True
4687499720314663296,68,log,False,0,5.423,0.15067,1.4175,0.16467,0.91246,0.028254,0.048531,0.00049551,3367.6,27.525,11218,3.3333,True,True
4687499720314663296,68,log,True,0,5.423,0.15067,1.4175,0.16467,0.91246,0.028254,0.048531,0.00049551,3367.6,27.525,11218,3.3333,True,True
4687499720314663296,68,lin,False,0,30.386,0.02,1.1742,0.19466,0.73737,0.0007114,0.0076281,0.000548,67781,27.525,11218,3.3333,False,True
4687499720314663296,68,lin,True,0,30.386,0.02,1.1742,0.19466,0.73737,0.0007114,0.0076281,0.000548,67781,27.525,11218,3.3333,False,True
4687501953697501568,27,log,False,0,5.2283,0.60366,1.9651,0.21141,0.43742,0.050351,0.065941,0.001267,5148.3,24.354,3351,10,True,True
4687501953697501568,27,log,True,2,1.8156,0.68244,1.8587,0.20772,0.16602,0.073149,0.096908,0.0012397,2514.5,24.354,3351,10,True,True
4687501953697501568,27,lin,False,0,6.7491,0.77228,7.0055,0.275,0.073246,0.0069697,0.35749,0.0059013,9224.2,24.354,3351,10,True,True
4687501953697501568,27,lin,True,2,4.1105,0.49114,2.3223,0.25361,0.050194,0.0086571,0.053807,0.0022133,12673,24.354,3351,10,True,True
4687501953697501568,28,log,False,0,5.5325,0.60644,2.358,0.21547,0.42482,0.041377,0.084706,0.0011231,5156.3,25.236,3449,9.9999,True,True
4687501953697501568,28,log,True,1,4.525,0.34431,1.7656,0.21077,0.51464,0.041765,0.07244,0.0012033,3258.6,25.236,3449,9.9999,True,True
4687501953697501568,28,lin,False,0,7.1233,0.65665,10,0.27499,0.063573,0.0041347,0.52741,0.0050343,11590,25.236,3449,9.9999,True,True
4687501953697501568,28,lin,True,7,7.0843,0.66339,10,0.26769,0.062095,0.0041031,0.51806,0.0049435,11902,25.236,3449,9.9999,True,True
4687501953697501568,67,log,False,0,6.0757,0.51612,1.9486,0.23902,0.5001,0.041662,0.058947,0.00066476,6241.4,27.75,11490,3.3334,True,True
4687501953697501568,67,log,True,1,6.0141,0.2666,1.6406,0.23492,0.73027,0.034567,0.057052,0.00066873,3909.4,27.75,11490,3.3334,True,True
4687501953697501568,67,lin,False,0,7.3627,0.66651,10,0.29173,0.037914,0.0024311,0.30547,0.0017465,35726,27.75,11490,3.3334,True,True
4687501953697501568,67,lin,True,22,7.3589,0.669,10,0.2892,0.036397,0.0023439,0.29342,0.0016798,37945,27.75,11490,3.3334,True,True
4687501953697501568,68,log,False,0,6.9025,0.45759,1.5709,0.19605,0.60662,0.043066,0.03506,0.0006174,9032.2,27.525,11218,3.3333,True,True
4687501953697501568,68,log,True,1,5.4274,0.34598,1.4294,0.19617,0.57779,0.042773,0.037365,0.00064105,6386.1,27.525,11218,3.3333,True,True
4687501953697501568,68,lin,False,0,7.8451,0.66421,10,0.24922,0.040341,0.0024189,0.30499,0.0018547,35732,27.525,11218,3.3333,True,True
4687501953697501568,68,lin,True,35,7.5799,0.71041,8.2974,0.24297,0.038337,0.0027731,0.22127,0.0017657,38014,27.525,11218,3.3333,True,True
4687503946562429184,28,log,False,0,1.4468,0.17052,1.6874,0.098504,0.26531,0.035009,0.1125,0.00052513,1224.5,25.236,3449,9.9999,True,True
4687503946562429184,28,log,True,0,1.4468,0.17052,1.6874,0.098504,0.26531,0.035009,0.1125,0.00052513,1224.5,25.236,3449,9.9999,True,True
4687503946562429184,28,lin,False,0,1.5335,0.22209,2.12,0.11772,0.022528,0.0048301,0.050299,0.00057804,11382,25.236,3449,9.9999,True,True
4687503946562429184,28,lin,True,0,1.5335,0.22209,2.12,0.11772,0.022528,0.0048301,0.050299,0.00057804,11382,25.236,3449,9.9999,True,True
4687503946562429184,67,log,False,0,3.6947,0.26568,2.2636,0.11744,0.41512,0.025968,0.098893,0.00031073,3418.7,27.75,11486,3.3334,True,True
4687503946562429184,67,log,True,0,3.6947,0.26568,2.2636,0.11744,0.41512,0.025968,0.098893,0.00031073,3418.7,27.75,11486,3.3334,True,True
4687503946562429184,67,lin,False,0,6.196,0.17589,1.9841,0.13867,0.037368,0.0016206,0.017474,0.00045595,60885,27.75,11486,3.3334,True,True
4687503946562429184,67,lin,True,0,6.196,0.17589,1.9841,0.13867,0.037368,0.0016206,0.017474,0.00045595,60885,27.75,11486,3.3334,True,True
4687503946562429184,68,log,False,0,0.52515,0.69913,3.5301,0.10647,0.041595,0.047717,0.34787,0.00028536,1432.8,27.525,11217,3.3333,True,True
4687503946562429184,68,log,True,1,0.38326,0.71182,2.4102,0.10593,0.035995,0.074406,0.22049,0.00028683,1109.6,27.525,11217,3.3333,True,True
4687503946562429184,68,lin,False,0,7.8804,0.02,1.0934,0.1249,0.40773,0.0016085,0.01438,0.0003348,22746,27.525,11217,3.3333,False,True
4687503946562429184,68,lin,True,0,7.8804,0.02,1.0934,0.1249,0.40773,0.0016085,0.01438,0.0003348,22746,27.525,11217,3.3333,False,True
4687504182822540416,67,log,False,0,82.937,0.069088,1.2354,0.16002,17.746,0.014203,0.014452,0.00070315,19850,27.75,11490,3.3334,False,True
4687504182822540416,67,log,True,0,82.937,0.069088,1.2354,0.16002,17.746,0.014203,0.014452,0.00070315,19850,27.75,11490,3.3334,False,True
4687504182822540416,67,lin,False,0,82.655,0.12907,2.1859,0.24057,0.43712,0.00096433,0.017914,0.004463,71120,27.75,11490,3.3334,False,True
4687504182822540416,67,lin,True,40,81.697,0.12974,2.169,0.23453,0.43487,0.00098038,0.017749,0.0044369,70893,27.75,11490,3.3334,False,True
4687504182822540416,68,log,False,0,70.481,0.074838,1.3504,0.16446,15.016,0.014396,0.018551,0.00059745,14188,27.525,11208,3.3333,False,True
4687504182822540416,68,log,True,0,70.481,0.074838,1.3504,0.16446,15.016,0.014396,0.018551,0.00059745,14188,27.525,11208,3.3333,False,True
4687504182822540416,68,lin,False,0,75.239,0.13032,3.234,0.23148,0.21961,0.00043295,0.022027,0.0028306,1.0586e+05,27.525,11208,3.3333,False,True
4687504182822540416,68,lin,True,40,73.51,0.134,3.0313,0.22895,0.21528,0.00046362,0.019554,0.0027365,1.0815e+05,27.525,11208,3.3333,False,True
4687505389671548672,28,log,False,0,0.67556,0.57123,2.419,0.084849,0.063909,0.054527,0.16927,0.00044068,1751,25.236,3449,9.9999,True,True
4687505389671548672,28,log,True,0,0.67556,0.57123,2.419,0.084849,0.063909,0.054527,0.16927,0.00044068,1751,25.236,3449,9.9999,True,True
4687505389671548672,28,lin,False,0,3.3164,0.056854,1.0222,0.093779,0.12855,0.0043084,0.017882,0.0008186,12057,25.236,3449,9.9999,False,True
4687505389671548672,28,lin,True,4,2.3707,0.095533,2.1862,0.10172,0.035821,0.0019468,0.046304,0.00046786,13854,25.236,3449,9.9999,False,True
4687505389671548672,68,log,False,0,6.109,0.38553,1.5012,0.10286,0.56217,0.036814,0.027009,0.0003444,12323,27.525,11218,3.3333,True,True
4687505389671548672,68,log,True,1,3.6678,0.43514,1.8772,0.091171,0.31898,0.035762,0.047693,0.00025719,7773.9,27.525,11218,3.3333,True,True
4687505389671548672,68,lin,False,0,59.857,0.02,1.0497,0.11449,0.9794,0.00052608,0.0042412,0.00085762,1.0325e+05,27.525,11218,3.3333,False,True
4687505389671548672,68,lin,True,0,59.857,0.02,1.0497,0.11449,0.9794,0.00052608,0.0042412,0.00085762,1.0325e+05,27.525,11218,3.3333,False,True
4687505801988031232,28,log,False,0,7.919,0.29545,2.1934,0.15424,0.87223,0.027372,0.077293,0.00080215,4420.6,25.236,3449,9.9999,True,True
4687505801988031232,28,log,True,2,9.1958,0.2437,2.2449,0.15412,1.1155,0.024007,0.083283,0.00078972,4003.7,25.236,3449,9.9999,True,True
4687505801988031232,28,lin,False,0,9.7793,0.302,2.4206,0.18666,0.081803,0.0035217,0.038801,0.0027394,21191,25.236,3449,9.9999,True,True
4687505801988031232,28,lin,True,10,9.1959,0.29428,10,0.18847,0.042681,0.00094589,0.26867,0.0022031,26702,25.236,3449,9.9999,True,True
4687505801988031232,67,log,False,0,9.8419,0.30857,1.8361,0.17925,1.0164,0.029234,0.046805,0.00050687,7129.2,27.75,11490,3.3334,True,True
4687505801988031232,67,log,True,1,13.825,0.18145,1.6438,0.17884,1.8883,0.023099,0.040333,0.00051495,6485.6,27.75,11490,3.3334,True,True
4687505801988031232,67,lin,False,0,15.987,0.21035,1.5406,0.20897,0.11394,0.002662,0.012038,0.001389,58581,27.75,11490,3.3334,True,True
4687505801988031232,67,lin,True,2,13.332,0.28367,2.4781,0.21663,0.064273,0.001889,0.02341,0.0012101,65229,27.75,11490,3.3334,True,True
4687505801988031232,68,log,False,0,4.5293,0.57101,1.6806,0.15083,0.35687,0.04729,0.039124,0.00045892,8949,27.525,11218,3.3333,True,True
4687505801988031232,68,log,True,4,1.3247,0.76765,2.1828,0.15057,0.099045,0.060667,0.10395,0.00040764,3370.9,27.525,11218,3.3333,True,True
4687505801988031232,68,lin,False,0,23.028,0.052181,0.95625,0.15375,0.4241,0.0019434,0.0068619,0.0014658,49673,27.525,11218,3.3333,False,True
4687505801988031232,68,lin,True,1,22.862,0.052794,1.0136,0.1608,0.38119,0.0017173,0.0070413,0.0012591,52935,27.525,11218,3.3333,False,True
4687507245097014144,27,log,False,0,11.801,0.36271,1.5438,0.13252,1.2084,0.037678,0.031612,0.0011293,9617,24.354,3351,10,True,True
4687507245097014144,27,log,True,0,11.801,0.36271,1.5438,0.13252,1.2084,0.037678,0.031612,0.0011293,9617,24.354,3351,10,True,True
4687507245097014144,27,lin,False,0,33.58,0.11805,1.3318,0.15917,0.46174,0.0029539,0.014658,0.0057469,23087,24.354,3351,10,False,True
4687507245097014144,27,lin,True,0,33.58,0.11805,1.3318,0.15917,0.46174,0.0029539,0.014658,0.0057469,23087,24.354,3351,10,False,True
4687507245097014144,28,log,False,0,17.798,0.02,1.2735,0.039186,12.085,0.012331,0.03471,0.00028703,4264.3,25.236,3449,9.9999,False,True
4687507245097014144,28,log,True,0,17.798,0.02,1.2735,0.039186,12.085,0.012331,0.03471,0.00028703,4264.3,25.236,3449,9.9999,False,True
4687507245097014144,28,lin,False,0,10.385,0.096327,3.6189,0.054076,0.041465,0.00039384,0.034737,0.00075907,41483,25.236,3449,9.9999,False,True
4687507245097014144,28,lin,True,14,10.401,0.095322,3.5716,0.05292,0.040517,0.00038224,0.032949,0.00072963,42577,25.236,3449,9.9999,False,True
4687507245097014144,67,log,False,0,30.097,0.15613,1.5972,0.39091,4.5223,0.022172,0.040872,0.0011348,5796.3,27.736,10229,3.3334,True,True
4687507245097014144,67,log,True,0,30.097,0.15613,1.5972,0.39091,4.5223,0.022172,0.040872,0.0011348,5796.3,27.736,10229,3.3334,True,True
4687507245097014144,67,lin,False,0,152.28,0.02,1.164,0.45182,2.2508,0.00043718,0.0046035,0.0017069,1.1315e+05,27.736,10229,3.3334,False,True
4687507245097014144,67,lin,True,0,152.28,0.02,1.164,0.45182,2.2508,0.00043718,0.0046035,0.0017069,1.1315e+05,27.736,10229,3.3334,False,True
4687507584364583040,28,log,False,0,53.247,0.032214,1.3825,0.040676,21.671,0.010849,0.021851,0.00032467,10074,25.236,3449,9.9999,False,True
4687507584364583040,28,log,True,0,53.247,0.032214,1.3825,0.040676,21.671,0.010849,0.021851,0.00032467,10074,25.236,3449,9.9999,False,True
4687507584364583040,28,lin,False,0,22.087,0.12172,4.8342,0.075496,0.088273,0.00044428,0.062492,0.0022162,36657,25.236,3449,9.9999,False,True
4687507584364583040,28,lin,True,40,21.709,0.12617,3.8764,0.063173,0.091301,0.00054276,0.044043,0.002139,37440,25.236,3449,9.9999,False,True
4687507584364583040,67,log,False,0,11.618,0.075444,1.2846,0.039876,2.4825,0.015522,0.019259,0.00015012,12678,27.75,11490,3.3334,False,True
4687507584364583040,67,log,True,0,11.618,0.075444,1.2846,0.039876,2.4825,0.015522,0.019259,0.00015012,12678,27.75,11490,3.3334,False,True
4687507584364583040,67,lin,False,0,8.8487,0.18489,3.1467,0.054488,0.024271,0.00060196,0.020544,0.00039208,1.1e+05,27.75,11490,3.3334,True,True
4687507584364583040,67,lin,True,40,8.7478,0.18605,2.8485,0.053212,0.024278,0.00064706,0.017129,0.00037522,1.1309e+05,27.75,11490,3.3334,True,True
4687507584364583040,68,log,False,0,10.759,0.10906,1.159,0.049352,1.8406,0.020279,0.015689,0.00024824,17950,27.525,11218,3.3333,False,True
4687507584364583040,68,log,True,0,10.759,0.10906,1.159,0.049352,1.8406,0.020279,0.015689,0.00024824,17950,27.525,11218,3.3333,False,True
4687507584364583040,68,lin,False,0,17.872,0.078684,1.2815,0.065831,0.14045,0.0011109,0.0066885,0.00067171,84605,27.525,11218,3.3333,False,True
4687507584364583040,68,lin,True,0,17.872,0.078684,1.2815,0.065831,0.14045,0.0011109,0.0066885,0.00067171,84605,27.525,11218,3.3333,False,True
4687508413319210368,27,log,False,0,0.39513,1.491,4.0934,0.14132,0.024785,0.079149,0.44535,0.00070899,1387.2,24.354,3350,10,True,True
4687508413319210368,27,log,True,3,0.14531,2.192,10,0.14126,0.0093359,0.081599,2.741,0.00069819,554.23,24.354,3350,10,True,True
4687508413319210368,27,lin,False,0,0.60942,1.3643,3.7769,0.16672,0.010802,0.027179,0.20177,0.00099981,5090.5,24.354,3350,10,True,True
4687508413319210368,27,lin,True,1,5.8297,0.02,0.9869,0.16301,0.64073,0.0036733,0.025269,0.0010302,6707,24.354,3350,10,False,True
4687508413319210368,28,log,False,0,1.0512,0.29551,1.6644,0.1405,0.1574,0.055301,0.12411,0.00077727,1083.1,25.236,3449,9.9999,True,True
4687508413319210368,28,log,True,2,2.3809,0.06398,1.2717,0.14031,0.88982,0.029953,0.098476,0.00084986,740.56,25.236,3449,9.9999,False,True
4687508413319210368,28,lin,False,0,2.0281,0.15238,1.3262,0.16488,0.061218,0.0086107,0.034681,0.00098224,6924.9,25.236,3449,9.9999,True,True
4687508413319210368,28,lin,True,1,2.0331,0.15078,1.5792,0.16729,0.051831,0.0065335,0.042959,0.00085543,7267.3,25.236,3449,9.9999,True,True
4687508413319210368,67,log,False,0,13.714,0.26622,2.0745,0.17407,1.4668,0.023355,0.05515,0.00047297,7077.1,27.75,11487,3.3334,True,True
4687508413319210368,67,log,True,1,15.144,0.22743,2.0345,0.17316,1.765,0.021663,0.054745,0.00047096,6654,27.75,11487,3.3334,True,True
4687508413319210368,67,lin,False,0,16.388,0.27323,2.2995,0.20758,0.067291,0.0016134,0.017072,0.0011933,82038,27.75,11487,3.3334,True,True
4687508413319210368,67,lin,True,1,16.136,0.27697,2.5008,0.20659,0.062113,0.0014639,0.019003,0.0011576,84181,27.75,11487,3.3334,True,True
4687508413319210368,68,log,False,0,0.51504,1.3206,2.4993,0.14537,0.034901,0.098229,0.17507,0.00039878,2004.4,27.525,11206,3.3333,True,True
4687508413319210368,68,log,True,2,0.78155,0.48759,1.4753,0.14455,0.093384,0.081516,0.086884,0.00044221,1559.1,27.525,11206,3.3333,True,True
4687508413319210368,68,lin,False,0,0.80164,1.0098,1.9563,0.17159,0.012231,0.024855,0.048688,0.00043202,11981,27.525,11206,3.3333,True,True
4687508413319210368,68,lin,True,0,0.80164,1.0098,1.9563,0.17159,0.012231,0.024855,0.048688,0.00043202,11981,27.525,11206,3.3333,True,True
4687509749039520768,27,log,False,0,3.7282,0.29672,1.6306,0.16653,0.48381,0.042789,0.068478,0.0010347,2952.9,24.354,3351,10,True,True
4687509749039520768,27,log,True,0,3.7282,0.29672,1.6306,0.16653,0.48381,0.042789,0.068478,0.0010347,2952.9,24.354,3351,10,True,True
4687509749039520768,27,lin,False,0,15.7,0.032299,0.96517,0.17544,0.57598,0.0021991,0.011124,0.0019024,20813,24.354,3351,10,False,True
4687509749039520768,27,lin,True,0,15.7,0.032299,0.96517,0.17544,0.57598,0.0021991,0.011124,0.0019024,20813,24.354,3351,10,False,True
4687509749039520768,28,log,False,0,1.6053,0.63497,1.8145,0.14149,0.14463,0.065914,0.082441,0.00085226,3125.3,25.236,3449,9.9999,True,True
4687509749039520768,28,log,True,0,1.6053,0.63497,1.8145,0.14149,0.14463,0.065914,0.082441,0.00085226,3125.3,25.236,3449,9.9999,True,True
4687509749039520768,28,lin,False,0,3.1552,0.30179,1.4666,0.16673,0.045579,0.0080102,0.023665,0.0012807,15537,25.236,3449,9.9999,True,True
4687509749039520768,28,lin,True,0,3.1552,0.30179,1.4666,0.16673,0.045579,0.0080102,0.023665,0.0012807,15537,25.236,3449,9.9999,True,True
4687509749039520768,67,log,False,0,4.7104,0.22161,1.5591,0.17823,0.63663,0.03268,0.055061,0.0005131,3571.8,27.75,11489,3.3334,True,True
4687509749039520768,67,log,True,0,4.7104,0.22161,1.5591,0.17823,0.63663,0.03268,0.055061,0.0005131,3571.8,27.75,11489,3.3334,True,True
4687509749039520768,67,lin,False,0,7.6383,0.1548,1.7574,0.21318,0.056765,0.0018644,0.016103,0.00058657,52945,27.75,11489,3.3334,True,True
4687509749039520768,67,lin,True,0,7.6383,0.1548,1.7574,0.21318,0.056765,0.0018644,0.016103,0.00058657,52945,27.75,11489,3.3334,True,True
